"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000165682.14","chr12",9985641,9997163,"ENST00000398937.6","ENSG00000165682.14","CLEC1B",11522,-7.06103735953505,0.116933617180394,-26.3764044318484,1.09600647849212e-77,5.46468830176171e-75,166.367403993447
"ENSG00000146670.9","chr11",65066299,65079389,"ENST00000529290.5","ENSG00000146670.9","CDCA5",13090,2.93597186250965,1.20919145672908,26.2832130115735,2.01379477520661e-77,9.65459687421171e-75,165.96775682784
"ENSG00000175063.16","chr20",45812575,45816953,"ENST00000405520.5","ENSG00000175063.16","UBE2C",4378,3.28574661902574,1.31806164059468,26.0064717225211,1.72108869811829e-76,7.94569282297945e-74,163.839615628998
"ENSG00000161800.12","chr12",49976922,49992358,"ENST00000548961.5","ENSG00000161800.12","RACGAP1",15436,2.06112882765919,2.72992916926116,25.9625463905387,2.29362233966202e-76,1.02107151656739e-73,163.544183793799
"ENSG00000126759.13","chrX",47623171,47628742,"ENST00000640573.1","ENSG00000126759.13","CFP",5571,-3.24670202669986,2.98311394631928,-25.9119107453602,3.65203949003169e-76,1.56974731873259e-73,163.091866197057
"ENSG00000164128.6","chr4",163323960,163332862,"ENST00000296533.2","ENSG00000164128.6","NPY1R",8902,-3.64080866432844,1.75063579149221,-25.8452773207678,6.01306859241155e-76,2.498430000147e-73,162.585206595341
"ENSG00000117399.13","chr1",43358954,43363203,"ENST00000310955.10","ENSG00000117399.13","CDC20",4249,3.45979674411866,1.23936622267059,25.8104039450113,7.82549170036893e-76,3.14660496919673e-73,162.329359776677
"ENSG00000213398.7","chr16",67939749,67944131,"ENST00000264005.9","ENSG00000213398.7","LCAT",4382,-2.60112899745609,5.38872540655611,-25.7416205477923,1.35364016840422e-75,5.27285146848708e-73,161.669937600379
"ENSG00000197580.11","chr11",112175466,112218929,"ENST00000357685.9","ENSG00000197580.11","BCO2",43463,-3.49154658053313,4.32333953309336,-25.7096607280716,1.72735290550094e-75,6.524683020324e-73,161.490412005352
"ENSG00000113594.9","chr5",38474962,38595404,"ENST00000263409.8","ENSG00000113594.9","LIFR",120442,-3.18901957119632,4.4646956989609,-25.6727621047764,2.2892202318689e-75,8.39268535007229e-73,161.193874380143
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,2.65723067735869,1.58559782416399,25.5432530241102,5.62622255805509e-75,2.00373897674733e-72,160.367037163717
"ENSG00000140835.9","chr16",71525232,71538746,"ENST00000338482.5","ENSG00000140835.9","CHST4",13514,-6.3531340529593,-0.613435134363499,-25.5411841668933,6.25762163209252e-75,2.16670149011204e-72,160.02828255489
"ENSG00000146674.14","chr7",45912244,45921272,"ENST00000381086.9","ENSG00000146674.14","IGFBP3",9028,-2.94442240075704,7.41713616368591,-25.5192030277404,7.40382420230833e-75,2.49428834275063e-72,160.026771044564
"ENSG00000116521.10","chr1",155255978,155258915,"ENST00000478737.5","ENSG00000116521.10","SCAMP3",2937,1.13331505956211,5.17231579060118,25.3278866106909,2.93511810354991e-74,9.47065752806617e-72,158.586956383048
"ENSG00000107562.16","chr10",44370164,44385092,"ENST00000374429.6","ENSG00000107562.16","CXCL12",14928,-3.22815068506176,5.82290884712488,-25.3382512754373,2.96314194620602e-74,9.47065752806617e-72,158.599357670961
"ENSG00000174371.16","chr1",241847966,241850460,"ENST00000519225.5","ENSG00000174371.16","EXO1",2494,3.12814269605926,0.152124641144421,25.1565361923833,1.0968496895853e-73,3.41805784517019e-71,157.356468581248
"ENSG00000089685.14","chr17",78214185,78225636,"ENST00000301633.8","ENSG00000089685.14","BIRC5",11451,2.7795580190472,1.87196420617451,25.0198214401579,3.1899932687647e-73,9.6983575841834e-71,156.341725981508
"ENSG00000170312.15","chr10",60778330,60791969,"ENST00000519078.6","ENSG00000170312.15","CDK1",13639,2.74634935386692,1.94225564135885,24.9792542286611,4.37260003955692e-73,1.27356437948516e-70,156.025658909925
"ENSG00000237649.7","chr6",33391535,33409924,"ENST00000428849.6","ENSG00000237649.7","KIFC1",18389,2.8026114415521,1.52173459111698,24.9771117087981,4.39336288149713e-73,1.27356437948516e-70,156.023379301092
"ENSG00000160767.20","chr1",155247204,155254960,"ENST00000350210.6","ENSG00000160767.20","FAM189B",7756,1.56797204681986,3.27274611357659,24.9529645509121,5.2761125003539e-73,1.49469868902071e-70,155.791886139834
"ENSG00000177628.15","chr1",155234451,155241234,"ENST00000368373.7","ENSG00000177628.15","GBA",6783,1.39912078274688,5.60139175793564,24.9275886406138,6.41946932857473e-73,1.7781930040152e-70,155.511874578034
"ENSG00000131747.14","chr17",40388515,40417950,"ENST00000423485.5","ENSG00000131747.14","TOP2A",29435,3.34388577564964,3.36654826049171,24.8727793582033,1.06888357424679e-72,2.8964421202144e-70,155.099763178894
"ENSG00000157456.7","chr15",59105077,59125045,"ENST00000288207.6","ENSG00000157456.7","CCNB2",19968,2.98299031309816,1.01408473583832,24.6517162874995,5.44157844799448e-72,1.44317607136705e-69,153.507039865494
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-3.33986922403439,4.83287506231069,-24.6541302658224,5.81119844271075e-72,1.50688952278334e-69,153.34415606709
"ENSG00000225792.1","chr7",26372143,26376272,"ENST00000451368.1","ENSG00000225792.1","AC004540.2",4129,-4.30696100313851,-1.1617571541203,-24.6422940543387,5.9235929896818e-72,1.50688952278334e-69,153.198610790084
"ENSG00000109805.9","chr4",17810901,17844862,"ENST00000251496.6","ENSG00000109805.9","NCAPG",33961,2.99394218584523,1.80463851499107,24.6289245237219,6.75835270133975e-72,1.684857328444e-69,153.29894829016
"ENSG00000111206.12","chr12",2857680,2864854,"ENST00000536066.1","ENSG00000111206.12","FOXM1",7174,2.89603033770144,2.27690653227904,24.5951769009478,8.82516244314737e-72,2.15697352654572e-69,153.028101615537
"ENSG00000142945.12","chr1",44739817,44757971,"ENST00000452259.5","ENSG00000142945.12","KIF2C",18154,2.96860448566956,1.06974442112546,24.4638951805556,2.35568444541677e-71,5.6468474254077e-69,152.050199523523
"ENSG00000156970.12","chr15",40161022,40176621,"ENST00000560120.5","ENSG00000156970.12","BUB1B",15599,3.04903269097658,1.12559316801755,24.447057995898,2.72034880867815e-71,6.39795243399492e-69,151.909070069335
"ENSG00000249173.5","chr4",184893870,184898764,"ENST00000506479.5","ENSG00000249173.5","LINC01093",4894,-5.04314839565963,1.83396900567656,-24.3353026972179,6.93257196850702e-71,1.6002686960637e-68,150.96829449643
"ENSG00000225697.12","chr3",48625722,48635483,"ENST00000420764.6","ENSG00000225697.12","SLC26A6",9761,1.71415208359865,3.97413073285549,24.2920336305742,8.94937735444425e-71,2.02825434042086e-68,150.6203261028
"ENSG00000145708.10","chr5",76952712,76969474,"ENST00000274368.8","ENSG00000145708.10","CRHBP",16762,-5.1588320825764,3.07592742536871,-24.10581608501,4.15930609076076e-70,9.25816971809515e-68,149.191425219702
"ENSG00000164611.12","chr5",160421821,160428744,"ENST00000352433.9","ENSG00000164611.12","PTTG1",6923,2.63252506860295,1.74957670473909,24.0629514274703,5.4100352004866e-70,1.18308927673799e-67,148.927114171407
"ENSG00000106031.8","chr7",27193502,27195600,"ENST00000518136.3","ENSG00000106031.8","HOXA13",2098,6.54303548101504,-1.45102828450897,23.9292748778425,1.65737643034187e-69,3.56193055245024e-67,147.708754695738
"ENSG00000267444.1","chr18",49650349,49651160,"ENST00000590640.1","ENSG00000267444.1","SMUG1P1",811,-4.92735533909841,-2.38153838397789,-23.8797084412122,2.34468486719095e-69,4.95364353720935e-67,147.144585502918
"ENSG00000087586.17","chr20",56369388,56392295,"ENST00000395914.5","ENSG00000087586.17","AURKA",22907,2.44361238122501,2.43179893715893,23.7003861026837,9.40963843043938e-69,1.95485238392378e-66,146.058208526011
"ENSG00000172425.10","chr11",118527471,118531197,"ENST00000302783.8","ENSG00000172425.10","TTC36",3726,-4.5576686239909,3.07579477271197,-23.6698073737004,1.2724866643453e-68,2.6002534870597e-66,145.777865982999
"ENSG00000111665.11","chr12",6844792,6851269,"ENST00000422785.7","ENSG00000111665.11","CDCA3",6477,2.12146287887747,1.39502555730147,23.6510256136877,1.36498401710804e-68,2.74427835052447e-66,145.714278463745
"ENSG00000178999.12","chr17",8204732,8210582,"ENST00000316199.10","ENSG00000178999.12","AURKB",5850,2.57084639527031,0.731064220612306,23.5666471882658,2.65485673067372e-68,5.25282367426157e-66,145.046127740213
"ENSG00000137804.12","chr15",41332693,41380747,"ENST00000558123.5","ENSG00000137804.12","NUSAP1",48054,2.13761365625162,3.26119379834626,23.5348202579826,3.45433413963708e-68,6.72785547665253e-66,144.71559914916
"ENSG00000106290.14","chr7",100107069,100119359,"ENST00000421980.5","ENSG00000106290.14","TAF6",12290,0.988959903366817,4.0604926836541,23.4020534253933,9.74116138440489e-68,1.86805502548626e-65,143.610723631312
"ENSG00000162595.6","chr1",68045895,68051631,"ENST00000370981.2","ENSG00000162595.6","DIRAS3",5736,-3.38851303175143,0.499286598541197,-23.364903007026,1.32199583503808e-67,2.49676940662873e-65,143.42204541346
"ENSG00000160688.18","chr1",154983337,154988132,"ENST00000492620.1","ENSG00000160688.18","FLAD1",4795,0.97831569686574,4.68517183173215,23.361143402828,1.34629057615715e-67,2.5047032883282e-65,143.255640527481
"ENSG00000165140.10","chr9",94603132,94638413,"ENST00000648117.1","ENSG00000165140.10","FBP1",35281,-2.73436943462821,7.71605972700739,-23.1737915467361,6.39842508515465e-67,1.17288777480077e-64,141.786054101141
"ENSG00000040275.16","chr5",169583633,169604778,"ENST00000265295.8","ENSG00000040275.16","SPDL1",21145,1.29432602371572,2.22784873466295,23.0640564519682,1.41923363712706e-66,2.56387641837518e-64,141.065096842381
"ENSG00000159200.17","chr21",34513141,34521583,"ENST00000487434.1","ENSG00000159200.17","RCAN1",8442,-1.98812205687348,5.91772560819553,-23.0602574969426,1.55087429688189e-66,2.76166401580469e-64,140.809205926206
"ENSG00000164039.14","chr4",103079434,103099883,"ENST00000296424.8","ENSG00000164039.14","BDH2",20449,-1.61721086364409,5.41510016134673,-23.0268211239396,1.90790469863655e-66,3.34958198147952e-64,140.587560013739
"ENSG00000160932.10","chr8",143017981,143022410,"ENST00000517503.1","ENSG00000160932.10","LY6E",4429,-2.92420848284387,6.13067467707729,-23.0010398634523,2.520068784221e-66,4.36286908268261e-64,140.342597998156
"ENSG00000163468.14","chr1",156308967,156338465,"ENST00000295688.7","ENSG00000163468.14","CCT3",29498,1.12072342285568,7.17904672559122,22.9675368773897,3.056942896564e-66,5.21983468570825e-64,140.202987876541
"ENSG00000120057.4","chr10",97766750,97771952,"ENST00000266066.3","ENSG00000120057.4","SFRP5",5202,-6.57894649196025,-0.0610565562981867,-22.9252015947793,4.60481878783979e-66,7.75663056627337e-64,139.831224586127
"ENSG00000135845.9","chr1",172370188,172415326,"ENST00000489002.5","ENSG00000135845.9","PIGC",45138,0.949354404237032,3.9841547240669,22.8965561864722,5.37808048575234e-66,8.9383697673204e-64,139.608939032896
"ENSG00000019991.16","chr7",81699007,81770047,"ENST00000644543.1","ENSG00000019991.16","HGF",71040,-3.06080627504983,3.69335668369858,-22.8865763294792,6.26114825376645e-66,1.02691069714735e-63,139.525505500564
"ENSG00000101447.14","chr20",38926311,38953106,"ENST00000619304.4","ENSG00000101447.14","FAM83D",26795,2.50966383479481,2.11909987851687,22.8254186624646,9.70166281212812e-66,1.57053541497633e-63,139.147285829052
"ENSG00000243766.8","chr7",27198574,27201236,"ENST00000421733.1","ENSG00000243766.8","HOTTIP",2662,5.37383540365711,-2.81705540648224,22.774269708417,1.5312401488763e-65,2.44703954560808e-63,138.53597123674
"ENSG00000118526.6","chr6",133889137,133895553,"ENST00000367882.4","ENSG00000118526.6","TCF21",6416,-2.75878490961682,0.181834465896858,-22.7287265731351,2.04952751725641e-65,3.23384310159509e-63,138.403295628422
"ENSG00000158473.6","chr1",158179946,158184896,"ENST00000368171.3","ENSG00000158473.6","CD1D",4950,-2.19349532890274,2.84280677821733,-22.6802191621122,3.01876683808773e-65,4.70361607959545e-63,137.999833727059
"ENSG00000148773.13","chr10",128096658,128126204,"ENST00000368653.7","ENSG00000148773.13","MKI67",29546,2.80361629007629,3.10467124512025,22.635165937942,4.64425187298885e-65,7.14698760454395e-63,137.538245427889
"ENSG00000138315.12","chr10",72893580,72933033,"ENST00000334011.9","ENSG00000138315.12","OIT3",39453,-4.03938097789441,3.45951050613024,-22.5251659423305,1.1184041120401e-64,1.70011064104633e-62,136.697718672436
"ENSG00000143748.17","chr1",224227333,224233289,"ENST00000481213.5","ENSG00000143748.17","NVL",5956,0.77458084654291,3.57249664581656,22.4385624950763,2.0857488145928e-64,3.13239264745775e-62,135.981223125595
"ENSG00000173918.14","chr17",79022813,79048247,"ENST00000578229.5","ENSG00000173918.14","C1QTNF1",25434,-2.52816400668432,3.80137539142036,-22.3983330567541,3.0858354556467e-64,4.57915939936143e-62,135.607438357943
"ENSG00000198826.10","chr15",32615143,32638110,"ENST00000565905.5","ENSG00000198826.10","ARHGAP11A",22967,2.19374709698289,1.83593976606448,22.3445951480579,4.42983251678475e-64,6.49621909667317e-62,135.348793945371
"ENSG00000159352.15","chr1",151254702,151267479,"ENST00000368884.7","ENSG00000159352.15","PSMD4",12777,1.02692756843114,6.67706412182528,22.3161673251909,5.56455207353926e-64,8.06536530193801e-62,134.972005906094
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.5442521558936,5.74134938743232,-22.3096616870613,6.27997027578617e-64,8.99768155030743e-62,134.812571873635
"ENSG00000165125.19","chr7",142871202,142885762,"ENST00000359396.7","ENSG00000165125.19","TRPV6",14560,-3.87733707512911,0.441092812441747,-22.2624043686414,9.05066495986567e-64,1.28200612187188e-61,134.63199946874
"ENSG00000115963.13","chr2",150468194,150487667,"ENST00000375734.6","ENSG00000115963.13","RND3",19473,-2.30097935810028,5.65010382196,-22.1934342460233,1.5957777111304e-63,2.23498529991465e-61,133.874292568965
"ENSG00000146233.7","chr6",46549579,46652830,"ENST00000619708.4","ENSG00000146233.7","CYP39A1",103251,-3.36236894404084,3.82518364343745,-22.0875768490119,3.73569718061292e-63,5.17394059514889e-61,133.152868026767
"ENSG00000163159.12","chr1",151169986,151190188,"ENST00000491094.6","ENSG00000163159.12","VPS72",20202,0.901145593514225,4.08584747155879,22.0289610408903,5.59849955538981e-63,7.66871395142132e-61,132.651950424614
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.59126827310421,1.97734547311306,-22.0122684412418,6.84647269197842e-63,9.27622631581641e-61,132.636117859721
"ENSG00000233392.5","chr2",240954616,240967451,"ENST00000418218.5","ENSG00000233392.5","AC104809.2",12835,-3.86294923805765,0.61182439675789,-22.0037049061748,7.26651597440616e-63,9.73947544311535e-61,132.566490290561
"ENSG00000116774.11","chr1",113979390,113982254,"ENST00000393300.6","ENSG00000116774.11","OLFML3",2864,-2.58146746760158,2.71271381910981,-21.9536098543999,1.08023338249578e-62,1.43245841625637e-60,132.1397654352
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-2.36823122094852,3.7437077587405,-21.8910812201902,1.80498608157525e-62,2.36833173756163e-60,131.54907503181
"ENSG00000130707.17","chr9",130444928,130501274,"ENST00000352480.9","ENSG00000130707.17","ASS1",56346,-2.30430323777705,9.28400931462964,-21.8744671636363,1.98519528142543e-62,2.57765199822584e-60,131.526008947271
"ENSG00000123080.10","chr1",50960744,50974633,"ENST00000262662.5","ENSG00000123080.10","CDKN2C",13889,1.73930798198526,2.39017190729083,21.8403946105294,2.56047168544649e-62,3.28495869953048e-60,131.271666354781
"ENSG00000168389.17","chr1",39955111,39969968,"ENST00000420632.6","ENSG00000168389.17","MFSD2A",14857,-4.12373024346468,4.5402093975553,-21.8474692611792,2.58263900965894e-62,3.28495869953048e-60,131.201048893917
"ENSG00000108106.13","chr19",55399744,55407777,"ENST00000264552.13","ENSG00000108106.13","UBE2S",8033,1.47749155525599,3.12417980187984,21.8329888653536,2.71820215103313e-62,3.42246361743717e-60,131.168036881545
"ENSG00000204371.11","chr6",31879758,31884806,"ENST00000478491.5","ENSG00000204371.11","EHMT2",5048,1.0592047766934,4.48199643653401,21.8283696408448,2.82147504477506e-62,3.51696864331212e-60,131.017311296339
"ENSG00000163348.3","chr1",154957025,154961748,"ENST00000368457.2","ENSG00000163348.3","PYGO2",4723,0.967059946503458,4.60722276227817,21.7284296656543,6.32523391885952e-62,7.73084201313591e-60,130.204593534899
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,2.7055162959713,1.75821845911623,21.733724015127,6.32608010701856e-62,7.73084201313591e-60,130.403138690191
"ENSG00000203760.8","chr6",126340173,126348608,"ENST00000368326.5","ENSG00000203760.8","CENPW",8435,1.86046373650444,0.9936429186943,21.7050853124155,7.63892330674574e-62,9.24458048724133e-60,130.236652132222
"ENSG00000197408.9","chr19",40991249,41018398,"ENST00000643956.1","ENSG00000197408.9","CYP2B6",27149,-3.97535459811522,7.54419618891889,-21.7037547898315,8.23835666139244e-62,9.87414574848623e-60,130.024064556559
"ENSG00000117632.22","chr1",25884180,25892607,"ENST00000513116.1","ENSG00000117632.22","STMN1",8427,1.59281136932349,4.89868637112545,21.5668528427594,2.34253435608975e-61,2.78092292844369e-59,128.903533178361
"ENSG00000102384.13","chrX",101098217,101101295,"ENST00000403304.6","ENSG00000102384.13","CENPI",3078,2.18281868171149,-0.132467620016958,21.535359316784,3.01703713306412e-61,3.54786489279662e-59,128.855656565641
"ENSG00000074276.10","chr5",176542510,176595974,"ENST00000510636.5","ENSG00000074276.10","CDHR2",53464,-5.11504194813697,3.29470928503166,-21.5145225778154,3.80630717459734e-61,4.43416999358466e-59,128.611280066003
"ENSG00000125968.8","chr20",31605282,31606515,"ENST00000376112.3","ENSG00000125968.8","ID1",1233,-2.80844224456836,4.47596536458797,-21.5131895861484,3.84761096752983e-61,4.44078432502401e-59,128.444830899463
"ENSG00000138640.14","chr4",88725954,88823361,"ENST00000395002.6","ENSG00000138640.14","FAM13A",97407,-1.93450746533421,4.73000669995869,-21.5084914488629,3.95776761657858e-61,4.52601590281211e-59,128.372549327745
"ENSG00000135437.9","chr12",55720366,55722311,"ENST00000553160.1","ENSG00000135437.9","RDH5",1945,-1.90771594613178,4.41680782134588,-21.500896977525,4.18784256515774e-61,4.74558705224466e-59,128.333884179706
"ENSG00000160803.7","chr1",156035300,156053794,"ENST00000368309.3","ENSG00000160803.7","UBQLN4",18494,0.888258261772617,5.1834405108919,21.4029575452284,8.82617079351566e-61,9.91155125596151e-59,127.553301012863
"ENSG00000060971.17","chr3",38103128,38123083,"ENST00000451419.1","ENSG00000060971.17","ACAA1",19955,-1.51162827083321,8.22085306906184,-21.3400671342885,1.47049312770344e-60,1.63658007471637e-58,127.175349579577
"ENSG00000143486.15","chr1",206571291,206597116,"ENST00000472709.6","ENSG00000143486.15","EIF2D",25825,0.735183518594442,5.20680574915501,21.2958210251888,2.10633742697587e-60,2.32349522365082e-58,126.680004379353
"ENSG00000062524.15","chr15",41503637,41513879,"ENST00000355166.9","ENSG00000062524.15","LTK",10242,-2.77244866591357,0.848191277052255,-21.2825096256197,2.3469042904931e-60,2.56615455973653e-58,126.826084108623
"ENSG00000099769.5","chr16",1790412,1793763,"ENST00000215539.3","ENSG00000099769.5","IGFALS",3351,-4.15180622353385,2.96507462359582,-21.2423718158688,3.4594051672893e-60,3.74969438350097e-58,126.405069046674
"ENSG00000074935.13","chr6",112070776,112087513,"ENST00000368662.9","ENSG00000074935.13","TUBE1",16737,-1.59636009296523,4.67565137463228,-21.1907195107715,5.00344089067533e-60,5.37654230191965e-58,125.826613471236
"ENSG00000129214.14","chr17",7613945,7614109,"ENST00000624152.1","ENSG00000129214.14","SHBG",164,-3.04665334579556,3.92728267653457,-21.1757979893458,5.94190577997749e-60,6.33041500405294e-58,125.7612979882
"ENSG00000136305.11","chr14",24305095,24308263,"ENST00000554411.5","ENSG00000136305.11","CIDEB",3168,-1.79489294871695,6.50248435827928,-21.1610540924316,6.50944103989695e-60,6.87628665782334e-58,125.592629582255
"ENSG00000171848.14","chr2",10120697,10131418,"ENST00000641198.1","ENSG00000171848.14","RRM2",10721,2.44538788556995,2.95904984310177,21.0690957936486,1.40560859344799e-59,1.47234547204447e-57,124.939379093506
"ENSG00000163156.11","chr1",151156663,151169133,"ENST00000602841.5","ENSG00000163156.11","SCNM1",12470,0.98031806673,3.65480256363492,21.0608459616767,1.42443579376786e-59,1.47963268077637e-57,124.856912346737
"ENSG00000131979.18","chr14",54842007,54902824,"ENST00000622544.4","ENSG00000131979.18","GCH1",60817,-1.6328869296838,5.6078401695785,-21.0541188123813,1.54765870555744e-59,1.59434427808045e-57,124.684794106005
"ENSG00000125459.15","chr1",155610204,155612316,"ENST00000488901.5","ENSG00000125459.15","MSTO1",2112,1.25457377482161,4.48502440689935,20.9861605705501,2.61785075254485e-59,2.67471390413702e-57,124.19476972422
"ENSG00000175336.9","chr12",56360568,56362823,"ENST00000398189.3","ENSG00000175336.9","APOF",2255,-3.65124295426459,5.51324105474125,-20.9829014573642,2.85498648581857e-59,2.89328508501858e-57,124.124978603523
"ENSG00000143294.14","chr1",156750609,156791792,"ENST00000491853.5","ENSG00000143294.14","PRCC",41183,0.760650380255642,4.93855108956344,20.9440234859743,3.6911183282947e-59,3.71046693243495e-57,123.820350611597
"ENSG00000154920.14","chr17",50373219,50381459,"ENST00000393271.6","ENSG00000154920.14","EME1",8240,2.49568872105739,0.141000015700605,20.9271038799985,4.23732530266376e-59,4.2254607918163e-57,123.943777646481
"ENSG00000145386.9","chr4",121816443,121823932,"ENST00000274026.9","ENSG00000145386.9","CCNA2",7489,2.13873717042717,1.99818927193053,20.9112481934375,4.82244101150148e-59,4.77077200066396e-57,123.783353941386
"ENSG00000166851.14","chr16",23677655,23690366,"ENST00000562272.5","ENSG00000166851.14","PLK1",12711,1.89898312087647,1.5693082063439,20.8094943436042,1.10662080021545e-58,1.08614395863666e-56,122.967779207317
