"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000132698.14","chr1",156061159,156070514,"ENST00000361084.9","ENSG00000132698.14","RAB25",9355,-6.94732002763979,-1.48520477095133,-18.4926644422675,2.6148962229471e-53,1.84198794989074e-50,110.255606966947
"ENSG00000184363.9","chr11",392613,397198,"ENST00000534401.5","ENSG00000184363.9","PKP3",4585,-5.15061067443776,-1.56641115139807,-18.2155369507659,3.34832541288106e-52,2.2406993663e-49,107.705346501879
"ENSG00000104938.16","chr19",7763148,7769604,"ENST00000334806.9","ENSG00000104938.16","CLEC4M",6456,-6.82205601030078,1.31576676105272,-18.1114160972253,8.855692232588e-52,5.64402784956942e-49,107.038297092459
"ENSG00000160339.15","chr9",134880811,134887520,"ENST00000291744.10","ENSG00000160339.15","FCN2",6709,-5.92404655678303,1.5140427095517,-18.0938561926372,1.04154607727594e-51,6.3363875901187e-49,106.91708072051
"ENSG00000160932.10","chr8",143017981,143022410,"ENST00000517503.1","ENSG00000160932.10","LY6E",4429,-3.35519427196562,6.15413989725949,-18.0471407670219,1.60365723614516e-51,9.33189062981168e-49,106.434252743605
"ENSG00000164128.6","chr4",163323960,163332862,"ENST00000296533.2","ENSG00000164128.6","NPY1R",8902,-3.66742779544756,1.83944582031481,-18.0099444290531,2.25552483709146e-51,1.25783101748467e-48,106.175695960774
"ENSG00000145708.10","chr5",76952712,76969474,"ENST00000274368.8","ENSG00000145708.10","CRHBP",16762,-5.07804282695851,3.13671263233137,-17.9623512012598,3.50984351708059e-51,1.87902982530426e-48,105.740991217622
"ENSG00000113594.9","chr5",38474962,38595404,"ENST00000263409.8","ENSG00000113594.9","LIFR",120442,-3.24027986403916,4.49195176384882,-17.9321896002423,4.63755602576143e-51,2.38727114803042e-48,105.399240764963
"ENSG00000114812.12","chr3",42489298,42537567,"ENST00000433647.5","ENSG00000114812.12","VIPR1",48269,-3.59756787442552,2.79327412438441,-17.7974446402986,1.60989631000208e-50,7.98031563446956e-48,104.22417770559
"ENSG00000267444.1","chr18",49650349,49651160,"ENST00000590640.1","ENSG00000267444.1","SMUG1P1",811,-4.83955362189478,-2.35357976097731,-17.6046330805053,9.43913207759342e-50,4.51190513308966e-47,102.147869446417
"ENSG00000043355.11","chr13",99981771,99986773,"ENST00000376335.7","ENSG00000043355.11","ZIC2",5002,5.57243500133743,-1.62436085594772,17.5484922391626,1.60362338570343e-49,7.40099841181198e-47,101.750761690074
"ENSG00000213398.7","chr16",67939749,67944131,"ENST00000264005.9","ENSG00000213398.7","LCAT",4382,-2.45956792274317,5.40440493541778,-17.4093719889373,5.7906790733374e-49,2.58341495725159e-46,100.547241790368
"ENSG00000233392.5","chr2",240954616,240967451,"ENST00000418218.5","ENSG00000233392.5","AC104809.2",12835,-4.1822840772682,0.565004170522084,-17.319683546734,1.31874107995389e-48,5.63623397279721e-46,99.7907550641345
"ENSG00000116774.11","chr1",113979390,113982254,"ENST00000393300.6","ENSG00000116774.11","OLFML3",2864,-2.98626278683747,2.76505965617414,-17.3172801954111,1.34757536707644e-48,5.63623397279721e-46,99.8244881811421
"ENSG00000062524.15","chr15",41503637,41513879,"ENST00000355166.9","ENSG00000062524.15","LTK",10242,-3.12572467127806,0.903978459556593,-17.3002974842286,1.53470291938024e-48,6.22438299181366e-46,99.6625216610945
"ENSG00000284770.1","chr1",235367359,235452443,"ENST00000642610.1","ENSG00000284770.1","TBCE",85084,1.02846437268117,4.54130208398491,17.1849571865255,4.4488414064432e-48,1.7512733348187e-45,98.5115037257656
"ENSG00000077152.10","chr1",202331656,202341936,"ENST00000646651.1","ENSG00000077152.10","UBE2T",10280,2.33732709602336,1.16154337131058,17.1109970585397,8.80111179912834e-48,3.36554515198668e-45,97.9542377821089
"ENSG00000249173.5","chr4",184893870,184898764,"ENST00000506479.5","ENSG00000249173.5","LINC01093",4894,-4.75148943051899,1.79868895969741,-17.0155799678415,2.18678598703455e-47,8.1299843473529e-45,97.0601534941978
"ENSG00000074276.10","chr5",176542510,176595974,"ENST00000510636.5","ENSG00000074276.10","CDHR2",53464,-6.14191056613447,3.45281168849242,-16.9695248418036,3.34267164419188e-47,1.20914371042876e-44,96.6401966812087
"ENSG00000138315.12","chr10",72893580,72933033,"ENST00000334011.9","ENSG00000138315.12","OIT3",39453,-3.77899394739029,3.43017450184605,-16.8944103138599,6.67697190504898e-47,2.35169978887304e-44,95.9125476768742
"ENSG00000165140.10","chr9",94603132,94638413,"ENST00000648117.1","ENSG00000165140.10","FBP1",35281,-2.90105599746026,7.72043551516082,-16.7846254984913,1.83470480901369e-46,6.29633055483056e-44,94.8888921610019
"ENSG00000162069.15","chr16",3027681,3031974,"ENST00000572240.5","ENSG00000162069.15","BICDL2",4293,-4.96440259796955,-1.23437707550342,-16.7695038652523,2.10428182370029e-46,7.04092698210118e-44,94.6261506529735
"ENSG00000117650.12","chr1",211658656,211675630,"ENST00000540251.5","ENSG00000117650.12","NEK2",16974,2.81560685958441,0.65865714495351,16.6877687697951,4.34690853130891e-46,1.41900058007411e-43,94.0736646592038
"ENSG00000007062.11","chr4",15963075,15984303,"ENST00000503884.5","ENSG00000007062.11","PROM1",21228,-4.79627807319882,0.0645085485567325,-16.658687327251,5.84572623695962e-46,1.8628380941778e-43,93.7204061638367
"ENSG00000118526.6","chr6",133889137,133895553,"ENST00000367882.4","ENSG00000118526.6","TCF21",6416,-2.96996898784873,0.23486348795962,-16.6434064936212,6.53877746642456e-46,2.0352325025727e-43,93.6439112417224
"ENSG00000165125.19","chr7",142871202,142885762,"ENST00000359396.7","ENSG00000165125.19","TRPV6",14560,-4.04731807382217,0.373311349218014,-16.6228168676815,8.09535917279309e-46,2.46246107201506e-43,93.4303977163498
"ENSG00000225697.12","chr3",48625722,48635483,"ENST00000420764.6","ENSG00000225697.12","SLC26A6",9761,1.66072710320027,3.91979793032297,16.5830516677757,1.13936434268142e-45,3.38872274721068e-43,93.0340527089349
"ENSG00000180543.4","chr8",97273473,97277964,"ENST00000322128.4","ENSG00000180543.4","TSPYL5",4491,-2.4232076809383,0.908356880674819,-16.57235039999,1.25722752425174e-45,3.65798547490984e-43,93.0236124003732
"ENSG00000159352.15","chr1",151254702,151267479,"ENST00000368884.7","ENSG00000159352.15","PSMD4",12777,1.05893782566374,6.6565427133576,16.448737139978,3.91780040252271e-45,1.11565618270987e-42,91.7793941815327
"ENSG00000197580.11","chr11",112175466,112218929,"ENST00000357685.9","ENSG00000197580.11","BCO2",43463,-3.03535427451488,4.34311970276956,-16.415132468091,5.48395535131701e-45,1.52910955045889e-42,91.4595195696703
"ENSG00000072694.20","chr1",161663146,161678022,"ENST00000236937.13","ENSG00000072694.20","FCGR2B",14876,-3.3883802074204,3.42727213462035,-16.3587264733734,9.20555205643098e-45,2.50793732261687e-42,91.0235633452369
"ENSG00000005001.9","chr16",2852726,2858170,"ENST00000161006.7","ENSG00000005001.9","PRSS22",5444,-5.66291891483276,-1.42256044947144,-16.3568076881424,9.36916214366731e-45,2.50793732261687e-42,90.840122059339
"ENSG00000099769.5","chr16",1790412,1793763,"ENST00000215539.3","ENSG00000099769.5","IGFALS",3351,-4.29290850396275,2.92831564129259,-16.2956434250926,1.64260341427863e-44,4.31070668562847e-42,90.4775267759262
"ENSG00000019991.16","chr7",81699007,81770047,"ENST00000644543.1","ENSG00000019991.16","HGF",71040,-3.16054283906124,3.78045076882491,-16.274141755332,2.00089628430111e-44,5.14999920559347e-42,90.2165617115267
"ENSG00000177628.15","chr1",155234451,155241234,"ENST00000368373.7","ENSG00000177628.15","GBA",6783,1.28989923657039,5.57787809590534,16.2317708934717,2.87401107114554e-44,7.25769135400224e-42,89.7628874503099
"ENSG00000175899.14","chr12",9067663,9091412,"ENST00000543436.2","ENSG00000175899.14","A2M",23749,-2.56060101919742,10.9202575331634,-16.1642369391673,5.34069621877632e-44,1.3237014480019e-41,89.3169356185692
"ENSG00000165272.15","chr9",33441153,33447633,"ENST00000297991.5","ENSG00000165272.15","AQP3",6480,-2.07457793064487,5.31344740669989,-16.1149291100164,8.60021770545931e-44,2.09282388672486e-41,88.6642621121666
"ENSG00000158473.6","chr1",158179946,158184896,"ENST00000368171.3","ENSG00000158473.6","CD1D",4950,-2.10825521664062,2.8095736318874,-16.1097621901197,8.81733146131019e-44,2.10734221925314e-41,88.7751005287236
"ENSG00000264230.8","chr10",46375626,46391781,"ENST00000584982.7","ENSG00000264230.8","ANXA8L1",16155,-4.97887726204224,-1.68476214909707,-16.0410797385993,1.6942275863247e-43,3.97816526585436e-41,87.9939617319597
"ENSG00000265190.6","chr10",47460161,47484083,"ENST00000583448.2","ENSG00000265190.6","ANXA8",23922,-4.06587637305517,-0.430616011020658,-16.0160491245877,2.11868436921925e-43,4.88904682717767e-41,87.876140680644
"ENSG00000184956.15","chr11",1012820,1036706,"ENST00000421673.6","ENSG00000184956.15","MUC6",23886,-7.39270677184488,0.950395522657102,-15.9858854304341,2.80992794276085e-43,6.34681505012082e-41,87.6317022942765
"ENSG00000171345.13","chr17",41523616,41528308,"ENST00000361566.7","ENSG00000171345.13","KRT19",4692,-6.39070531411021,-0.0732562926915073,-15.9845208001023,2.84525480429804e-43,6.34681505012082e-41,87.5651839477484
"ENSG00000184292.6","chr1",58575422,58577773,"ENST00000371225.3","ENSG00000184292.6","TACSTD2",2351,-5.11615345693294,0.467346766025616,-15.969203937071,3.2735512212174e-43,7.18249336799569e-41,87.481412544023
"ENSG00000100526.19","chr14",54396848,54417951,"ENST00000555837.5","ENSG00000100526.19","CDKN3",21103,2.66357719773444,0.901747714407635,15.9634811856336,3.36304039802816e-43,7.25982785277563e-41,87.4864526737665
"ENSG00000109956.12","chr11",134378503,134387197,"ENST00000531778.1","ENSG00000109956.12","B3GAT1",8694,-4.13388368327296,1.50666398353259,-15.9584273903311,3.61293935802837e-43,7.66895467483913e-41,87.4186934333044
"ENSG00000143748.17","chr1",224227333,224233289,"ENST00000481213.5","ENSG00000143748.17","NVL",5956,0.756550946330541,3.53270714821827,15.9540277632582,3.66716302442995e-43,7.66895467483913e-41,87.2991530876017
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-3.01372078692565,4.87252989251172,-15.9532085673484,3.78971363918573e-43,7.8033118995172e-41,87.2205516383717
"ENSG00000173918.14","chr17",79022813,79048247,"ENST00000578229.5","ENSG00000173918.14","C1QTNF1",25434,-2.71629733318802,3.86957344905368,-15.8634123661418,8.61818591583055e-43,1.74766364087085e-40,86.4602496849348
"ENSG00000129214.14","chr17",7613945,7614109,"ENST00000624152.1","ENSG00000129214.14","SHBG",164,-3.31982019370779,3.87663413571678,-15.8440031788703,1.02920583756848e-42,2.05595387015172e-40,86.2944358243543
"ENSG00000161800.12","chr12",49976922,49992358,"ENST00000548961.5","ENSG00000161800.12","RACGAP1",15436,1.8312846472861,2.65716196444875,15.8209894971998,1.23914476556457e-42,2.43892846210533e-40,86.1607998558674
"ENSG00000117724.12","chr1",214603194,214615190,"ENST00000464322.5","ENSG00000117724.12","CENPF",11996,2.70131792061796,2.51698468263135,15.8109575680694,1.38700035144494e-42,2.69037865271581e-40,86.052693609639
"ENSG00000125968.8","chr20",31605282,31606515,"ENST00000376112.3","ENSG00000125968.8","ID1",1233,-2.95606983731369,4.58819306013179,-15.6799324217879,4.60876573234716e-42,8.81196008024776e-40,84.752090627768
"ENSG00000277013.1","chr19",33906351,33908391,"ENST00000610908.1","ENSG00000277013.1","AC008556.1",2040,-2.16424166987196,-1.07466699528102,-15.6713249381564,4.86667402072549e-42,9.17402325259013e-40,84.742030627502
"ENSG00000197859.9","chr9",133532163,133575519,"ENST00000354484.8","ENSG00000197859.9","ADAMTSL2",43356,-3.61582575972817,3.80979357610939,-15.6574473064363,5.6589190306608e-42,1.05193017092173e-39,84.6196423521462
"ENSG00000162595.6","chr1",68045895,68051631,"ENST00000370981.2","ENSG00000162595.6","DIRAS3",5736,-2.97995975519933,0.559232147603876,-15.643102987585,6.33439827170813e-42,1.1613641981992e-39,84.5716894200084
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.31598860178182,2.04609511960655,-15.5585986210426,1.39448088853413e-41,2.52212597461363e-39,83.7882845097419
"ENSG00000163468.14","chr1",156308967,156338465,"ENST00000295688.7","ENSG00000163468.14","CCT3",29498,1.04904223292343,7.17758924585306,15.4257196897855,4.57384302249031e-41,8.16217533506805e-39,82.4750591811243
"ENSG00000106290.14","chr7",100107069,100119359,"ENST00000421980.5","ENSG00000106290.14","TAF6",12290,0.913526786226083,4.02467091884208,15.3390055323463,1.00744462046554e-40,1.77416300004089e-38,81.673028375595
"ENSG00000019169.10","chr2",118942165,118994660,"ENST00000327097.4","ENSG00000019169.10","MARCO",52495,-5.97536561815313,2.63182035828086,-15.3328371008604,1.09007752778323e-40,1.8947529392014e-38,81.7465368325309
"ENSG00000274173.1","chr20",24931839,24932983,"ENST00000620459.1","ENSG00000274173.1","AL035661.1",1144,-3.69019881927244,0.98835212199344,-15.2935901315285,1.55768701455445e-40,2.67283115420472e-38,81.4018259347507
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,2.7317576344933,1.70613214682328,15.2797698071988,1.75379519263439e-40,2.97123985547073e-38,81.2735482750005
"ENSG00000010610.9","chr12",6786857,6800445,"ENST00000535707.5","ENSG00000010610.9","CD4",13588,-2.02884185927025,5.757660031722,-15.2096289358052,3.34106461235422e-40,5.58796154019166e-38,80.4343179934195
"ENSG00000064300.8","chr17",49495292,49515017,"ENST00000172229.7","ENSG00000064300.8","NGFR",19725,-3.01803783941559,2.9719677725822,-15.2082937158573,3.38183566015783e-40,5.58796154019166e-38,80.5813143904276
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.40230681133539,5.79669672469083,-15.2004044791244,3.63307951639089e-40,5.9298946643141e-38,80.3640932373192
"ENSG00000116521.10","chr1",155255978,155258915,"ENST00000478737.5","ENSG00000116521.10","SCAMP3",2937,0.957365814666748,5.16582062537437,15.1863464144666,4.03773478073697e-40,6.51096895245585e-38,80.2397756407776
"ENSG00000143486.15","chr1",206571291,206597116,"ENST00000472709.6","ENSG00000143486.15","EIF2D",25825,0.734157086538733,5.18132620036921,15.1842722357678,4.11454799657216e-40,6.55584647453831e-38,80.2121500652084
"ENSG00000101447.14","chr20",38926311,38953106,"ENST00000619304.4","ENSG00000101447.14","FAM83D",26795,2.38028237260566,2.08801550107261,15.1780893459669,4.38562788018264e-40,6.90555806451347e-38,80.3528341352344
"ENSG00000160688.18","chr1",154983337,154988132,"ENST00000492620.1","ENSG00000160688.18","FLAD1",4795,0.920150112643645,4.66343771530546,15.1747575377104,4.48603677450166e-40,6.98152513836397e-38,80.1455116442907
"ENSG00000175664.9","chr13",30932702,30933190,"ENST00000479195.1","ENSG00000175664.9","TEX26",488,-3.67314695320548,-4.16047893164919,-15.1064011090782,8.34522899788507e-40,1.28382235526085e-37,79.4465947597204
"ENSG00000115963.13","chr2",150468194,150487667,"ENST00000375734.6","ENSG00000115963.13","RND3",19473,-2.35969637873942,5.71383799158454,-15.1013194868853,8.93108911232309e-40,1.35833746226514e-37,79.4591780651676
"ENSG00000187634.11","chr1",923927,939291,"ENST00000420190.6","ENSG00000187634.11","SAMD11",15364,-4.04940148579633,0.998701472275992,-15.0896627109777,9.9272385088418e-40,1.49287820452066e-37,79.5659149852193
"ENSG00000137054.15","chr9",37485934,37503697,"ENST00000377798.8","ENSG00000137054.15","POLR1E",17763,-1.41522381209014,4.16050800716131,-15.052452121679,1.36155088139711e-39,2.02477744406877e-37,79.066133966381
"ENSG00000001626.15","chr7",117465783,117504308,"ENST00000546407.1","ENSG00000001626.15","CFTR",38525,-5.64578180533714,0.777925512080474,-15.0276332734381,1.74217483785609e-39,2.56233714613911e-37,79.0012436863451
"ENSG00000134690.10","chr1",37692417,37709719,"ENST00000373055.5","ENSG00000134690.10","CDCA8",17302,2.24629302979987,0.926960835191591,14.9975470276946,2.2399973116364e-39,3.25870913249365e-37,78.7597134058154
"ENSG00000198901.13","chr15",90966037,90994495,"ENST00000394249.7","ENSG00000198901.13","PRC1",28458,2.26110159567783,2.30962047245417,14.9870727092197,2.47825956757953e-39,3.56656194112736e-37,78.6237430987501
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-2.09304493074057,3.73572941165051,-14.9841767913755,2.57450529827084e-39,3.66565733106989e-37,78.469395372058
"ENSG00000135917.14","chr2",227683762,227718031,"ENST00000644224.1","ENSG00000135917.14","SLC19A3",34269,-1.82229490423581,3.99794101946258,-14.9469368984531,3.5896456090764e-39,5.05724387703985e-37,78.1202961566094
"ENSG00000223764.2","chr1",916864,921016,"ENST00000609207.1","ENSG00000223764.2","LINC02593",4152,-3.6712304772461,-0.344552685346355,-14.9296483464394,4.21290340903144e-39,5.873489502758e-37,78.1117591133289
"ENSG00000105609.16","chr19",54249430,54257301,"ENST00000316219.9","ENSG00000105609.16","LILRB5",7871,-2.04732181642254,4.16361846299887,-14.9036744510319,5.35140033922498e-39,7.38382908661723e-37,77.7042511163879
"ENSG00000104613.11","chr8",19817139,19852078,"ENST00000397977.7","ENSG00000104613.11","INTS10",34939,-1.00958166158204,5.25002434454494,-14.859182162868,7.84206945089325e-39,1.06151941873989e-36,77.2665866305161
"ENSG00000066279.17","chr1",197084127,197146694,"ENST00000367409.8","ENSG00000066279.17","ASPM",62567,2.60709888223164,2.67224761500521,14.8613361185582,7.85194429581959e-39,1.06151941873989e-36,77.4469551172528
"ENSG00000134057.14","chr5",69167009,69178245,"ENST00000256442.9","ENSG00000134057.14","CCNB1",11236,2.23746318135093,2.33530642571263,14.8508180234751,8.51573577998857e-39,1.13974607679367e-36,77.3947350740358
"ENSG00000142627.12","chr1",16124336,16156087,"ENST00000358432.7","ENSG00000142627.12","EPHA2",31751,-2.24564676645882,4.41642090922023,-14.8500680881575,8.69422379923122e-39,1.15211377553377e-36,77.2254930756691
"ENSG00000179178.10","chr1",43269993,43274002,"ENST00000439858.5","ENSG00000179178.10","TMEM125",4009,-4.42705032737414,-1.78064053318894,-14.8116496227228,1.2286288798947e-38,1.61215381652065e-36,76.986114937858
"ENSG00000138744.14","chr4",75913656,75941051,"ENST00000286733.8","ENSG00000138744.14","NAAA",27395,-1.47621152189172,4.03352645881862,-14.7944659890893,1.40801117744962e-38,1.81932235073173e-36,76.7432260238246
"ENSG00000123485.11","chr2",233833415,233840738,"ENST00000433484.2","ENSG00000123485.11","HJURP",7323,2.36782938271009,1.3338819243209,14.7940199699588,1.41369937594217e-38,1.81932235073173e-36,76.9284936791417
"ENSG00000112984.11","chr5",138178718,138182425,"ENST00000513276.5","ENSG00000112984.11","KIF20A",3707,2.77860532142557,0.997497699900734,14.7843420155151,1.5599577912506e-38,1.98842619791409e-36,76.8343984101266
"ENSG00000168389.17","chr1",39955111,39969968,"ENST00000420632.6","ENSG00000168389.17","MFSD2A",14857,-3.79371760705707,4.58126347636448,-14.7591674761185,1.97686844624536e-38,2.49607615891961e-36,76.4489179804426
"ENSG00000130707.17","chr9",130444928,130501274,"ENST00000352480.9","ENSG00000130707.17","ASS1",56346,-2.22549293823575,9.2698298602155,-14.7433127110174,2.25400833896158e-38,2.81940631856652e-36,76.4204421448401
"ENSG00000117153.15","chr1",202891099,202927262,"ENST00000367261.7","ENSG00000117153.15","KLHL12",36163,0.801825969301889,4.69070728535747,14.7074466071539,3.09039187267146e-38,3.82979674294767e-36,75.9199083513992
"ENSG00000166183.15","chr14",104085678,104115581,"ENST00000551177.5","ENSG00000166183.15","ASPG",29903,-4.49187310596132,4.12117981128318,-14.7026765995616,3.29192725929088e-38,4.042124260399e-36,76.0164888262227
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,2.26330527891666,1.50355477278674,14.6956632792274,3.43724808985582e-38,4.1821934940573e-36,76.0393927926958
"ENSG00000135451.12","chr12",49323235,49324296,"ENST00000549275.5","ENSG00000135451.12","TROAP",1061,2.48317704883879,1.13201681228253,14.6918680188742,3.5570401428973e-38,4.28895723176013e-36,76.0175022281967
"ENSG00000143196.4","chr1",168695458,168729264,"ENST00000367817.3","ENSG00000143196.4","DPT",33806,-5.8888358543303,1.67609387722402,-14.6863223099371,3.81534285345252e-38,4.55933470987577e-36,75.9500999222066
"ENSG00000160767.20","chr1",155247204,155254960,"ENST00000350210.6","ENSG00000160767.20","FAM189B",7756,1.35191146476037,3.24299471101473,14.6817229088692,3.89811638489916e-38,4.61702563676906e-36,75.8217900341991
"ENSG00000197261.11","chr6",49550645,49552095,"ENST00000529246.3","ENSG00000197261.11","C6orf141",1450,-3.50458084276175,0.525589961162298,-14.6755727677332,4.19102870975486e-38,4.92041475889115e-36,75.8530504887624
"ENSG00000106236.3","chr7",98617296,98629868,"ENST00000265634.3","ENSG00000106236.3","NPTX2",12572,-4.61766544577068,-0.936072540332207,-14.6623954171086,4.73436992785841e-38,5.50998322734408e-36,75.6588562941393
"ENSG00000116906.12","chr1",231241206,231266091,"ENST00000436239.5","ENSG00000116906.12","GNPAT",24885,0.867578659748626,5.55314318760177,14.6563083381221,4.90283140135917e-38,5.65685305825786e-36,75.4553675843604
"ENSG00000157992.12","chr2",27442365,27446481,"ENST00000543753.5","ENSG00000157992.12","KRTCAP3",4116,-2.32043627574455,1.46506723808629,-14.6357381396883,5.90239289526316e-38,6.75193388976087e-36,75.5120441546655
"ENSG00000135845.9","chr1",172370188,172415326,"ENST00000489002.5","ENSG00000135845.9","PIGC",45138,0.873178402050208,3.9501677922512,14.6235182427634,6.59001431146048e-38,7.47463996140569e-36,75.2224096481958
"ENSG00000120907.17","chr8",26748149,26865405,"ENST00000380586.5","ENSG00000120907.17","ADRA1A",117256,-2.98970523608611,3.37736709153677,-14.5633436746946,1.15590762654957e-37,1.30005610703692e-35,74.7271342208736
"ENSG00000166856.2","chr12",56994445,56998441,"ENST00000300098.2","ENSG00000166856.2","GPR182",3996,-3.65618404543185,-0.0371189066801049,-14.5444441216277,1.37032928187859e-37,1.52837392572192e-35,74.6822774483778
"ENSG00000180745.4","chr10",127877840,127892947,"ENST00000368671.3","ENSG00000180745.4","CLRN3",15107,-4.51741521115386,1.8075873568413,-14.5283381430417,1.58411353739395e-37,1.74380108705867e-35,74.532544387612
"ENSG00000278921.2","chr5",112419582,112420613,"ENST00000624967.2","ENSG00000278921.2","EPB41L4A-DT",1031,-2.17452748031428,-2.095034359609,-14.5258009645985,1.58953775120411e-37,1.74380108705867e-35,74.4374550974231
"ENSG00000164039.14","chr4",103079434,103099883,"ENST00000296424.8","ENSG00000164039.14","BDH2",20449,-1.448202887008,5.41739418640987,-14.4897388423859,2.20375016457432e-37,2.39796684574494e-35,73.9545061971245
"ENSG00000164107.8","chr4",173524968,173528912,"ENST00000503024.1","ENSG00000164107.8","HAND2",3944,-4.10321027319574,0.55381205842135,-14.4798238626075,2.450999027353e-37,2.64549765984617e-35,74.1070909594087
"ENSG00000087237.11","chr16",56961849,56983845,"ENST00000200676.7","ENSG00000087237.11","CETP",21996,-3.00652650483831,2.89141227166571,-14.4741750018604,2.57872632953436e-37,2.76109385555903e-35,73.9828697266028
"ENSG00000114115.9","chr3",139517433,139518635,"ENST00000474490.1","ENSG00000114115.9","RBP1",1202,-2.85563323064403,4.22983778009931,-14.4722241668907,2.62436329486677e-37,2.78765701099181e-35,73.8744786481191
