"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000168389.17","chr1",39955111,39969968,"ENST00000420632.6","ENSG00000168389.17","MFSD2A",14857,-4.41259859446367,4.58126347636448,-11.3052566064327,2.28812681907498e-25,6.12485786929992e-23,46.8061662183372
"ENSG00000140835.9","chr16",71525232,71538746,"ENST00000338482.5","ENSG00000140835.9","CHST4",13514,-5.52977573538183,-0.507324547970142,-11.2930760777925,2.53075054560123e-25,6.6414833926131e-23,46.7046623167861
"ENSG00000120057.4","chr10",97766750,97771952,"ENST00000266066.3","ENSG00000120057.4","SFRP5",5202,-6.10379511175315,-0.121981689648623,-11.2895804725199,2.60499293034201e-25,6.70485103455719e-23,46.6908614395984
"ENSG00000171848.14","chr2",10120697,10131418,"ENST00000641198.1","ENSG00000171848.14","RRM2",10721,2.44094300279348,2.87803324531319,11.2828082674189,2.74999755230034e-25,6.94452212075241e-23,46.6386278826957
"ENSG00000148773.13","chr10",128096658,128126204,"ENST00000368653.7","ENSG00000148773.13","MKI67",29546,2.70269670947846,3.00506760401051,11.2719975659176,3.01261370165824e-25,7.46681884870256e-23,46.5489518228293
"ENSG00000101057.15","chr20",43667018,43716495,"ENST00000396863.8","ENSG00000101057.15","MYBL2",49477,3.1171421476032,1.2933027456305,11.2518683058579,3.55290920207108e-25,8.64584304736715e-23,46.4411756663528
"ENSG00000159200.17","chr21",34513141,34521583,"ENST00000487434.1","ENSG00000159200.17","RCAN1",8442,-1.91967927412076,5.96689343258421,-11.2425030828529,3.83646019057568e-25,9.04701602299684e-23,46.1862904867638
"ENSG00000165682.14","chr12",9985641,9997163,"ENST00000398937.6","ENSG00000165682.14","CLEC1B",11522,-5.93985873653627,0.130171369969002,-11.2422132615267,3.85295810901688e-25,9.04701602299684e-23,46.2932099919239
"ENSG00000104938.16","chr19",7763148,7769604,"ENST00000334806.9","ENSG00000104938.16","CLEC4M",6456,-6.4074566294483,1.31576676105272,-11.2228408546425,4.52090580809968e-25,1.04323798854493e-22,46.1635164651332
"ENSG00000161800.12","chr12",49976922,49992358,"ENST00000548961.5","ENSG00000161800.12","RACGAP1",15436,1.8154712519468,2.65716196444875,11.2071066747372,5.10252379023368e-25,1.1574945492964e-22,46.0499550671125
"ENSG00000132698.14","chr1",156061159,156070514,"ENST00000361084.9","ENSG00000132698.14","RAB25",9355,-5.73046875469129,-1.48520477095133,-11.1823004992794,6.31467288361083e-25,1.40859303123746e-22,45.7541145298815
"ENSG00000165125.19","chr7",142871202,142885762,"ENST00000359396.7","ENSG00000165125.19","TRPV6",14560,-3.86454547341527,0.373311349218014,-11.1139725405192,1.10625210087555e-24,2.427225921003e-22,45.2962517476214
"ENSG00000143748.17","chr1",224227333,224233289,"ENST00000481213.5","ENSG00000143748.17","NVL",5956,0.741973993847639,3.53270714821827,11.0994580465958,1.23737181128537e-24,2.67112650358764e-22,45.1029856861003
"ENSG00000225792.1","chr7",26372143,26376272,"ENST00000451368.1","ENSG00000225792.1","AC004540.2",4129,-3.76721339668065,-1.17636971361106,-11.0967990765695,1.26606278556021e-24,2.68968005110125e-22,45.0425412802388
"ENSG00000107562.16","chr10",44370164,44385092,"ENST00000374429.6","ENSG00000107562.16","CXCL12",14928,-2.85737468135283,5.89144141169354,-11.0536656536623,1.81665409001936e-24,3.79907786575298e-22,44.6684003662485
"ENSG00000184956.15","chr11",1012820,1036706,"ENST00000421673.6","ENSG00000184956.15","MUC6",23886,-6.92471439272369,0.950395522657102,-10.9625783865537,3.82627025313218e-24,7.87858477968017e-22,44.086736903949
"ENSG00000178999.12","chr17",8204732,8210582,"ENST00000316199.10","ENSG00000178999.12","AURKB",5850,2.34127934426478,0.661804455570809,10.9573199050287,3.96176069006425e-24,8.03397046603333e-22,44.0660168814567
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,2.37189643733363,1.50355477278674,10.9552029663636,4.03081286364148e-24,8.05199990551904e-22,44.047910267252
"ENSG00000160803.7","chr1",156035300,156053794,"ENST00000368309.3","ENSG00000160803.7","UBQLN4",18494,0.923440902709324,5.16806330969958,10.8827021905368,7.27773814804462e-24,1.43243010843278e-21,43.2646651475287
"ENSG00000230124.7","chr1",180269652,180274681,"ENST00000415414.5","ENSG00000230124.7","ACBD6",5029,0.892856991505251,4.21720357032982,10.8152140975191,1.259338726497e-23,2.44275210368636e-21,42.751575263542
"ENSG00000198826.10","chr15",32615143,32638110,"ENST00000565905.5","ENSG00000198826.10","ARHGAP11A",22967,2.0493853915543,1.74095006861193,10.8022376807759,1.39911264781947e-23,2.67510338263082e-21,42.817611281167
"ENSG00000158473.6","chr1",158179946,158184896,"ENST00000368171.3","ENSG00000158473.6","CD1D",4950,-2.07700198109815,2.8095736318874,-10.7817324853453,1.65294180762969e-23,3.11591171173462e-21,42.6180345280027
"ENSG00000146674.14","chr7",45912244,45921272,"ENST00000381086.9","ENSG00000146674.14","IGFBP3",9028,-2.46864346884722,7.5187916974066,-10.7372923614346,2.38525557052488e-23,4.43392507720903e-21,42.1717756238339
"ENSG00000013306.15","chr17",44319624,44324870,"ENST00000225308.12","ENSG00000013306.15","SLC25A39",5246,0.96974872983911,6.05645881320044,10.6852753805212,3.603134300293e-23,6.60607527056458e-21,41.6967064409339
"ENSG00000166851.14","chr16",23677655,23690366,"ENST00000562272.5","ENSG00000166851.14","PLK1",12711,1.92298766758826,1.50856210501669,10.6832404643565,3.66276556340532e-23,6.62465598656983e-21,41.8763854338541
"ENSG00000074935.13","chr6",112070776,112087513,"ENST00000368662.9","ENSG00000074935.13","TUBE1",16737,-1.62789561539259,4.65925749001262,-10.6670835487769,4.18138631332825e-23,7.46182325567804e-21,41.5544211860737
"ENSG00000172425.10","chr11",118527471,118531197,"ENST00000302783.8","ENSG00000172425.10","TTC36",3726,-4.36198084919318,3.10371465303487,-10.6618144634819,4.38584251046192e-23,7.72369949473978e-21,41.6930485320613
"ENSG00000137804.12","chr15",41332693,41380747,"ENST00000558123.5","ENSG00000137804.12","NUSAP1",48054,1.85556580822191,3.18111006565013,10.6553407581918,4.59127086031658e-23,7.98046353175028e-21,41.5567663269646
"ENSG00000163468.14","chr1",156308967,156338465,"ENST00000295688.7","ENSG00000163468.14","CCT3",29498,1.02831730845137,7.17758924585306,10.6398525387524,5.19575983243205e-23,8.91539097400904e-21,41.3899563605189
"ENSG00000126759.13","chrX",47623171,47628742,"ENST00000640573.1","ENSG00000126759.13","CFP",5571,-2.6098017475792,2.99172015775167,-10.6202186181631,6.12292628401301e-23,1.0373322200662e-20,41.3316210640911
"ENSG00000168159.11","chr1",228487060,228495766,"ENST00000305943.7","ENSG00000168159.11","RNF187",8706,1.10182407900783,5.80079837426371,10.5795387828339,8.43772151922838e-23,1.41163081016691e-20,40.8518625762878
"ENSG00000113594.9","chr5",38474962,38595404,"ENST00000263409.8","ENSG00000113594.9","LIFR",120442,-2.67286184806515,4.49195176384882,-10.5677596643694,9.34144610277214e-23,1.54352981036423e-20,40.8007343995897
"ENSG00000143486.15","chr1",206571291,206597116,"ENST00000472709.6","ENSG00000143486.15","EIF2D",25825,0.720241825282276,5.18132620036921,10.5183611899615,1.37790793813877e-22,2.24901461512797e-20,40.3466790518516
"ENSG00000001626.15","chr7",117465783,117504308,"ENST00000546407.1","ENSG00000001626.15","CFTR",38525,-5.8167977797894,0.777925512080474,-10.5166335689604,1.40704707825597e-22,2.26890579462385e-20,40.5438466785628
"ENSG00000184292.6","chr1",58575422,58577773,"ENST00000371225.3","ENSG00000184292.6","TACSTD2",2351,-4.8580986319031,0.467346766025616,-10.514368211109,1.43278560144871e-22,2.28290505830827e-20,40.5224469229224
"ENSG00000143771.11","chr1",224356849,224379452,"ENST00000465271.5","ENSG00000143771.11","CNIH4",22603,0.932901089549232,4.29968399592982,10.511447404415,1.45630727000685e-22,2.29308429432608e-20,40.3257847035815
"ENSG00000213398.7","chr16",67939749,67944131,"ENST00000264005.9","ENSG00000213398.7","LCAT",4382,-2.06836210708761,5.40440493541778,-10.4902561735681,1.73749565121896e-22,2.70402811580402e-20,40.131213914558
"ENSG00000087586.17","chr20",56369388,56392295,"ENST00000395914.5","ENSG00000087586.17","AURKA",22907,2.20746736969027,2.35834195665822,10.4782358806357,1.90426817834118e-22,2.92950865504809e-20,40.214452913584
"ENSG00000163159.12","chr1",151169986,151190188,"ENST00000491094.6","ENSG00000163159.12","VPS72",20202,0.847645943064758,4.07084895922221,10.390932047091,3.80991249436295e-22,5.78097076598796e-20,39.3918097945129
"ENSG00000007062.11","chr4",15963075,15984303,"ENST00000503884.5","ENSG00000007062.11","PROM1",21228,-4.19166109888904,0.0645085485567325,-10.3906636011954,3.84419006405356e-22,5.78097076598796e-20,39.5551203362886
"ENSG00000167513.8","chr16",88803212,88809258,"ENST00000301019.8","ENSG00000167513.8","CDT1",6046,2.2491310337299,0.872266266919116,10.3806630727438,4.13421010153199e-22,6.14802977765601e-20,39.5010455522822
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-2.8256204408219,4.87252989251172,-10.3787528507157,4.22611271770828e-22,6.21563655096786e-20,39.2942006008226
"ENSG00000140044.12","chr14",75427715,75469798,"ENST00000419727.6","ENSG00000140044.12","JDP2",42083,-1.54055532949379,3.48845013919232,-10.3239853981493,6.48465853953613e-22,9.43376846664692e-20,38.9342416569459
"ENSG00000173918.14","chr17",79022813,79048247,"ENST00000578229.5","ENSG00000173918.14","C1QTNF1",25434,-2.47754159079543,3.86957344905368,-10.3188261165659,6.80065698511432e-22,9.78709603105054e-20,38.8711153684354
"ENSG00000108106.13","chr19",55399744,55407777,"ENST00000264552.13","ENSG00000108106.13","UBE2S",8033,1.4021707522671,3.10288790185457,10.2846964471886,8.85292549020159e-22,1.26050590171126e-19,38.6605663466889
"ENSG00000168393.12","chr2",241675741,241686991,"ENST00000305784.6","ENSG00000168393.12","DTYMK",11250,1.18222552789983,3.10461636111312,10.2822523001867,9.02586614683872e-22,1.27160202641357e-19,38.6308043454789
"ENSG00000145287.10","chr4",83090047,83114802,"ENST00000311507.8","ENSG00000145287.10","PLAC8",24755,-2.51627588010765,1.81697276048753,-10.2375733855211,1.28858099435616e-21,1.79649666963154e-19,38.3732088778734
"ENSG00000264230.8","chr10",46375626,46391781,"ENST00000584982.7","ENSG00000264230.8","ANXA8L1",16155,-4.35735548560752,-1.68476214909707,-10.2099566400391,1.60803950070534e-21,2.21876295643715e-19,38.0986960464124
"ENSG00000267444.1","chr18",49650349,49651160,"ENST00000590640.1","ENSG00000267444.1","SMUG1P1",811,-4.11054508192581,-2.35357976097731,-10.190231432092,1.87446287009312e-21,2.55998071972718e-19,37.8893239687241
"ENSG00000145386.9","chr4",121816443,121823932,"ENST00000274026.9","ENSG00000145386.9","CCNA2",7489,1.97216694371878,1.86268159126367,10.186720245004,1.91908678143856e-21,2.59445025078522e-19,37.9643033123924
"ENSG00000198700.9","chr1",201829140,201884294,"ENST00000361565.8","ENSG00000198700.9","IPO9",55154,0.766700487725029,5.45075926643631,10.1803780779813,2.017382248655e-21,2.70006440159985e-19,37.6934067002439
"ENSG00000224189.7","chr2",176164050,176178099,"ENST00000413969.6","ENSG00000224189.7","HAGLR",14049,4.08692969365261,-1.61818034836198,10.1797748542366,2.03977413892069e-21,2.70300367082322e-19,37.9018858776806
"ENSG00000163348.3","chr1",154957025,154961748,"ENST00000368457.2","ENSG00000163348.3","PYGO2",4723,0.920344068472814,4.57154633845122,10.1678633191129,2.22625509501017e-21,2.92119590113884e-19,37.6146893721446
"ENSG00000164128.6","chr4",163323960,163332862,"ENST00000296533.2","ENSG00000164128.6","NPY1R",8902,-2.99567486729228,1.83944582031481,-10.1620405694544,2.34437304318224e-21,3.04631930193701e-19,37.7858578314475
"ENSG00000166579.15","chr17",8413130,8448597,"ENST00000582812.5","ENSG00000166579.15","NDEL1",35467,-1.14404478800305,5.06450843733969,-10.1249548606748,3.11938132983016e-21,4.01440381908143e-19,37.2552491455406
"ENSG00000265190.6","chr10",47460161,47484083,"ENST00000583448.2","ENSG00000265190.6","ANXA8",23922,-3.62627964184611,-0.430616011020658,-10.1125063537498,3.45593163599371e-21,4.40516085867998e-19,37.3960213897957
"ENSG00000131979.18","chr14",54842007,54902824,"ENST00000622544.4","ENSG00000131979.18","GCH1",60817,-1.54198528733779,5.63308984110811,-10.0835450330512,4.33084574336958e-21,5.46830560653382e-19,36.9324455635801
"ENSG00000259881.1","chr16",88881037,88883919,"ENST00000562405.1","ENSG00000259881.1","AC092384.2",2882,-3.91638180382025,-1.37183914680306,-10.0704437453042,4.80329794263704e-21,6.00816258544431e-19,37.0167386388366
"ENSG00000180543.4","chr8",97273473,97277964,"ENST00000322128.4","ENSG00000180543.4","TSPYL5",4491,-2.1122607154271,0.908356880674819,-10.0681836662,4.86851628702962e-21,6.03335388755597e-19,37.0816370456903
"ENSG00000170509.11","chr4",87303788,87322886,"ENST00000302219.10","ENSG00000170509.11","HSD17B13",19098,-4.42658611015445,5.96867090278459,-10.0654663972321,5.0038139367865e-21,6.14413263577528e-19,36.8684278189745
"ENSG00000159352.15","chr1",151254702,151267479,"ENST00000368884.7","ENSG00000159352.15","PSMD4",12777,0.909868745429525,6.6565427133576,10.0527221786726,5.49478721658716e-21,6.68565746425477e-19,36.7448003973148
"ENSG00000135437.9","chr12",55720366,55722311,"ENST00000553160.1","ENSG00000135437.9","RDH5",1945,-1.83048790893496,4.41617597112094,-10.0208136151918,7.08418856229075e-21,8.54187204663958e-19,36.5060656660142
"ENSG00000146233.7","chr6",46549579,46652830,"ENST00000619708.4","ENSG00000146233.7","CYP39A1",103251,-2.99766282996536,3.79070171624814,-10.0046121545556,8.05044890607609e-21,9.62028644276092e-19,36.4607903786523
"ENSG00000010165.19","chr1",171781663,171786080,"ENST00000485629.1","ENSG00000010165.19","METTL13",4417,0.845166198822364,4.21997471344342,9.99689818068766,8.49858438825462e-21,1.00659339338407e-18,36.3078435467388
"ENSG00000171658.8","chr3",185959942,185980872,"ENST00000423298.5","ENSG00000171658.8","NMRAL2P",20930,5.04655939868609,-0.624961239171358,9.99140993994286,8.92354083214581e-21,1.0476550043635e-18,36.487799735134
"ENSG00000249173.5","chr4",184893870,184898764,"ENST00000506479.5","ENSG00000249173.5","LINC01093",4894,-4.15890776946164,1.79868895969741,-9.98817880820952,9.15116996855785e-21,1.06503703355807e-18,36.4561981042293
"ENSG00000160688.18","chr1",154983337,154988132,"ENST00000492620.1","ENSG00000160688.18","FLAD1",4795,0.855114821847442,4.66343771530546,9.98002001570813,9.69394172969434e-21,1.11848031129508e-18,36.1547234203955
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.19098601038367,5.79669672469083,-9.96036195127761,1.13651956983422e-20,1.30010067715053e-18,35.9956950405619
"ENSG00000163155.11","chr1",151159747,151165919,"ENST00000368908.9","ENSG00000163155.11","LYSMD1",6172,0.911755096291148,2.69443030235424,9.9548637008383,1.17921094529915e-20,1.33750502473591e-18,36.130054984533
"ENSG00000176371.13","chr15",84600985,84620649,"ENST00000540936.1","ENSG00000176371.13","ZSCAN2",19664,1.18738179356283,2.46674039756336,9.93488305992654,1.37751038683343e-20,1.54929403507383e-18,35.9896746247847
"ENSG00000105011.8","chr19",14119508,14136956,"ENST00000263382.7","ENSG00000105011.8","ASF1B",17448,2.03656466654691,0.827488833265511,9.92790303841693,1.45431841158847e-20,1.622049801725e-18,36.004926719687
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.23007442996796,2.04609511960655,-9.9086663293619,1.69858127902925e-20,1.87882742467169e-18,35.8457063929043
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-2.03273715430815,3.73572941165051,-9.89545153631994,1.88032894987136e-20,2.06281333320313e-18,35.5924893458429
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,2.44288659586136,1.70613214682328,9.88784311296946,1.99274508377251e-20,2.16836587001717e-18,35.6599634764274
"ENSG00000223764.2","chr1",916864,921016,"ENST00000609207.1","ENSG00000223764.2","LINC02593",4152,-3.46464267944925,-0.344552685346355,-9.86629769937781,2.35620799065486e-20,2.53765520710616e-18,35.527370674044
"ENSG00000138640.14","chr4",88725954,88823361,"ENST00000395002.6","ENSG00000138640.14","FAM13A",97407,-1.70078001390817,4.73788837116483,-9.86549207987606,2.37004558344493e-20,2.53765520710616e-18,35.2859414336999
"ENSG00000213160.9","chr2",169694487,169749682,"ENST00000498202.6","ENSG00000213160.9","KLHL23",55195,1.2332523771649,3.34880981715862,9.85279754844188,2.60409924699633e-20,2.76613208903165e-18,35.2653712269062
