"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000168389.17","chr1",39955111,39969968,"ENST00000420632.6","ENSG00000168389.17","MFSD2A",14857,-4.35748923180158,4.58126347636448,-12.9976495424757,8.82661306152282e-32,1.71210709007857e-29,61.3802516709555
"ENSG00000249173.5","chr4",184893870,184898764,"ENST00000506479.5","ENSG00000249173.5","LINC01093",4894,-4.6718497432246,1.79868895969742,-12.9343721280718,1.54090806118177e-31,2.94621621297954e-29,60.8874712344666
"ENSG00000146674.14","chr7",45912244,45921272,"ENST00000381086.9","ENSG00000146674.14","IGFBP3",9028,-2.5919850515876,7.5187916974066,-12.919748288612,1.75244103511165e-31,3.30347476252597e-29,60.6737493696528
"ENSG00000135437.9","chr12",55720366,55722311,"ENST00000553160.1","ENSG00000135437.9","RDH5",1945,-2.11038792361045,4.41617597112095,-12.8933230431452,2.20580015466916e-31,4.1003373986239e-29,60.4217372575648
"ENSG00000165125.19","chr7",142871202,142885762,"ENST00000359396.7","ENSG00000165125.19","TRPV6",14560,-3.92673367443079,0.373311349218015,-12.8485107273936,3.27397236102935e-31,5.84251281066892e-29,60.0982336370746
"ENSG00000259881.1","chr16",88881037,88883919,"ENST00000562405.1","ENSG00000259881.1","AC092384.2",2882,-4.35039264951733,-1.37183914680306,-12.8342739304736,3.70286402877399e-31,6.52093844225146e-29,59.8364189804549
"ENSG00000138640.14","chr4",88725954,88823361,"ENST00000395002.6","ENSG00000138640.14","FAM13A",97407,-2.03218421074469,4.73788837116483,-12.7341722293142,8.9133128884257e-31,1.52943307306012e-28,59.0120010164509
"ENSG00000167513.8","chr16",88803212,88809258,"ENST00000301019.8","ENSG00000167513.8","CDT1",6046,2.44286906338124,0.872266266919119,12.6835413173866,1.37386573354994e-30,2.32757202251044e-28,58.7232114944196
"ENSG00000105011.8","chr19",14119508,14136956,"ENST00000263382.7","ENSG00000105011.8","ASF1B",17448,2.38284976409318,0.827488833265513,12.6455661720547,1.91437480675132e-30,3.20274905169496e-28,58.3947000380524
"ENSG00000146233.7","chr6",46549579,46652830,"ENST00000619708.4","ENSG00000146233.7","CYP39A1",103251,-3.38662481696577,3.79070171624814,-12.6437862782722,1.96674118219613e-30,3.2497362941374e-28,58.314276159288
"ENSG00000267444.1","chr18",49650349,49651160,"ENST00000590640.1","ENSG00000267444.1","SMUG1P1",811,-4.3696967760841,-2.35357976097731,-12.6167346191344,2.48213569947498e-30,4.00251857852689e-28,57.9289901956279
"ENSG00000164128.6","chr4",163323960,163332862,"ENST00000296533.2","ENSG00000164128.6","NPY1R",8902,-3.13027383988738,1.83944582031481,-12.5835781996876,3.32283399451229e-30,5.17125699797122e-28,57.8563274209692
"ENSG00000248884.1","chr5",68430426,68434481,"ENST00000507733.1","ENSG00000248884.1","AC010280.2",4055,-3.91845966664797,-1.53896262747379,-12.5863512858963,3.22155099125116e-30,5.07261629022418e-28,57.7032870053133
"ENSG00000175664.9","chr13",30932702,30933190,"ENST00000479195.1","ENSG00000175664.9","TEX26",488,-3.81616380351355,-4.16047893164919,-12.5952493861475,2.96958051540672e-30,4.7315316212147e-28,57.5588321272256
"ENSG00000120057.4","chr10",97766750,97771952,"ENST00000266066.3","ENSG00000120057.4","SFRP5",5202,-5.86522161180204,-0.121981689648621,-12.5099736729574,6.30971341691284e-30,9.38324493021794e-28,57.1812760714311
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-2.30345048811398,3.73572941165051,-12.4946982749931,7.20570392597075e-30,1.05355130834312e-27,56.9944879518169
"ENSG00000113594.9","chr5",38474962,38595404,"ENST00000263409.8","ENSG00000113594.9","LIFR",120442,-2.6953707460999,4.49195176384883,-12.4941203659295,7.24198448651878e-30,1.05355130834312e-27,56.95375167234
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-2.9108580753989,4.87252989251173,-12.3978279898447,1.67018440449315e-29,2.40362882470283e-27,56.1208725515178
"ENSG00000145708.10","chr5",76952712,76969474,"ENST00000274368.8","ENSG00000145708.10","CRHBP",16762,-4.24390931394307,3.13671263233137,-12.2901657294304,4.23902824121773e-29,6.03565467877213e-27,55.3239818627268
"ENSG00000156006.4","chr8",18391244,18401218,"ENST00000286479.3","ENSG00000156006.4","NAT2",9974,-4.41789194699505,2.75631977158694,-12.2356816516146,6.78352334231034e-29,9.45736212640433e-27,54.8725652389569
"ENSG00000138115.13","chr10",95036771,95069497,"ENST00000623108.3","ENSG00000138115.13","CYP2C8",32726,-3.84168809283951,8.67043552305937,-12.1849019612319,1.05061793168638e-28,1.44963612347325e-26,54.3876966939112
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.53292824507591,2.04609511960655,-12.1656929359829,1.23946413699001e-28,1.69275387851778e-26,54.2829712234181
"ENSG00000145287.10","chr4",83090047,83114802,"ENST00000311507.8","ENSG00000145287.10","PLAC8",24755,-2.5398171790388,1.81697276048753,-12.1016412377548,2.1360891223891e-28,2.85894168140557e-26,53.7434027081782
"ENSG00000109956.12","chr11",134378503,134387197,"ENST00000531778.1","ENSG00000109956.12","B3GAT1",8694,-3.70561253866711,1.50666398353259,-12.0572706011201,3.14483857262127e-28,3.97080372226067e-26,53.365462709427
"ENSG00000129214.14","chr17",7613945,7614109,"ENST00000624152.1","ENSG00000129214.14","SHBG",164,-2.89600448760299,3.87663413571678,-12.0675194955278,2.88029034002579e-28,3.67141008675287e-26,53.3131744279958
"ENSG00000155666.11","chr16",27203494,27221768,"ENST00000286096.8","ENSG00000155666.11","KDM8",18274,-2.82021341526968,3.81144195653037,-12.0314803162406,3.92258150112414e-28,4.86109544546718e-26,53.0436562676471
"ENSG00000184956.15","chr11",1012820,1036706,"ENST00000421673.6","ENSG00000184956.15","MUC6",23886,-6.76062511060309,0.950395522657104,-11.9746008037409,6.38184377610421e-28,7.7649633726708e-26,52.6583278765788
"ENSG00000106031.8","chr7",27193502,27195600,"ENST00000518136.3","ENSG00000106031.8","HOXA13",2098,5.62288000605811,-1.55191575768856,11.9294290404326,9.38692555999284e-28,1.09247488430386e-25,52.2205465828299
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.34278663838481,5.79669672469083,-11.9380988971833,8.71726203511803e-28,1.03249411573469e-25,52.1584337627745
"ENSG00000102384.13","chrX",101098217,101101295,"ENST00000403304.6","ENSG00000102384.13","CENPI",3078,2.26440823133656,-0.20609239339589,11.9047410187552,1.14785947354818e-27,1.32439234430766e-25,52.0666870049034
"ENSG00000154920.14","chr17",50373219,50381459,"ENST00000393271.6","ENSG00000154920.14","EME1",8240,2.54608596049253,0.0193739095533291,11.8791846153874,1.42735051210032e-27,1.60534951713871e-25,51.855449465567
"ENSG00000162482.4","chr1",19282557,19289250,"ENST00000361640.4","ENSG00000162482.4","AKR7A3",6693,-2.93917269882983,5.42388883673497,-11.8849868621247,1.3713291948925e-27,1.55541270715604e-25,51.7273412898842
"ENSG00000005187.11","chr16",20610242,20775920,"ENST00000568235.5","ENSG00000005187.11","ACSM3",165678,-2.14091940399346,5.32634822535745,-11.8565103506111,1.7477889420181e-27,1.91741042622707e-25,51.464745758559
"ENSG00000197408.9","chr19",40991249,41018398,"ENST00000643956.1","ENSG00000197408.9","CYP2B6",27149,-3.80354575043085,7.52523344120572,-11.8274666017876,2.23783075705312e-27,2.41541345583863e-25,51.3153295651724
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,2.52733092315446,1.70613214682329,11.7964290196719,2.90576088946168e-27,3.04539819851975e-25,51.1552503616833
"ENSG00000184292.6","chr1",58575422,58577773,"ENST00000371225.3","ENSG00000184292.6","TACSTD2",2351,-4.65684437223603,0.467346766025618,-11.7964684088703,2.91251471466324e-27,3.04539819851975e-25,51.1540457296718
"ENSG00000138315.12","chr10",72893580,72933033,"ENST00000334011.9","ENSG00000138315.12","OIT3",39453,-3.44898520422582,3.43017450184605,-11.7536554180915,4.18910754096749e-27,4.27992483422206e-25,50.7511482810092
"ENSG00000255231.1","chr11",112208600,112208898,"ENST00000534436.1","ENSG00000255231.1","MRPS36P4",298,-3.43504630846744,-3.66439569175254,-11.7464665896518,4.41227572285646e-27,4.40700733393364e-25,50.5187450263782
"ENSG00000101412.12","chr20",33675682,33686404,"ENST00000343380.5","ENSG00000101412.12","E2F1",10722,2.67218942598295,1.56961205223987,11.6763658603469,8.04610873378677e-27,7.80355936905812e-25,50.1565306556725
"ENSG00000170509.11","chr4",87303788,87322886,"ENST00000302219.10","ENSG00000170509.11","HSD17B13",19098,-4.54223887202598,5.96867090278459,-11.6848650899582,7.5032408650332e-27,7.33017341150396e-25,50.0803645129228
"ENSG00000001626.15","chr7",117465783,117504308,"ENST00000546407.1","ENSG00000001626.15","CFTR",38525,-5.47694580916903,0.777925512080476,-11.6573834321927,9.46666623517932e-27,9.11524179076547e-25,50.0010272395769
"ENSG00000122952.16","chr10",56357227,56361275,"ENST00000373944.7","ENSG00000122952.16","ZWINT",4048,2.12404312325146,2.4060233810947,11.6528515240241,9.78229653358308e-27,9.35187548610543e-25,49.9276925740845
"ENSG00000099769.5","chr16",1790412,1793763,"ENST00000215539.3","ENSG00000099769.5","IGFALS",3351,-3.64213119799507,2.92831564129259,-11.6350587237474,1.14321447969167e-26,1.08516188625485e-24,49.7700069205153
"ENSG00000130300.8","chr19",17351447,17377350,"ENST00000252590.8","ENSG00000130300.8","PLVAP",25903,2.33448971896406,4.50312993154642,11.6218026871177,1.27863033365972e-26,1.20515411166914e-24,49.5488017940669
"ENSG00000137310.11","chr6",31158541,31164215,"ENST00000376257.7","ENSG00000137310.11","TCF19",5674,2.1238923178959,2.35992742832559,11.6018966573247,1.50491137280246e-26,1.40851285409707e-24,49.4980613236189
"ENSG00000140505.6","chr15",74748843,74756202,"ENST00000343932.4","ENSG00000140505.6","CYP1A2",7359,-5.60332842455415,3.62525551440236,-11.5793754423041,1.82889797270385e-26,1.67657331963482e-24,49.3416923838069
"ENSG00000107562.16","chr10",44370164,44385092,"ENST00000374429.6","ENSG00000107562.16","CXCL12",14928,-2.62575749618405,5.89144141169355,-11.598777406749,1.55286995789013e-26,1.43335251837251e-24,49.3187010028725
"ENSG00000166391.14","chr11",75717818,75731615,"ENST00000198801.9","ENSG00000166391.14","MOGAT2",13797,-3.6454518757689,4.31226561839198,-11.5325987938342,2.71196963402393e-26,2.43604037461586e-24,48.838994584565
"ENSG00000224189.7","chr2",176164050,176178099,"ENST00000413969.6","ENSG00000224189.7","HAGLR",14049,4.11926777907703,-1.61818034836198,11.5170492997657,3.0909629967088e-26,2.73969859257951e-24,48.7925994348332
"ENSG00000189366.9","chr3",125929274,125934473,"ENST00000611639.1","ENSG00000189366.9","ALG1L",5199,3.4078991839897,-0.594032123177745,11.4545648099565,5.21450451538178e-26,4.5318784697318e-24,48.3145883904758
"ENSG00000243766.8","chr7",27198574,27201236,"ENST00000421733.1","ENSG00000243766.8","HOTTIP",2662,4.53519735808792,-2.95323268851795,11.4447349737706,5.67347215331457e-26,4.86754816025399e-24,48.1351439345332
"ENSG00000197261.11","chr6",49550645,49552095,"ENST00000529246.3","ENSG00000197261.11","C6orf141",1450,-3.32231028034241,0.5255899611623,-11.4286366966304,6.48685346134526e-26,5.52993928195191e-24,48.110143672711
"ENSG00000223764.2","chr1",916864,921016,"ENST00000609207.1","ENSG00000223764.2","LINC02593",4152,-3.47884036744173,-0.344552685346353,-11.3875155983467,9.14872808136164e-26,7.70104255603423e-24,47.7575570893663
"ENSG00000100162.14","chr22",41938720,41947164,"ENST00000215980.9","ENSG00000100162.14","CENPM",8444,2.41518246021791,0.0364779587127416,11.3840069509881,9.3587138081811e-26,7.82856410054349e-24,47.7441493858777
"ENSG00000171658.8","chr3",185959942,185980872,"ENST00000423298.5","ENSG00000171658.8","NMRAL2P",20930,5.07568123569503,-0.624961239171356,11.3422734969617,1.33753281796336e-25,1.09825394083568e-23,47.398842228449
"ENSG00000132698.14","chr1",156061159,156070514,"ENST00000361084.9","ENSG00000132698.14","RAB25",9355,-5.27030850804837,-1.48520477095133,-11.3462012277964,1.29435767737575e-25,1.07600516484453e-23,47.3808198338457
"ENSG00000007062.11","chr4",15963075,15984303,"ENST00000503884.5","ENSG00000007062.11","PROM1",21228,-3.9369040907384,0.0645085485567339,-11.3332174429645,1.44262075698108e-25,1.17731928118504e-23,47.3175519531793
"ENSG00000253813.1","chr8",26835816,26836300,"ENST00000519826.1","ENSG00000253813.1","COX6B1P4",484,-3.06278478749975,-2.5579865962413,-11.3413699385187,1.336786194034e-25,1.09825394083568e-23,47.2642456063657
"ENSG00000264230.8","chr10",46375626,46391781,"ENST00000584982.7","ENSG00000264230.8","ANXA8L1",16155,-4.14912507481614,-1.68476214909707,-11.2951056400814,1.98271689077165e-25,1.57956445631475e-23,46.9541767281147
"ENSG00000094804.10","chr17",40287632,40304657,"ENST00000209728.8","ENSG00000094804.10","CDC6",17025,2.39024225902599,1.68991962518482,11.2812994865218,2.21583939578593e-25,1.75483990965674e-23,46.8826360502417
"ENSG00000173918.14","chr17",79022813,79048247,"ENST00000578229.5","ENSG00000173918.14","C1QTNF1",25434,-2.35466738010339,3.86957344905368,-11.2774532104057,2.29698514405074e-25,1.80840289223383e-23,46.710152361511
"ENSG00000165140.10","chr9",94603132,94638413,"ENST00000648117.1","ENSG00000165140.10","FBP1",35281,-2.37396692501032,7.72043551516083,-11.2635420273704,2.57917902362154e-25,2.00696116582271e-23,46.6167499289027
"ENSG00000205312.8","chr17",16847634,16848413,"ENST00000579355.5","ENSG00000205312.8","KRT17P4",779,-3.48548677290592,-1.39215620833952,-11.2297297957976,3.40381777402316e-25,2.60323983357291e-23,46.4218128333212
"ENSG00000019991.16","chr7",81699007,81770047,"ENST00000644543.1","ENSG00000019991.16","HGF",71040,-2.59928644325304,3.78045076882491,-11.2393351673158,3.15487440296193e-25,2.42671488558865e-23,46.4049780392328
