"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000137804.12","chr15",41332693,41380747,"ENST00000558123.5","ENSG00000137804.12","NUSAP1",48054,2.78572575428343,3.18111006565013,17.6556423921343,3.47996116546052e-50,1.45549375745386e-47,103.453176943105
"ENSG00000105011.8","chr19",14119508,14136956,"ENST00000263382.7","ENSG00000105011.8","ASF1B",17448,3.14412825077036,0.827488833265513,17.5193766889505,1.22952106266308e-49,4.98663936444929e-47,102.122424903164
"ENSG00000148773.13","chr10",128096658,128126204,"ENST00000368653.7","ENSG00000148773.13","MKI67",29546,3.79654667995998,3.00506760401051,17.4985317096246,1.53922844502951e-49,6.0591275024338e-47,101.979562311157
"ENSG00000198826.10","chr15",32615143,32638110,"ENST00000565905.5","ENSG00000198826.10","ARHGAP11A",22967,2.91008077808531,1.74095006861193,17.4612123646895,2.11312320795539e-49,8.08058314722142e-47,101.646607821515
"ENSG00000131747.14","chr17",40388515,40417950,"ENST00000423485.5","ENSG00000131747.14","TOP2A",29435,4.32854221325937,3.25956629877222,17.376684149588,4.78262735492245e-49,1.77807456995228e-46,100.852575779201
"ENSG00000089685.14","chr17",78214185,78225636,"ENST00000301633.8","ENSG00000089685.14","BIRC5",11451,3.40411992994115,1.80313453237949,17.3463411470449,6.21079982940953e-49,2.24663094369776e-46,100.582043849884
"ENSG00000137310.11","chr6",31158541,31164215,"ENST00000376257.7","ENSG00000137310.11","TCF19",5674,3.04523023585456,2.35992742832559,17.3027619121994,9.29893383470558e-49,3.27518238009736e-46,100.192821801282
"ENSG00000111665.11","chr12",6844792,6851269,"ENST00000422785.7","ENSG00000111665.11","CDCA3",6477,2.65676380494665,1.30948138520808,17.2895430348713,1.04425272247578e-48,3.58366113785021e-46,100.039265702156
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,3.23794630909603,1.50355477278674,17.1463396819304,3.95623674589892e-48,1.32375681517778e-45,98.7363146875298
"ENSG00000161800.12","chr12",49976922,49992358,"ENST00000548961.5","ENSG00000161800.12","RACGAP1",15436,2.41741885857028,2.65716196444875,17.1282385627287,4.6814232234825e-48,1.52819922983146e-45,98.5872329040903
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-3.18885527620308,3.73572941165051,-16.8905583392156,4.35815636648999e-47,1.38879916212148e-44,96.358554745799
"ENSG00000145386.9","chr4",121816443,121823932,"ENST00000274026.9","ENSG00000145386.9","CCNA2",7489,2.89017335225051,1.86268159126367,16.8749666060948,4.92591029761102e-47,1.53321821914479e-44,96.2435765788179
"ENSG00000203760.8","chr6",126340173,126348608,"ENST00000368326.5","ENSG00000203760.8","CENPW",8435,2.4274520596758,0.926776893234899,16.8166291328864,8.46696112358028e-47,2.57549562904542e-44,95.6477958768594
"ENSG00000142748.12","chr1",27369111,27374824,"ENST00000270879.8","ENSG00000142748.12","FCN3",5713,-5.80858527393218,3.63723355670609,-16.7758685312285,1.27026272020541e-46,3.77804361049539e-44,95.3064983116416
"ENSG00000101057.15","chr20",43667018,43716495,"ENST00000396863.8","ENSG00000101057.15","MYBL2",49477,4.25832648324935,1.2933027456305,16.722601802949,2.07594404942439e-46,5.67029288928492e-44,94.7964852546625
"ENSG00000182566.13","chr19",7728956,7732171,"ENST00000328853.9","ENSG00000182566.13","CLEC4G",3215,-7.39513008075605,1.39250105220745,-16.7269584619678,1.99949705355639e-46,5.57526428433306e-44,94.7045594522445
"ENSG00000101412.12","chr20",33675682,33686404,"ENST00000343380.5","ENSG00000101412.12","E2F1",10722,3.68473662785132,1.56961205223987,16.6785872400674,3.10387779139871e-46,8.30846007201607e-44,94.4128061225477
"ENSG00000066279.17","chr1",197084127,197146694,"ENST00000367409.8","ENSG00000066279.17","ASPM",62567,3.54767413011009,2.67224761500521,16.5613911549387,9.27801878896558e-46,2.43484320532383e-43,93.3297392125658
"ENSG00000171848.14","chr2",10120697,10131418,"ENST00000641198.1","ENSG00000171848.14","RRM2",10721,3.30361441954569,2.8780332453132,16.5467057389014,1.05750750396216e-45,2.72186162173646e-43,93.1998427140038
"ENSG00000060971.17","chr3",38103128,38123083,"ENST00000451419.1","ENSG00000060971.17","ACAA1",19955,-2.00631093177696,8.20737145421686,-16.4455089036682,2.6444099513042e-45,6.55421903486212e-43,92.270376072329
"ENSG00000122952.16","chr10",56357227,56361275,"ENST00000373944.7","ENSG00000122952.16","ZWINT",4048,2.8474806114358,2.4060233810947,16.063058562375,9.14342643804003e-44,2.14694069204786e-41,88.7764240804609
"ENSG00000160801.13","chr3",46877745,46903794,"ENST00000449590.5","ENSG00000160801.13","PTH1R",26049,-3.59074782048481,2.46247520870738,-16.0235114847818,1.33486578504806e-43,3.08031787363504e-41,88.4036541154015
"ENSG00000087586.17","chr20",56369388,56392295,"ENST00000395914.5","ENSG00000087586.17","AURKA",22907,2.92362500005157,2.35834195665822,15.9809733059275,1.95528967085967e-43,4.3615994924643e-41,88.0218330337315
"ENSG00000164344.15","chr4",186208978,186258469,"ENST00000511608.5","ENSG00000164344.15","KLKB1",49491,-2.63095944060548,6.61837926571843,-15.8607740768522,6.00216732091965e-43,1.31693454792112e-40,86.8215299030767
"ENSG00000197580.11","chr11",112175466,112218929,"ENST00000357685.9","ENSG00000197580.11","BCO2",43463,-4.14706272440168,4.34311970276956,-15.8472561538487,6.81156301750232e-43,1.4704187004234e-40,86.7618385541053
"ENSG00000154920.14","chr17",50373219,50381459,"ENST00000393271.6","ENSG00000154920.14","EME1",8240,3.24413672067383,0.0193739095533291,15.8395758564716,7.14279990832706e-43,1.51744815830237e-40,86.6488795685115
"ENSG00000126759.13","chrX",47623171,47628742,"ENST00000640573.1","ENSG00000126759.13","CFP",5571,-3.57342699871598,2.99172015775167,-15.7420245056876,1.79148879684536e-42,3.68881323953512e-40,85.8262638093152
"ENSG00000172425.10","chr11",118527471,118531197,"ENST00000302783.8","ENSG00000172425.10","TTC36",3726,-6.08325772767633,3.10371465303487,-15.7065589556595,2.4875410689414e-42,5.04443176768359e-40,85.4879306923131
"ENSG00000160339.15","chr9",134880811,134887520,"ENST00000291744.10","ENSG00000160339.15","FCN2",6709,-7.42145700739929,1.5140427095517,-15.6931767032612,2.81341074241166e-42,5.62010289200562e-40,85.2721520067525
"ENSG00000197408.9","chr19",40991249,41018398,"ENST00000643956.1","ENSG00000197408.9","CYP2B6",27149,-4.83898261416376,7.52523344120572,-15.675247213307,3.31780674835915e-42,6.53022434118218e-40,85.163447429166
"ENSG00000146233.7","chr6",46549579,46652830,"ENST00000619708.4","ENSG00000146233.7","CYP39A1",103251,-4.33578048835457,3.79070171624814,-15.6252633426339,5.25336886429893e-42,1.01900128811271e-39,84.7440294278834
"ENSG00000167513.8","chr16",88803212,88809258,"ENST00000301019.8","ENSG00000167513.8","CDT1",6046,2.94194356848482,0.872266266919119,15.6035471005326,6.27239190947615e-42,1.19928133309184e-39,84.5616974196597
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-3.88764362484336,4.87252989251173,-15.5571170061792,9.82604999150731e-42,1.82655351508797e-39,84.0683392559347
"ENSG00000111275.12","chr12",111766886,111809638,"ENST00000416293.7","ENSG00000111275.12","ALDH2",42752,-2.12289962119531,9.30629130001162,-15.5363972920194,1.16266474405348e-41,2.10285201816376e-39,83.962947025415
"ENSG00000104938.16","chr19",7763148,7769604,"ENST00000334806.9","ENSG00000104938.16","CLEC4M",6456,-7.81923034483158,1.31576676105272,-15.4931974988574,1.76714007705743e-41,3.15352037217822e-39,83.4590736167227
"ENSG00000165682.14","chr12",9985641,9997163,"ENST00000398937.6","ENSG00000165682.14","CLEC1B",11522,-7.55259499623521,0.130171369969003,-15.4757878607883,2.07331039717004e-41,3.65120873101629e-39,83.2260017244585
"ENSG00000263761.2","chr10",47322489,47326270,"ENST00000581492.2","ENSG00000263761.2","GDF2",3781,-7.39222174202407,-0.830712264032008,-15.4238055355567,3.34026377209957e-41,5.65899877541527e-39,82.7085765257108
"ENSG00000135437.9","chr12",55720366,55722311,"ENST00000553160.1","ENSG00000135437.9","RDH5",1945,-2.49025945748383,4.41617597112095,-15.3791717628343,5.006322007683e-41,8.27217453713942e-39,82.431468311264
"ENSG00000114812.12","chr3",42489298,42537567,"ENST00000433647.5","ENSG00000114812.12","VIPR1",48269,-4.06994358847075,2.79327412438441,-15.3432574403694,6.98988128127569e-41,1.14088501303163e-38,82.1922604246589
"ENSG00000159200.17","chr21",34513141,34521583,"ENST00000487434.1","ENSG00000159200.17","RCAN1",8442,-2.31916572551588,5.96689343258421,-15.3395977799852,7.19791427459301e-41,1.16068535724281e-38,82.0302733249472
"ENSG00000102384.13","chrX",101098217,101101295,"ENST00000403304.6","ENSG00000102384.13","CENPI",3078,2.81378599179584,-0.20609239339589,15.3303960707054,7.69903030900364e-41,1.22671216256791e-38,82.0245093188797
"ENSG00000162595.6","chr1",68045895,68051631,"ENST00000370981.2","ENSG00000162595.6","DIRAS3",5736,-3.83477464293216,0.559232147603878,-15.2813084139771,1.21352551644228e-40,1.91080300141923e-38,81.5803500343873
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.95410937277698,5.79669672469083,-15.2407541531247,1.78701319120705e-40,2.71788460808127e-38,81.1342677445198
"ENSG00000253813.1","chr8",26835816,26836300,"ENST00000519826.1","ENSG00000253813.1","COX6B1P4",484,-4.06481571031603,-2.5579865962413,-15.2644467713855,1.40879629223224e-40,2.19248018316701e-38,81.1138216977606
"ENSG00000145824.12","chr5",135570678,135579064,"ENST00000512158.5","ENSG00000145824.12","CXCL14",8386,-5.28967399399067,1.91200134140187,-15.1665894895879,3.52178769700975e-40,5.23728961519761e-38,80.5822440416793
"ENSG00000130300.8","chr19",17351447,17377350,"ENST00000252590.8","ENSG00000130300.8","PLVAP",25903,3.00446214033521,4.50312993154642,15.1272321314156,5.04669492295369e-40,7.42252360975958e-38,80.1520513465244
"ENSG00000249173.5","chr4",184893870,184898764,"ENST00000506479.5","ENSG00000249173.5","LINC01093",4894,-5.96641348756429,1.79868895969742,-15.1204687236686,5.36845134764864e-40,7.80992965618798e-38,80.141024514221
"ENSG00000166851.14","chr16",23677655,23690366,"ENST00000562272.5","ENSG00000166851.14","PLK1",12711,2.36342816985982,1.50856210501669,15.1101020123354,5.78295754661921e-40,8.23394721318633e-38,80.0977422962757
"ENSG00000127564.16","chr16",2968023,2970241,"ENST00000571102.1","ENSG00000127564.16","PKMYT1",2218,2.51250855846204,0.81789635963014,15.0785141030314,7.71823813624819e-40,1.06495772387161e-37,79.7912306866817
"ENSG00000111247.14","chr12",4538797,4548838,"ENST00000536346.5","ENSG00000111247.14","RAD51AP1",10041,2.53544802399563,1.03568452446661,15.0316494578226,1.18419069112248e-39,1.60093012222053e-37,79.3807303937916
"ENSG00000225792.1","chr7",26372143,26376272,"ENST00000451368.1","ENSG00000225792.1","AC004540.2",4129,-4.3798051748962,-1.17636971361105,-15.032959038767,1.17597231205717e-39,1.60093012222053e-37,79.2173820383904
"ENSG00000130707.17","chr9",130444928,130501274,"ENST00000352480.9","ENSG00000130707.17","ASS1",56346,-2.74360673710511,9.26982986021551,-14.9891341408161,1.75848120062902e-39,2.3302487514078e-37,78.9805602640556
"ENSG00000123080.10","chr1",50960744,50974633,"ENST00000262662.5","ENSG00000123080.10","CDKN2C",13889,2.05588402788461,2.32724802066524,14.9314787688932,2.9538425311531e-39,3.76516461304315e-37,78.470617762195
"ENSG00000140505.6","chr15",74748843,74756202,"ENST00000343932.4","ENSG00000140505.6","CYP1A2",7359,-7.14236220281243,3.62525551440236,-14.92277171553,3.26130328642424e-39,4.11785690429265e-37,78.3836337841612
"ENSG00000267444.1","chr18",49650349,49651160,"ENST00000590640.1","ENSG00000267444.1","SMUG1P1",811,-5.31191598446997,-2.35357976097731,-14.9412359297823,2.73747149123463e-39,3.5571182950179e-37,78.2450134708204
"ENSG00000160957.12","chr8",144511287,144517845,"ENST00000621189.4","ENSG00000160957.12","RECQL4",6558,2.42310702790992,2.56272604484647,14.8996795539656,3.94720596434743e-39,4.93732753521739e-37,78.1733587376324
"ENSG00000094804.10","chr17",40287632,40304657,"ENST00000209728.8","ENSG00000094804.10","CDC6",17025,3.03686805591814,1.68991962518482,14.8602806325325,5.69218834447176e-39,7.05409711133426e-37,77.8308537231677
"ENSG00000110492.15","chr11",46380755,46383799,"ENST00000405308.6","ENSG00000110492.15","MDK",3044,4.04033131452491,4.26280689274096,14.8021341693172,9.78303141403584e-39,1.17960443644555e-36,77.2345950637102
"ENSG00000108381.10","chr17",3472373,3476395,"ENST00000577034.1","ENSG00000108381.10","ASPA",4022,-2.45035712090014,2.91053422101733,-14.737932213025,1.72323625975257e-38,2.05926733040432e-36,76.7074933098812
"ENSG00000136305.11","chr14",24305095,24308263,"ENST00000554411.5","ENSG00000136305.11","CIDEB",3168,-2.18558970246402,6.49869772588295,-14.7238323862069,1.98153979902674e-38,2.32639725176964e-36,76.4560222119716
"ENSG00000113594.9","chr5",38474962,38595404,"ENST00000263409.8","ENSG00000113594.9","LIFR",120442,-3.15409365740292,4.49195176384883,-14.5840099779901,7.09479728855972e-38,8.1159629837678e-36,75.2079882085056
"ENSG00000140451.12","chr15",64815631,64825668,"ENST00000268043.8","ENSG00000140451.12","PIF1",10037,2.36789103490799,0.63509012563841,14.5596120503692,8.69105487230169e-38,9.69342320090716e-36,75.1155059972844
"ENSG00000100162.14","chr22",41938720,41947164,"ENST00000215980.9","ENSG00000100162.14","CENPM",8444,2.99419431690421,0.0364779587127416,14.5618768589273,8.51437382813428e-38,9.57616632905455e-36,75.1115183756296
"ENSG00000248884.1","chr5",68430426,68434481,"ENST00000507733.1","ENSG00000248884.1","AC010280.2",4055,-4.33142996659855,-1.53896262747379,-14.5760968259967,7.50691085470882e-38,8.51461821012058e-36,75.0900737742479
"ENSG00000120907.17","chr8",26748149,26865405,"ENST00000380586.5","ENSG00000120907.17","ADRA1A",117256,-4.13667962029212,3.37736709153677,-14.4650648230492,2.08418235309913e-37,2.2138648106253e-35,74.2361988589768
"ENSG00000138315.12","chr10",72893580,72933033,"ENST00000334011.9","ENSG00000138315.12","OIT3",39453,-4.407299243738,3.43017450184605,-14.4422212606438,2.56278371583369e-37,2.70081080730064e-35,74.0329427327192
"ENSG00000162062.14","chr16",2460079,2464963,"ENST00000361837.8","ENSG00000162062.14","TEDC2",4884,2.70771584323743,0.118894442141802,14.4200302692348,3.07735472005678e-37,3.19281516071628e-35,73.8478625655777
"ENSG00000099769.5","chr16",1790412,1793763,"ENST00000215539.3","ENSG00000099769.5","IGFALS",3351,-4.42131154876511,2.92831564129259,-14.356673902125,5.5541178041279e-37,5.63153884018544e-35,73.2677339764111
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.74116355630517,2.04609511960655,-14.2515370517545,1.43472629856773e-36,1.39147657826308e-34,72.3498322458021
"ENSG00000120915.13","chr8",27490778,27545564,"ENST00000521400.5","ENSG00000120915.13","EPHX2",54786,-2.13079178052007,6.83784584860486,-14.2557862408762,1.37101456182295e-36,1.33939116025097e-34,72.2624269270152
"ENSG00000145708.10","chr5",76952712,76969474,"ENST00000274368.8","ENSG00000145708.10","CRHBP",16762,-5.49648602523612,3.13671263233137,-14.2315118941442,1.71864307654712e-36,1.64302278117905e-34,72.1699237322383
"ENSG00000043355.11","chr13",99981771,99986773,"ENST00000376335.7","ENSG00000043355.11","ZIC2",5002,5.65026319900668,-1.62436085594772,14.2284207790931,1.76720830522534e-36,1.67746921681816e-34,72.0416328429809
"ENSG00000151726.13","chr4",184755594,184826119,"ENST00000454703.6","ENSG00000151726.13","ACSL1",70525,-2.27111377729307,9.15390219572137,-14.1630880577378,3.13041402410452e-36,2.92989239850454e-34,71.5437790175153
"ENSG00000198099.8","chr4",99123656,99144297,"ENST00000508393.5","ENSG00000198099.8","ADH4",20641,-4.84776388658966,9.10272524469628,-14.140885060095,3.88796922165697e-36,3.58872965949358e-34,71.3216797709508
"ENSG00000162745.10","chr1",161983191,161983947,"ENST00000533556.1","ENSG00000162745.10","OLFML2B",756,3.26102904806945,1.08012694802666,14.0242778919975,1.10178746798871e-35,1.00315125656876e-33,70.3351051667639
"ENSG00000164128.6","chr4",163323960,163332862,"ENST00000296533.2","ENSG00000164128.6","NPY1R",8902,-3.53591546570736,1.83944582031481,-14.0148733272673,1.20591234547964e-35,1.09053586702023e-33,70.2432110508423
"ENSG00000125148.6","chr16",56608198,56609497,"ENST00000245185.5","ENSG00000125148.6","MT2A",1299,-3.63044870070486,8.19672300659153,-13.9247675447276,2.70895159425657e-35,2.35432520373571e-33,69.3441947831825
"ENSG00000196616.13","chr4",99304963,99321399,"ENST00000305046.12","ENSG00000196616.13","ADH1B",16436,-3.76591816705772,10.3978828343567,-13.8906251961939,3.67852067719582e-35,3.15598209894801e-33,69.1292695907716
"ENSG00000156006.4","chr8",18391244,18401218,"ENST00000286479.3","ENSG00000156006.4","NAT2",9974,-5.18347709743923,2.75631977158694,-13.8662494574691,4.57595634677433e-35,3.90092992007819e-33,68.9235827982836
"ENSG00000105173.13","chr19",29811897,29824308,"ENST00000262643.7","ENSG00000105173.13","CCNE1",12411,2.6657186229541,0.0164280271348266,13.7518293426256,1.25371410509195e-34,1.0553276467013e-32,67.9138083700558
"ENSG00000145287.10","chr4",83090047,83114802,"ENST00000311507.8","ENSG00000145287.10","PLAC8",24755,-3.08165488256966,1.81697276048753,-13.6990144512202,2.02503058238801e-34,1.63271140449886e-32,67.4525844537897
"ENSG00000277893.1","chr2",31522479,31581067,"ENST00000622030.1","ENSG00000277893.1","SRD5A2",58588,-4.60735239748489,4.03103265842361,-13.6373736188587,3.53516698834304e-34,2.76694005684112e-32,66.8412604451976
"ENSG00000166840.13","chr11",58905397,58947937,"ENST00000534674.5","ENSG00000166840.13","GLYATL1",42540,-3.01262714449678,6.44798860481855,-13.6448656603305,3.30682424252321e-34,2.60344327423122e-32,66.7935068313781
"ENSG00000175336.9","chr12",56360568,56362823,"ENST00000398189.3","ENSG00000175336.9","APOF",2255,-4.24138406883427,5.56830834526279,-13.635949127658,3.58033010817072e-34,2.78599640510214e-32,66.7278200291353
"ENSG00000163631.16","chr4",73397113,73409457,"ENST00000441319.5","ENSG00000163631.16","ALB",12344,-2.65041511648648,15.6359146305784,-13.5940781064551,5.12186954109191e-34,3.89494897374853e-32,66.4400120277798
"ENSG00000198417.6","chr16",56657693,56659303,"ENST00000334350.6","ENSG00000198417.6","MT1F",1610,-5.16877724228518,4.00668576111698,-13.5834067132616,5.71686874821673e-34,4.29857142281644e-32,66.3854396570341
"ENSG00000069431.11","chr12",21797400,21936674,"ENST00000261200.8","ENSG00000069431.11","ABCC9",139274,-2.07230879878124,5.15281080879508,-13.6024574126063,4.81087543908881e-34,3.70050326877957e-32,66.3786781245374
"ENSG00000158473.6","chr1",158179946,158184896,"ENST00000368171.3","ENSG00000158473.6","CD1D",4950,-2.28464614208842,2.8095736318874,-13.5672708529072,6.50875577781385e-34,4.83962151834781e-32,66.2495598482696
"ENSG00000118514.13","chr6",134917389,134950122,"ENST00000265605.6","ENSG00000118514.13","ALDH8A1",32733,-2.54940418845773,6.16283840973733,-13.5065222242057,1.1327470603392e-33,8.23950361716299e-32,65.5540509131365
"ENSG00000166816.14","chr16",75111859,75116767,"ENST00000300051.8","ENSG00000166816.14","LDHD",4908,-2.02372278516708,5.56454602873618,-13.5049044562396,1.14583140211472e-33,8.28962566805586e-32,65.5150849755024
"ENSG00000259881.1","chr16",88881037,88883919,"ENST00000562405.1","ENSG00000259881.1","AC092384.2",2882,-4.4047724096051,-1.37183914680306,-13.4882824545704,1.3256944394491e-33,9.53819504670519e-32,65.5007296416718
"ENSG00000116882.14","chr1",119368778,119386694,"ENST00000457318.5","ENSG00000116882.14","HAO2",17916,-4.30667101057769,5.05472897207967,-13.4882281839439,1.33266771797211e-33,9.53819504670519e-32,65.4367313937102
"ENSG00000189057.10","chr11",59107184,59127410,"ENST00000411426.1","ENSG00000189057.10","FAM111B",20226,2.6602783135397,1.71519730825908,13.4499746145607,1.85312819717855e-33,1.30538251531778e-31,65.2445351543771
"ENSG00000249948.6","chr4",22692913,22819568,"ENST00000613293.4","ENSG00000249948.6","GBA3",126655,-4.12886503120218,4.55300400877552,-13.4604223195164,1.70591728903165e-33,1.2144679253404e-31,65.2174371286878
"ENSG00000119711.12","chr14",74056849,74084493,"ENST00000553458.5","ENSG00000119711.12","ALDH6A1",27644,-2.29904683940707,7.38408311457039,-13.4456851371094,1.93877454139512e-33,1.35148741989752e-31,65.0795343122486
