"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000146670.9","chr11",65066299,65079389,"ENST00000529290.5","ENSG00000146670.9","CDCA5",13090,4.3494311474853,1.13784175616871,11.0166444454411,2.43958280934438e-24,2.04071102001658e-21,44.4517234254524
"ENSG00000117650.12","chr1",211658656,211675630,"ENST00000540251.5","ENSG00000117650.12","NEK2",16974,4.52672151709954,0.65865714495351,11.0032387969126,2.72235433729393e-24,2.14329355590247e-21,44.3072434123922
"ENSG00000164611.12","chr5",160421821,160428744,"ENST00000352433.9","ENSG00000164611.12","PTTG1",6923,4.45181531238723,1.69444556281518,10.941734405899,4.50064349139278e-24,3.34647847160005e-21,43.8704738843893
"ENSG00000123485.11","chr2",233833415,233840738,"ENST00000433484.2","ENSG00000123485.11","HJURP",7323,4.25359661967939,1.3338819243209,10.83018333903,1.11527115868484e-23,7.85620483570415e-21,42.9904755474628
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,4.15202663734414,1.50355477278674,10.7618727537844,1.94032374134664e-23,1.29846464770917e-20,42.4607446794584
"ENSG00000117724.12","chr1",214603194,214615190,"ENST00000464322.5","ENSG00000117724.12","CENPF",11996,4.80559153513445,2.51698468263135,10.7420317037097,2.29293282884114e-23,1.46136252291475e-20,42.3319483824643
"ENSG00000142945.12","chr1",44739817,44757971,"ENST00000452259.5","ENSG00000142945.12","KIF2C",18154,4.53472498731762,0.991348626610572,10.7061754326319,3.04387040046238e-23,1.85178006544493e-20,41.9591318093429
"ENSG00000137310.11","chr6",31158541,31164215,"ENST00000376257.7","ENSG00000137310.11","TCF19",5674,3.9735050205067,2.35992742832559,10.6280617129413,5.71996055323714e-23,3.32851965410982e-20,41.4323627346063
"ENSG00000134057.14","chr5",69167009,69178245,"ENST00000256442.9","ENSG00000134057.14","CCNB1",11236,4.08798688440834,2.33530642571263,10.5647037723324,9.52684084886689e-23,5.31280158005144e-20,40.9320569100833
"ENSG00000105011.8","chr19",14119508,14136956,"ENST00000263382.7","ENSG00000105011.8","ASF1B",17448,3.88631861467288,0.827488833265511,10.3329301538398,6.04046481350795e-22,3.23382324255962e-19,39.0266046751338
"ENSG00000171848.14","chr2",10120697,10131418,"ENST00000641198.1","ENSG00000171848.14","RRM2",10721,4.38554814240973,2.87803324531319,10.235006780836,1.31807540183817e-21,6.7850466070008e-19,38.3622423957493
"ENSG00000157456.7","chr15",59105077,59125045,"ENST00000288207.6","ENSG00000157456.7","CCNB2",19968,4.23282533204648,0.915929307971805,10.1147920671929,3.37845584237562e-21,1.67471307386501e-18,37.3913712279291
"ENSG00000131747.14","chr17",40388515,40417950,"ENST00000423485.5","ENSG00000131747.14","TOP2A",29435,5.6324925340336,3.25956629877222,10.048742144859,5.70325726803973e-21,2.63811955525368e-18,36.925041397894
"ENSG00000170779.10","chr14",105009572,105021148,"ENST00000336219.3","ENSG00000170779.10","CDCA4",11576,2.23314335328722,1.51198630968379,10.0448361561899,5.84439477537066e-21,2.63811955525368e-18,36.8613188994013
"ENSG00000148773.13","chr10",128096658,128126204,"ENST00000368653.7","ENSG00000148773.13","MKI67",29546,4.74457126979444,3.00506760401051,10.0441166166874,5.9132984651532e-21,2.63811955525368e-18,36.8910661217202
"ENSG00000161800.12","chr12",49976922,49992358,"ENST00000548961.5","ENSG00000161800.12","RACGAP1",15436,2.96040804872615,2.65716196444875,9.93120258342642,1.41749423833495e-20,6.11991705995965e-18,36.0340132731276
"ENSG00000117399.13","chr1",43358954,43363203,"ENST00000310955.10","ENSG00000117399.13","CDC20",4249,4.90898692078438,1.15579604309636,9.88386667187583,2.05504117912493e-20,8.59520973169002e-18,35.6245615295979
"ENSG00000137804.12","chr15",41332693,41380747,"ENST00000558123.5","ENSG00000137804.12","NUSAP1",48054,3.28221021475538,3.18111006565013,9.81768137224015,3.41932234067411e-20,1.38679424871462e-17,35.1650252541903
"ENSG00000183856.10","chr1",156525404,156572540,"ENST00000361170.6","ENSG00000183856.10","IQGAP3",47136,4.64368957929325,2.59977197439586,9.69604443313041,8.76059911056951e-20,3.44858407340772e-17,34.2479608609037
"ENSG00000089685.14","chr17",78214185,78225636,"ENST00000301633.8","ENSG00000089685.14","BIRC5",11451,3.93602555955237,1.80313453237949,9.60342526952504,1.77365433407179e-19,6.78245417349052e-17,33.5542276006908
"ENSG00000178999.12","chr17",8204732,8210582,"ENST00000316199.10","ENSG00000178999.12","AURKB",5850,3.80105464203689,0.661804455570809,9.57283951403093,2.23623477120979e-19,8.31382393829774e-17,33.2584492987256
"ENSG00000101057.15","chr20",43667018,43716495,"ENST00000396863.8","ENSG00000101057.15","MYBL2",49477,5.06388672136862,1.2933027456305,9.55184066125093,2.63548443281555e-19,9.53333071589277e-17,33.1448415057052
"ENSG00000040275.16","chr5",169583633,169604778,"ENST00000265295.8","ENSG00000040275.16","SPDL1",21145,1.95845232914622,2.18635827120166,9.51727938129943,3.41259694535553e-19,1.20195256622733e-16,32.9185054558165
"ENSG00000111665.11","chr12",6844792,6851269,"ENST00000422785.7","ENSG00000111665.11","CDCA3",6477,3.0747001000598,1.30948138520808,9.46979703575506,4.89205000304549e-19,1.67885121130156e-16,32.5440368941158
"ENSG00000138640.14","chr4",88725954,88823361,"ENST00000395002.6","ENSG00000138640.14","FAM13A",97407,-3.48972063504787,4.73788837116483,-9.38099278402495,9.60146136127326e-19,3.21264897148203e-16,31.8830613383412
"ENSG00000164109.13","chr4",120055607,120067074,"ENST00000296509.10","ENSG00000164109.13","MAD2L1",11467,2.732045669135,1.69912506299012,9.34615777156864,1.24361138709134e-18,4.05963287922694e-16,31.6503624696488
"ENSG00000066279.17","chr1",197084127,197146694,"ENST00000367409.8","ENSG00000066279.17","ASPM",62567,4.2317343011986,2.67224761500521,9.32031709738391,1.51720779992508e-18,4.83483552242792e-16,31.4525076448898
"ENSG00000154920.14","chr17",50373219,50381459,"ENST00000393271.6","ENSG00000154920.14","EME1",8240,3.95627247571011,0.0193739095533275,9.27185271614081,2.17140045719106e-18,6.75861016721981e-16,31.015134365105
"ENSG00000122952.16","chr10",56357227,56361275,"ENST00000373944.7","ENSG00000122952.16","ZWINT",4048,3.42517323623273,2.4060233810947,9.26344898028732,2.3145553493754e-18,7.04045654455463e-16,31.044186206874
"ENSG00000146143.17","chr6",57314804,57326370,"ENST00000370687.6","ENSG00000146143.17","PRIM2",11566,1.63719136652026,2.12744915773131,9.2387736221269,2.78061709448191e-18,8.27017315389909e-16,30.8670704984215
"ENSG00000043355.11","chr13",99981771,99986773,"ENST00000376335.7","ENSG00000043355.11","ZIC2",5002,7.10049227067947,-1.62436085594772,9.16369153111697,4.88692492857757e-18,1.42188267921918e-15,30.1689797761982
"ENSG00000102384.13","chrX",101098217,101101295,"ENST00000403304.6","ENSG00000102384.13","CENPI",3078,3.47177351321396,-0.206092393395892,9.14357849723352,5.6491248474602e-18,1.60867844592356e-15,30.0926587544969
"ENSG00000111206.12","chr12",2857680,2864854,"ENST00000536066.1","ENSG00000111206.12","FOXM1",7174,3.78195178366272,2.15974907113285,9.1182164974068,6.83724650897595e-18,1.90645223491946e-15,29.9869279944349
"ENSG00000111247.14","chr12",4538797,4548838,"ENST00000536346.5","ENSG00000111247.14","RAD51AP1",10041,3.15461913351935,1.03568452446661,9.10805636528584,7.35150753414492e-18,2.00801177218358e-15,29.9034626430983
"ENSG00000094804.10","chr17",40287632,40304657,"ENST00000209728.8","ENSG00000094804.10","CDC6",17025,3.72250636393681,1.68991962518482,8.87120685297249,4.19764460295499e-17,1.12362550731899e-14,28.2175116342619
"ENSG00000139800.8","chr13",99962963,99971909,"ENST00000267294.4","ENSG00000139800.8","ZIC5",8946,6.447902743167,-2.83683646336498,8.64884245893337,2.10201908826165e-16,5.51635754456743e-14,26.4726352843114
"ENSG00000140451.12","chr15",64815631,64825668,"ENST00000268043.8","ENSG00000140451.12","PIF1",10037,2.93866266990845,0.635090125638408,8.60699231927328,2.82848282905106e-16,7.28007965077296e-14,26.3327687220965
"ENSG00000189057.10","chr11",59107184,59127410,"ENST00000411426.1","ENSG00000189057.10","FAM111B",20226,3.44190540911291,1.71519730825908,8.57739656318033,3.49928179981461e-16,8.83667690730543e-14,26.1463365978084
"ENSG00000166851.14","chr16",23677655,23690366,"ENST00000562272.5","ENSG00000166851.14","PLK1",12711,2.7504431234391,1.50856210501669,8.55530089674392,4.09234069184748e-16,1.01429421888309e-13,25.9984835087046
"ENSG00000164283.12","chr5",54977863,54985663,"ENST00000381405.4","ENSG00000164283.12","ESM1",7800,5.20030373257103,0.825032822373374,8.54969827389775,4.27417240048069e-16,1.04010042560061e-13,25.9516367244453
"ENSG00000136108.14","chr13",52455428,52461353,"ENST00000468284.1","ENSG00000136108.14","CKAP2",5925,2.42830979103351,2.74989222836651,8.48329999544772,6.82994698627087e-16,1.63235732971874e-13,25.4641350353155
"ENSG00000101412.12","chr20",33675682,33686404,"ENST00000343380.5","ENSG00000101412.12","E2F1",10722,3.97819957600018,1.56961205223987,8.47489495790268,7.26647801879719e-16,1.70622003164178e-13,25.4396515648985
"ENSG00000248884.1","chr5",68430426,68434481,"ENST00000507733.1","ENSG00000248884.1","AC010280.2",4055,-6.19306926786893,-1.5389626274738,-8.42198204130461,1.05452094056382e-15,2.43339797732866e-13,24.6345774551051
"ENSG00000163918.10","chr3",186789879,186804724,"ENST00000433496.5","ENSG00000163918.10","RFC4",14845,1.85378428420421,2.92929373722603,8.35815020465479,1.65294927724596e-15,3.74967341129829e-13,24.5939593918555
"ENSG00000111275.12","chr12",111766886,111809638,"ENST00000416293.7","ENSG00000111275.12","ALDH2",42752,-2.45702525096074,9.30629130001163,-8.3172922146025,2.20187862721252e-15,4.91165725776874e-13,24.3461414385202
"ENSG00000127884.4","chr10",133362479,133373689,"ENST00000368547.3","ENSG00000127884.4","ECHS1",11210,-2.12670706760545,8.34171419461727,-8.28584347718478,2.74400012743064e-15,6.0206061812347e-13,24.0977222022547
"ENSG00000213398.7","chr16",67939749,67944131,"ENST00000264005.9","ENSG00000213398.7","LCAT",4382,-3.27073156614515,5.40440493541778,-8.27079405680177,3.05779855867278e-15,6.60089934020588e-13,23.9239317217145
"ENSG00000130300.8","chr19",17351447,17377350,"ENST00000252590.8","ENSG00000130300.8","PLVAP",25903,3.79711229429322,4.50312993154642,8.26002921460965,3.29634296858021e-15,7.00289750658373e-13,23.9093833478469
"ENSG00000168496.3","chr11",61792636,61797244,"ENST00000305885.2","ENSG00000168496.3","FEN1",4608,2.07519382467429,3.25711065079788,8.23260578477974,3.97811658007794e-15,8.31923629808798e-13,23.718475443487
"ENSG00000130812.10","chr19",10092337,10096598,"ENST00000589181.5","ENSG00000130812.10","ANGPTL6",4261,-3.83868891086642,2.42531302158839,-8.21119601604328,4.61694580477328e-15,9.50664656170546e-13,23.6301493092742
"ENSG00000112118.18","chr6",52264008,52284751,"ENST00000229854.11","ENSG00000112118.18","MCM3",20743,2.03864272095706,4.82362372816729,8.20322946534746,4.87970474609245e-15,9.89544974571233e-13,23.4715748565902
"ENSG00000013810.18","chr4",1721489,1745176,"ENST00000612220.4","ENSG00000013810.18","TACC3",23687,2.19021329466943,3.50210548563401,8.12776678574292,8.22913245142772e-15,1.64386132432699e-12,23.0101694937405
"ENSG00000167513.8","chr16",88803212,88809258,"ENST00000301019.8","ENSG00000167513.8","CDT1",6046,3.20176044495405,0.872266266919116,8.08693471060713,1.09042217891996e-14,2.14620741803894e-12,22.8067387999869
"ENSG00000203760.8","chr6",126340173,126348608,"ENST00000368326.5","ENSG00000203760.8","CENPW",8435,2.51102434939305,0.926776893234898,8.03861462792185,1.51962242339642e-14,2.94762703112139e-12,22.4808224241004
"ENSG00000108106.13","chr19",55399744,55407777,"ENST00000264552.13","ENSG00000108106.13","UBE2S",8033,2.09264075977801,3.10288790185457,8.01957070831828,1.73137016511075e-14,3.31037975569175e-12,22.3137527424772
"ENSG00000135845.9","chr1",172370188,172415326,"ENST00000489002.5","ENSG00000135845.9","PIGC",45138,1.29954006381838,3.9501677922512,8.00993879360126,1.84931436708882e-14,3.48608781536856e-12,22.1785666716659
"ENSG00000123080.10","chr1",50960744,50974633,"ENST00000262662.5","ENSG00000123080.10","CDKN2C",13889,2.40519898123025,2.32724802066524,7.99284019563762,2.078562454973e-14,3.86381665241093e-12,22.1630066396108
"ENSG00000059769.19","chr9",111631351,111654351,"ENST00000313525.3","ENSG00000059769.19","DNAJC25",23000,-1.81179823942307,4.82027675255476,-7.9780945773153,2.2986573382605e-14,4.21441504318883e-12,21.9298728152558
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-3.427062262353,3.73572941165051,-7.95455642986859,2.70487343520281e-14,4.89216568334519e-12,21.8786446827472
"ENSG00000087586.17","chr20",56369388,56392295,"ENST00000395914.5","ENSG00000087586.17","AURKA",22907,3.08423894219943,2.35834195665822,7.93587019923953,3.06753410554095e-14,5.47411686247467e-12,21.7720014769233
"ENSG00000189366.9","chr3",125929274,125934473,"ENST00000611639.1","ENSG00000189366.9","ALG1L",5199,4.52700762826,-0.594032123177746,7.92965473425406,3.2031722662485e-14,5.64095494887762e-12,21.7571266559936
"ENSG00000166803.12","chr15",64364310,64381510,"ENST00000300035.8","ENSG00000166803.12","PCLAF",17200,2.17319516807196,1.47110863186713,7.91787316184793,3.46290824262627e-14,5.97252431123552e-12,21.6804323775265
"ENSG00000117305.14","chr1",23801884,23825459,"ENST00000374490.7","ENSG00000117305.14","HMGCL",23575,-1.95732008786958,6.69605638431187,-7.91711813857437,3.4807000618378e-14,5.97252431123552e-12,21.5313992395313
"ENSG00000160957.12","chr8",144511287,144517845,"ENST00000621189.4","ENSG00000160957.12","RECQL4",6558,2.73851705420969,2.56272604484647,7.90760734281218,3.71270144604545e-14,6.28997419669269e-12,21.577600145868
"ENSG00000162595.6","chr1",68045895,68051631,"ENST00000370981.2","ENSG00000162595.6","DIRAS3",5736,-4.81637615449065,0.559232147603876,-7.89831711159151,3.95661910520537e-14,6.61942376300859e-12,21.4692551925214
"ENSG00000102910.13","chr16",48244295,48357349,"ENST00000285737.8","ENSG00000102910.13","LONP2",113054,-1.82497418216282,7.20719863041485,-7.86875125690873,4.83000699031712e-14,7.9120146201442e-12,21.2397803845727
"ENSG00000172167.7","chr8",120445399,120451335,"ENST00000456899.6","ENSG00000172167.7","MTBP",5936,2.01823890901214,1.09282809323738,7.86821739559035,4.84746861066815e-14,7.9120146201442e-12,21.3592846752196
"ENSG00000164039.14","chr4",103079434,103099883,"ENST00000296424.8","ENSG00000164039.14","BDH2",20449,-2.16091955128426,5.41739418640987,-7.75015445292686,1.07273141309904e-13,1.72981171480934e-11,20.4145546296397
"ENSG00000100162.14","chr22",41938720,41947164,"ENST00000215980.9","ENSG00000100162.14","CENPM",8444,3.33145396016448,0.03647795871274,7.73704972915672,1.17067324633776e-13,1.86527270583149e-11,20.49651206727
"ENSG00000182481.8","chr17",68035518,68046842,"ENST00000330459.7","ENSG00000182481.8","KPNA2",11324,2.40155881543394,4.71447945756244,7.71362124707916,1.37002884153209e-13,2.15723129589006e-11,20.2151430500876
"ENSG00000005187.11","chr16",20610242,20775920,"ENST00000568235.5","ENSG00000005187.11","ACSM3",165678,-2.95663341044126,5.32634822535745,-7.70898244813586,1.41539727977623e-13,2.20275316192151e-11,20.1557359659043
"ENSG00000139880.19","chr14",23047061,23057538,"ENST00000487137.6","ENSG00000139880.19","CDH24",10477,2.63526509580986,1.00991890058349,7.68702630212261,1.63431378508606e-13,2.51421329880366e-11,20.1850530232946
"ENSG00000030110.12","chr6",33572546,33580293,"ENST00000442998.6","ENSG00000030110.12","BAK1",7747,1.76603655277413,3.34172207190939,7.66129072761879,1.93925889089673e-13,2.94943647679112e-11,19.9271345169409
"ENSG00000160323.18","chr9",133414357,133459386,"ENST00000485925.5","ENSG00000160323.18","ADAMTS13",45029,-2.55645443529929,4.00336760722934,-7.63655256074973,2.28638120074936e-13,3.43830629110443e-11,19.7608514477636
"ENSG00000197580.11","chr11",112175466,112218929,"ENST00000357685.9","ENSG00000197580.11","BCO2",43463,-5.11429250177533,4.34311970276956,-7.62196018747446,2.5228021968781e-13,3.75168717811294e-11,19.7456597575491
"ENSG00000138092.10","chr2",24793135,24799794,"ENST00000473476.5","ENSG00000138092.10","CENPO",6659,1.80396008260824,1.98203877148957,7.61443989105475,2.64524239523537e-13,3.89054112283848e-11,19.6824972281249
"ENSG00000204291.10","chr9",98943178,98944188,"ENST00000467052.1","ENSG00000204291.10","COL15A1",1010,4.81229743323095,2.4308442361218,7.60398110578107,2.84119955417834e-13,4.13332769925249e-11,19.6092401953691
"ENSG00000083123.14","chr6",80106646,80169873,"ENST00000369760.8","ENSG00000083123.14","BCKDHB",63227,-2.04819294238624,4.92781954165131,-7.57464318950544,3.43996809147555e-13,4.95059493938804e-11,19.2793528595425
"ENSG00000064225.12","chr3",98732235,98772969,"ENST00000489112.5","ENSG00000064225.12","ST3GAL6",40734,-2.52002973230403,4.96765440778748,-7.55465142927205,3.9294813695137e-13,5.59491262229482e-11,19.1870964123981
"ENSG00000174059.16","chr1",207880971,207911402,"ENST00000310833.11","ENSG00000174059.16","CD34",30431,3.24086719738997,3.70472644953795,7.55269346017222,3.98378451181582e-13,5.61252335854136e-11,19.2150365018752
"ENSG00000162688.16","chr1",99850083,99924020,"ENST00000361915.7","ENSG00000162688.16","AGL",73937,-2.04784022355735,5.37863194576248,-7.50576759930124,5.40893786956682e-13,7.54096087982108e-11,18.8213529609454
"ENSG00000143369.14","chr1",150508061,150513553,"ENST00000470432.5","ENSG00000143369.14","ECM1",5492,-3.30466172967653,3.74577859549496,-7.49565556462047,5.78847346577853e-13,7.9868998830907e-11,18.9104352562439
"ENSG00000159921.15","chr9",36214440,36258448,"ENST00000642385.1","ENSG00000159921.15","GNE",44008,-2.22679019143248,5.84476021505966,-7.48951676289504,6.02067307573946e-13,8.22251922915275e-11,18.7228321309019
"ENSG00000100479.12","chr14",49643554,49651484,"ENST00000554851.5","ENSG00000100479.12","POLE2",7930,2.05533446600613,1.10443012191847,7.47418861757976,6.64851901680973e-13,8.9882604566648e-11,18.8233608308179
"ENSG00000117632.22","chr1",25884180,25892607,"ENST00000513116.1","ENSG00000117632.22","STMN1",8427,2.16141898776197,4.85404198096937,7.4641481717507,7.09960154521963e-13,9.42554045514301e-11,18.5996490224201
"ENSG00000122971.8","chr12",120725734,120740008,"ENST00000242592.8","ENSG00000122971.8","ACADS",14274,-2.19904106459362,5.7225894706007,-7.46397812886661,7.1128181856653e-13,9.42554045514301e-11,18.5591419826337
"ENSG00000143179.15","chr1",165827530,165908109,"ENST00000367879.8","ENSG00000143179.15","UCK2",80579,1.85166797285302,3.72470969724013,7.433561750033,8.66399346074012e-13,1.13685184782888e-10,18.4378323371138
"ENSG00000188486.3","chr11",119093853,119095467,"ENST00000530167.1","ENSG00000188486.3","H2AFX",1614,1.92999379185115,3.24783974623367,7.42823498802407,8.96940114983703e-13,1.16549966009144e-10,18.4434923386757
"ENSG00000135437.9","chr12",55720366,55722311,"ENST00000553160.1","ENSG00000135437.9","RDH5",1945,-2.85748662988693,4.41617597112094,-7.39886755480865,1.08713540290418e-12,1.39905963773745e-10,18.2395327750536
"ENSG00000125148.6","chr16",56608198,56609497,"ENST00000245185.5","ENSG00000125148.6","MT2A",1299,-4.01946779563903,8.19672300659153,-7.3943258864954,1.1201676887608e-12,1.42784041394044e-10,18.1803402148106
"ENSG00000117118.9","chr1",17018721,17054170,"ENST00000375499.7","ENSG00000117118.9","SDHB",35449,-1.41723312386986,6.43396213174872,-7.3906174721793,1.14499079669707e-12,1.44571290782958e-10,18.1019194739754
"ENSG00000131979.18","chr14",54842007,54902824,"ENST00000622544.4","ENSG00000131979.18","GCH1",60817,-2.21322312962945,5.63308984110811,-7.38921753816558,1.15672481240418e-12,1.44687896160912e-10,18.0801170895795
"ENSG00000214290.8","chr11",111298554,111308629,"ENST00000610738.5","ENSG00000214290.8","COLCA2",10075,3.01338212879589,0.448795661600489,7.37037280373442,1.30531471545229e-12,1.61762334737162e-10,18.1776765759044
"ENSG00000175305.17","chr8",94879769,94896678,"ENST00000520509.5","ENSG00000175305.17","CCNE2",16909,2.42671869805713,1.38238972009997,7.36555137523221,1.34664672283639e-12,1.65353392095801e-10,18.1184658144185
"ENSG00000160801.13","chr3",46877745,46903794,"ENST00000449590.5","ENSG00000160801.13","PTH1R",26049,-4.13333024662781,2.46247520870738,-7.33751194735611,1.61667626762581e-12,1.96705410599126e-10,17.9694934667569
"ENSG00000197408.9","chr19",40991249,41018398,"ENST00000643956.1","ENSG00000197408.9","CYP2B6",27149,-4.92221616095086,7.52523344120572,-7.32918188066115,1.70635875474508e-12,2.05746897058632e-10,17.7779650168266
"ENSG00000088325.15","chr20",31739270,31801805,"ENST00000300403.10","ENSG00000088325.15","TPX2",62535,2.55136398441355,3.25875277783248,7.32125231241879,1.79365197811364e-12,2.1434141138458e-10,17.7513981300954
"ENSG00000234616.8","chr8",142657459,142666520,"ENST00000614134.1","ENSG00000234616.8","JRK",9061,1.60418638022695,3.30262738842001,7.29666689337492,2.09898413273882e-12,2.48608881704216e-10,17.5762096602964
"ENSG00000204392.10","chr6",31797395,31806659,"ENST00000491421.5","ENSG00000204392.10","LSM2",9264,1.29505239481206,3.58178798193682,7.2584978023909,2.68085650824512e-12,3.14741960582041e-10,17.3334372389798
"ENSG00000157131.10","chr1",56854805,56918221,"ENST00000361249.3","ENSG00000157131.10","C8A",63416,-3.07297912360555,7.75274013829493,-7.24938157715928,2.84742089342427e-12,3.31390271631221e-10,17.2782834660892
"ENSG00000189298.13","chr6",28349913,28369177,"ENST00000252211.6","ENSG00000189298.13","ZKSCAN3",19264,1.74604806780409,2.61156908002269,7.24150534297877,2.98852140040331e-12,3.43399281211141e-10,17.2689062283776
"ENSG00000230356.1","chr7",34750252,34752053,"ENST00000432906.1","ENSG00000230356.1","NCAPD2P1",1801,4.79837486020583,-4.12059592022767,7.24082582966645,3.00192139134067e-12,3.43399281211141e-10,17.2626690807947
"ENSG00000169762.16","chr4",16160504,16226541,"ENST00000405303.6","ENSG00000169762.16","TAPT1",66037,-1.27361105419522,5.18408474418415,-7.23881545626841,3.04031287860932e-12,3.44843623451756e-10,17.1273197663793
"ENSG00000183154.1","chr8",37734760,37737426,"ENST00000330539.1","ENSG00000183154.1","AC138356.1",2666,-2.3661145387814,-0.426412862249179,-7.21819613995507,3.46779322325899e-12,3.90024743698305e-10,17.1954449709246
"ENSG00000166788.9","chr11",18069934,18081435,"ENST00000532403.1","ENSG00000166788.9","SAAL1",11501,0.935579131342885,2.70250532032639,7.18734474215672,4.22014748957626e-12,4.70687116670739e-10,16.9570376324976
"ENSG00000074935.13","chr6",112070776,112087513,"ENST00000368662.9","ENSG00000074935.13","TUBE1",16737,-2.19584565597965,4.65925749001262,-7.17446115684211,4.58248375560685e-12,5.06875723843323e-10,16.7762876145252
"ENSG00000166816.14","chr16",75111859,75116767,"ENST00000300051.8","ENSG00000166816.14","LDHD",4908,-2.45913859091642,5.56454602873618,-7.16492864584529,4.87327831512353e-12,5.34622598111584e-10,16.6870294632149
"ENSG00000103150.5","chr16",83899125,83927026,"ENST00000262430.5","ENSG00000103150.5","MLYCD",27901,-1.84009214612395,4.48952763782303,-7.14462343336554,5.53334569334816e-12,6.01127756348197e-10,16.5907044682567
"ENSG00000127564.16","chr16",2968023,2970241,"ENST00000571102.1","ENSG00000127564.16","PKMYT1",2218,2.63297123088313,0.817896359630138,7.14359923271403,5.56932470017756e-12,6.01127756348197e-10,16.7801089309042
"ENSG00000104738.17","chr8",47960184,47962327,"ENST00000518221.5","ENSG00000104738.17","MCM4",2143,2.195609228202,4.20021278773315,7.13112208691054,6.02980142624335e-12,6.45622898310728e-10,16.513364256975
"ENSG00000171320.14","chr8",27771948,27776870,"ENST00000523566.5","ENSG00000171320.14","ESCO2",4922,2.49931880185174,0.171697666243148,7.12336089134798,6.32941876254552e-12,6.72324926332613e-10,16.656284814862
"ENSG00000162769.12","chr1",212858254,212899363,"ENST00000366971.8","ENSG00000162769.12","FLVCR1",41109,1.71401936590888,3.42893185922533,7.09203902906437,7.71141671792219e-12,8.12674026398981e-10,16.3172607147345
