"","M_HCV_unfiltered.logFC","M_HCV_unfiltered.gene_name","M_HCV_unfiltered.adj.P.Val","F_HCV_unfiltered.logFC","F_HCV_unfiltered.gene_name","F_HCV_unfiltered.adj.P.Val","residuals"
"65",-3.01371948810049,"DNASE1L3",7.8039087350688e-41,-2.8256204419359,"DNASE1L3",6.2156819859456e-20,-0.0839346370392177
"66",-2.7162969091421,"C1QTNF1",1.74775976535703e-40,-2.47754121970458,"C1QTNF1",9.78735217727537e-20,-0.144358442904464
"67",-3.31981941014337,"SHBG",2.05607155123617e-40,-2.61981358125407,"SHBG",5.46509190663949e-18,-0.601616395523779
"69",2.70131847888378,"CENPF",2.690388982939e-40,3.22333794714491,"CENPF",2.26511886689792e-30,-0.587589867555444
"70",-2.95606995760244,"ID1",8.81212095283399e-40,-2.14929974158106,"ID1",5.16874919635478e-14,-0.721583481583309
"71",-2.16424073541274,"AC008556.1",9.17401578164992e-40,-1.50131020886004,"AC008556.1",9.11324044094926e-12,-0.595926489385767
"72",-3.61582527431318,"ADAMTSL2",1.05194859347974e-39,-2.59601944533372,"ADAMTSL2",8.87407460473621e-16,-0.922084063143152
"73",-2.97995884463097,"DIRAS3",1.16136590611778e-39,-3.46845395662369,"DIRAS3",1.59993645488471e-25,0.610697539640131
"74",-3.31598746996679,"KBTBD11",2.52221914028348e-39,-3.23007418276913,"KBTBD11",1.87882318854606e-18,0.0296001631674193
"76",-5.97536411342165,"MARCO",1.89476237316808e-38,-4.97122815308892,"MARCO",1.95848733343887e-14,-0.839765431348149
"78",-3.69019814279046,"AL035661.1",2.67290437454206e-38,-2.47786867030052,"AL035661.1",1.86398695575198e-11,-1.11792303763708
"79",2.73175826544221,"CELSR3",2.97111315495753e-38,2.44288671380434,"CELSR3",2.168356112561e-18,0.245200747621165
"80",-3.01803697366693,"NGFR",5.58814121867662e-38,-2.00043918596582,"NGFR",1.0762328588529e-11,-0.936588105949368
"81",-2.02884083000687,"CD4",5.58814121867662e-38,-1.30310028861402,"CD4",2.55704598264095e-10,-0.66429830853599
"82",-2.40230589494008,"GHR",5.93017775486754e-38,-2.19098598680838,"GHR",1.30009830460375e-18,-0.124963450512831
"83",2.38028347291456,"FAM83D",6.9054182735333e-38,2.55242738046668,"FAM83D",1.70320908495248e-23,-0.218888441436708
"87",-4.04940112334392,"SAMD11",1.49295980984192e-37,-3.57544856929996,"SAMD11",2.02661629196819e-17,-0.348747839239586
"88",-2.3596955759501,"RND3",1.3584028443629e-37,-2.06437947468498,"RND3",4.36836916919811e-17,-0.212512244060686
"89",-3.67314663170204,"TEX26",1.28385423112907e-37,-4.02393595286037,"TEX26",1.83446832011751e-23,0.488578668759103
"91",-5.64578112846763,"CFTR",2.56243042469003e-37,-5.81679762340656,"CFTR",2.26893135588199e-20,0.359113848083679
"92",2.24629353968752,"CDCA8",3.25859703477685e-37,2.61307726933887,"CDCA8",8.63279704424044e-28,-0.415230109805367
"93",2.26110217323507,"PRC1",3.56648950946309e-37,2.53887909159132,"PRC1",4.26250314634221e-26,-0.324141284934541
"94",-2.0930442112091,"AADAT",3.66571249850034e-37,-2.03273709785448,"AADAT",2.06277557443365e-18,0.021608853336472
"96",-3.67122994324899,"LINC02593",5.87347911082988e-37,-3.46464262437054,"LINC02593",2.53765610015572e-18,-0.0844918378668402
"97",-2.04732093851956,"LILRB5",7.38423474725988e-37,-1.59939619730181,"LILRB5",4.57074815565065e-13,-0.378168394415678
"98",2.60709936891447,"ASPM",1.06154179133575e-36,3.18180883378281,"ASPM",2.13090789640224e-28,-0.639114550128906
"99",2.23746387147721,"CCNB1",1.13970913084912e-36,2.67523820124859,"CCNB1",2.38031639163973e-28,-0.487964956321262
"101",-2.24564595942074,"EPHA2",1.15217565120102e-36,-1.9108081904099,"EPHA2",3.41288183570935e-16,-0.256343148345749
"102",-4.42704930858504,"TMEM125",1.61219015525644e-36,-4.01537210142992,"TMEM125",3.0359064160239e-17,-0.274128162692241
"103",2.36782994160539,"HJURP",1.81930824676912e-36,2.74712217322433,"HJURP",1.93157356443812e-27,-0.431499934734231
"104",2.77860607386861,"KIF20A",1.98834385577547e-36,3.25293374036673,"KIF20A",3.68983407203407e-27,-0.540728528819193
"106",-3.79371671500534,"MFSD2A",2.49617689911964e-36,-4.41259826163685,"MFSD2A",6.12488808534706e-23,0.767576825183835
"107",-2.22549148606169,"ASS1",2.81990296401523e-36,-1.81054675843263,"ASS1",9.28874355862952e-15,-0.339263459917308
"108",2.26330555475726,"HMMR",4.18217470023572e-36,2.37189655630081,"HMMR",8.05208049180629e-22,-0.150269809582022
"109",2.48317778612272,"TROAP",4.28873746945855e-36,3.02012001008585,"TROAP",1.02973604258068e-28,-0.59681029313786
"110",-4.49187312233609,"ASPG",4.04214564364175e-36,-2.38902278821684,"ASPG",1.7600012619893e-09,-2.01093692993454
"111",-5.88883550554854,"DPT",4.55932499293767e-36,-4.47099127867955,"DPT",4.30994150446646e-15,-1.26751043025731
"113",-3.50458038532992,"C6orf141",4.9207141229971e-36,-3.21286520711673,"C6orf141",1.36989442376501e-17,-0.176684614652346
"115",-4.61766497591899,"NPTX2",5.51001828810078e-36,-3.29099411975689,"NPTX2",2.50469931085507e-12,-1.20944798193122
"116",-2.32043524487616,"KRTCAP3",6.75222381609806e-36,-1.67030854924261,"KRTCAP3",9.48691394022477e-12,-0.578380536090662
"119",-2.98970485620739,"ADRA1A",1.30009263444464e-35,-2.78547846729532,"ADRA1A",2.27428761450539e-15,-0.101188370470341
"120",-3.65618291657717,"GPR182",1.52838443271673e-35,-3.20618161880647,"GPR182",6.01211401692505e-14,-0.335158276842559
"121",-4.51741454657571,"CLRN3",1.74375099200314e-35,-3.49450977799149,"CLRN3",9.30209145085994e-13,-0.899971210126574
"122",-2.17452668347516,"EPB41L4A-DT",1.74375099200314e-35,-1.80158089160731,"EPB41L4A-DT",2.53875352331297e-14,-0.297516107914826
"123",-4.10321002279291,"HAND2",2.64554934020125e-35,-3.46575827987046,"HAND2",2.97364931444665e-15,-0.51532495642643
"124",-3.00652556774292,"CETP",2.76114081734133e-35,-2.62435801837761,"CETP",7.63466072630488e-14,-0.283650598315764
"126",-2.85563225555607,"RBP1",2.78776488845672e-35,-1.7327662846023,"RBP1",6.17510415323071e-10,-1.04936723665938
"128",-3.33179462790979,"AC010280.2",3.54618250150548e-35,-3.32555719796959,"AC010280.2",1.51053668917886e-17,0.111955290185048
"129",-3.42678223817149,"AGAP1-IT1",4.83254952634782e-35,-2.01795328613449,"AGAP1-IT1",1.95230047252937e-08,-1.32732782163484
"130",-3.41093812143773,"TTC36",5.20655330596918e-35,-4.36198077722934,"TTC36",7.72358340461752e-21,1.09831759906206
"131",-3.84983082361162,"UROC1",6.53789423117434e-35,-2.24432534305261,"UROC1",5.62893553798525e-09,-1.51765231146835
"132",-2.85265285520251,"DNM3OS",7.81633900318627e-35,-2.55518366651336,"DNM3OS",6.88135526429607e-16,-0.200893281800601
"133",-4.45733520761899,"CA9",1.72876681564702e-34,-2.22284503382073,"CA9",4.34485793666175e-07,-2.14723974586364
"135",-3.022283133033,"PLGLA",2.32517977724855e-34,-2.73150578514864,"PLGLA",1.18226194014919e-14,-0.18925381214772
"136",2.91221910758087,"RBM24",2.67252581139644e-34,1.74172968463001,"RBM24",3.25359283138351e-08,1.14649320526192
"137",-2.29649205988329,"GGT5",2.40002070163724e-34,-1.71965278754564,"GGT5",2.50469931085507e-12,-0.503708505016653
"138",-3.75884115686701,"DBH",2.99631857790784e-34,-2.98726808510613,"DBH",1.35112737585833e-13,-0.662872802082307
"139",-3.2029942563761,"PGLYRP2",3.07333262472825e-34,-1.8185731989113,"PGLYRP2",1.40826645413769e-07,-1.30851456645851
"140",-3.84210406405775,"AL390719.2",3.86241137343872e-34,-3.37719342624508,"AL390719.2",1.24714443230767e-15,-0.34526899627813
"141",-2.79710374868626,"CYP39A1",4.3587399895674e-34,-2.99766252377649,"CYP39A1",9.6203091916884e-19,0.309550714498179
"143",3.56363888538123,"ESM1",9.37877770825573e-34,2.71023028592902,"ESM1",2.2177742771724e-11,0.802236089013003
"144",-3.6437475868421,"AC092384.2",1.08550234553235e-33,-3.9163815922315,"AC092384.2",6.0081789862038e-19,0.407405359209789
"146",-3.7701310461267,"PRSS8",1.33487194681736e-33,-3.54520262045395,"PRSS8",8.4988718956679e-16,-0.100572417373302
"147",-2.17850238228011,"KMO",1.18086456160909e-33,-1.46350289889435,"KMO",7.62754775796265e-10,-0.649056325811828
"150",-2.6500865669886,"KDM8",2.58786666333307e-33,-2.60378039559583,"KDM8",1.98996508296342e-17,0.051633368037132
"152",-4.43228403367102,"HSD17B13",2.65360408378491e-33,-4.42658587641413,"HSD17B13",6.14421089972263e-19,0.143389616161784
"154",4.50785805624847,"ZIC5",3.41900702676807e-33,5.51279331478193,"ZIC5",2.95891007689646e-28,-1.13474816756511
"155",-2.81432412728264,"SERPINA11",3.78473101395973e-33,-1.93993174825585,"SERPINA11",7.73751938301058e-10,-0.795080546340468
"156",-4.142640158848,"GLS2",4.82888749834602e-33,-2.54398249846179,"GLS2",2.78068488495992e-09,-1.50239606019164
"157",2.44595371144879,"EXO1",6.2482275708192e-33,2.93595503515444,"EXO1",4.94235590238438e-26,-0.547507709268634
"158",-4.29100902975694,"SLC25A47",6.39639463516666e-33,-3.37031613040031,"SLC25A47",5.79058471614443e-13,-0.801244235921387
"159",-2.56928088862468,"STEAP4",7.16989379531216e-33,-2.29719589684236,"STEAP4",2.61802217610196e-14,-0.182748265897028
"161",2.22509391975676,"CDCA5",1.03105521159327e-32,2.92680916793738,"CDCA5",2.03265885387927e-29,-0.758964999143054
"162",2.15027146031607,"CDK1",1.19581900733304e-32,2.68761678970481,"CDK1",5.58507796410723e-27,-0.587883301250819
"163",-4.40398742350234,"CYP1A2",1.23334373344228e-32,-5.06293153545268,"CYP1A2",4.87006214897283e-16,0.825887853550343
"165",2.29193001819841,"FOXM1",1.69824155906276e-32,2.88225938676584,"FOXM1",2.31643014080497e-27,-0.646329045040025
"167",2.43051042087395,"UBE2C",2.19371584232186e-32,3.10533173932982,"UBE2C",2.62079176429305e-28,-0.737080443347639
"168",2.35389328327422,"NCAPG",2.23364925440632e-32,2.95151191692454,"NCAPG",2.47929251764643e-27,-0.655561547980244
"169",2.66475543032432,"CDC20",2.41390677143281e-32,3.49899246592365,"CDC20",2.7809298416483e-29,-0.907542347902698
"173",2.34954865333275,"CCNB2",3.3634130221601e-32,2.91106284106608,"CCNB2",1.94286812847563e-26,-0.618322094066838
"174",-3.491531713668,"EPS8L1",3.48588197372978e-32,-3.1941272017588,"EPS8L1",2.16167221507861e-15,-0.182899739988011
"176",2.22988453477915,"BIRC5",3.57085942372259e-32,2.68128715307808,"BIRC5",3.72005067689988e-25,-0.501762979473168
"177",-2.0514551569133,"SULF2",3.90160437114448e-32,-1.3534252700828,"SULF2",5.03237327897088e-09,-0.635175526374325
"178",2.14000771136185,"KIFC1",5.41670211450497e-32,2.59493006675992,"KIFC1",4.89248137514561e-25,-0.5028595219396
"179",-2.87917375903112,"INMT",5.5875571339515e-32,-2.64476576081504,"INMT",2.80032024906028e-16,-0.135318402418448
"182",-3.36839019806245,"HAO2",7.76651398359977e-32,-3.26009438203994,"HAO2",5.67986590945275e-16,0.00806000627575183
"184",-3.37191915973321,"APOF",9.68541273635436e-32,-3.16356216570935,"APOF",7.19312005369236e-16,-0.0947098822491776
"186",-4.24592568913453,"C7",1.040315432652e-31,-3.62248913013739,"C7",5.88128392444299e-14,-0.496911877998897
"188",2.05800885366696,"AURKA",1.65384528135384e-31,2.20746733335014,"AURKA",2.92957271701094e-20,-0.186523375563402
"195",-2.296268424082,"COLEC11",2.27185814489107e-31,-1.80275942923769,"COLEC11",9.67220571425918e-12,-0.418046240923526
"196",-2.59135680543011,"ANGPTL1",2.84096458935054e-31,-2.65463573525442,"ANGPTL1",3.13334260632373e-16,0.162645478795169
"197",4.98395049759555,"NMRAL2P",4.05719540305063e-31,5.04655961744259,"NMRAL2P",1.04767704028663e-18,-0.179339431478198
"200",2.62884142581817,"TOP2A",4.05719540305063e-31,3.12015760260892,"TOP2A",2.65236566139076e-23,-0.553991317945398
"201",-3.36471589893128,"TFPI2",6.34363017741467e-31,-2.77274422634015,"TFPI2",3.35445965630514e-11,-0.489290979131632
"202",-3.45613689956254,"VNN1",7.76682022409969e-31,-1.60505559741941,"VNN1",5.4228640233615e-05,-1.78116615160446
"204",-2.76796323944904,"COX6B1P4",1.01229184817513e-30,-2.67958861550641,"COX6B1P4",2.79239780737139e-15,0.0116921071218495
"206",2.37162363408061,"BUB1B",1.10894326316533e-30,2.86759819916953,"BUB1B",6.21533065403133e-24,-0.5515628461265
"208",-4.10249052868947,"DCN",1.01229184817513e-30,-3.22733503464815,"DCN",9.85510768726769e-12,-0.759718904641657
"209",-2.76919853696233,"AC115099.1",1.15775089738124e-30,-2.71292705264667,"AC115099.1",8.4988718956679e-16,0.0447307290049431
"211",-3.45847818173135,"CYP2B6",1.31933758574512e-30,-3.54972847799692,"CYP2B6",3.23267530826234e-18,0.215733300902829
"213",2.0529631899755,"AURKB",1.55494610908787e-30,2.34127951087535,"AURKB",8.03397681168153e-22,-0.329136009399817
"217",-3.46924921823094,"MT1F",1.37484745763255e-30,-3.15669087251681,"MT1F",1.06341399734626e-12,-0.199104043603296
"218",-2.11180831142781,"ALB",1.63946253114269e-30,-1.75180326632265,"ALB",2.77824484219863e-12,-0.285972129843177
"220",-3.94511488434984,"BEX1",1.87460389014207e-30,-2.96842603726866,"BEX1",2.56894647939231e-10,-0.868517288492055
"221",-2.10427225403351,"QSOX1",1.48648956597078e-30,-1.53172097579712,"QSOX1",4.69180337253012e-10,-0.504693909740665
"224",2.06235127110277,"PTTG1",1.99247331487632e-30,2.43467933929186,"PTTG1",5.69397851333184e-23,-0.415768571871274
"227",-3.57493132820132,"KCTD9P4",2.55458309718619e-30,-3.26349630770553,"KCTD9P4",5.35374508885699e-14,-0.194983739580695
"229",-2.56467376838044,"WDR72",2.55458309718619e-30,-1.38671859916887,"WDR72",1.76573559325349e-06,-1.114166592239
"233",-2.30675820513293,"GSPT2",3.77452809181811e-30,-1.42560333232111,"GSPT2",8.86887787880656e-08,-0.816275183567099
"236",-2.28131574757665,"ZNF334",4.8166254713743e-30,-1.62645405650157,"ZNF334",8.92703169079978e-10,-0.584346096109588
"238",2.86720033024194,"APLN",5.02387301430824e-30,2.28604116777365,"APLN",9.47764457736726e-11,0.541889471336583
"240",-4.12711723599933,"MFAP4",6.15841332649122e-30,-3.48172863748595,"MFAP4",6.97660083548678e-14,-0.522813681047381
"242",2.19865622599998,"KIF2C",9.05765509603799e-30,2.89906678979209,"KIF2C",4.59944005042798e-27,-0.756881858872273
"243",-3.92512131757916,"OXT",1.04757122332703e-29,-2.54015224135951,"OXT",6.09541132263347e-08,-1.28881495369539
"246",-2.03336642480499,"PLA2R1",1.21677976989658e-29,-1.70259700270849,"PLA2R1",3.91563896487729e-12,-0.258117243019225
"248",-3.17584495804925,"KRT17P4",1.67804165284602e-29,-3.2139196673687,"KRT17P4",1.85513871734118e-15,0.153134861215564
"250",-2.72479566625262,"TMEM82",2.172187608325e-29,-2.34992792931234,"TMEM82",1.21194695672291e-12,-0.284051341192317
"254",-4.31341125822181,"MUC3A",2.45983172484672e-29,-3.8937363823394,"MUC3A",6.58701690527309e-15,-0.285538950530101
"255",-2.65609436270951,"SDCBP2",2.88912258420287e-29,-1.98618114644217,"SDCBP2",1.05676511487684e-10,-0.589303617546646
"256",-2.15968264194335,"ZNF667-AS1",3.15551085584024e-29,-1.76079934287716,"ZNF667-AS1",1.31024111625432e-11,-0.324597952355304
"257",-2.49196811442301,"F3",3.35269966643344e-29,-1.95320923896264,"F3",2.88265536383137e-11,-0.459074474110743
"260",-3.80545559774363,"CD5L",5.00450760097195e-29,-3.42921719085721,"CD5L",4.33402289941664e-11,-0.255136969606607
"261",2.67792339435654,"HIST1H3H",6.34590422770364e-29,2.28873121413438,"HIST1H3H",4.80272861071894e-12,0.34984700592884
"263",3.07276772191002,"TLX1",7.43875222425505e-29,2.90234129523756,"TLX1",6.09184612105131e-15,0.113863248408664
"267",-2.50160816703843,"AL391001.1",9.06305814490918e-29,-1.57496532016903,"AL391001.1",2.36732122011674e-07,-0.857572034664019
"268",-2.33260781519717,"CCL14",7.88490083674701e-29,-2.16107974306914,"CCL14",3.53588461538095e-13,-0.0860107888306101
"270",-2.90663758918326,"GBA3",8.24914519004125e-29,-2.65601997249237,"GBA3",1.13715838240222e-13,-0.151212225786052
"273",2.65372561039625,"SLCO1C1",1.11988711926987e-28,1.7474133025637,"SLCO1C1",8.00710537987712e-08,0.882156606850941
"276",-3.83714063087166,"FAM163B",1.44679321060653e-28,-3.64033371477638,"FAM163B",1.07192832617297e-13,-0.069781512995776
"279",2.06980991968353,"KIF18B",1.49430328215694e-28,2.57231269024165,"KIF18B",1.54915204767129e-23,-0.549805289640806
"281",-3.41018646720228,"AL049555.1",1.53623611270776e-28,-2.83773713762222,"AL049555.1",1.2202285885285e-11,-0.467944923898469
"282",-2.38309220983891,"OMG",1.67648577986585e-28,-2.10030901639713,"OMG",2.19664557891516e-12,-0.198971147143149
"286",-2.19968903342929,"AC129507.1",1.83465265895009e-28,-1.91416344784873,"AC129507.1",4.68403017183042e-12,-0.206936815817071
"287",-2.89806141165384,"SPP2",1.61601368554972e-28,-1.6791802105823,"SPP2",2.65176524675449e-06,-1.14688610119199
"289",-2.09311812004615,"PYROXD2",1.85941528822133e-28,-1.89147627036095,"PYROXD2",2.7826669255878e-12,-0.123689686007715
"293",-2.17179015757054,"PHGDH",1.89182842298523e-28,-1.23206111067953,"PHGDH",2.86721977755098e-06,-0.88028018553407
"297",4.44357795544842,"TGM3",3.52973920353363e-28,4.21326133095139,"TGM3",7.91717226243444e-15,0.136968805506151
"298",-2.26282256054987,"BGN",2.83690425246744e-28,-1.42971798018503,"BGN",3.93518226243223e-07,-0.76810943339633
"300",-2.87600765093078,"FAM95C",4.58180775524515e-28,-2.19668690757661,"FAM95C",1.01613271898745e-10,-0.592804316922131
"301",-2.97157198622912,"MOGAT2",3.79497210417831e-28,-3.26310401214287,"MOGAT2",2.80032024906028e-16,0.407972298948167
"302",6.17995880450221,"CPLX2",5.01402231385327e-28,5.04240835600661,"CPLX2",6.1909586119686e-11,1.02093662197133
"306",-3.0594981614334,"NAT2",5.10225953342221e-28,-3.92497369443957,"NAT2",1.59150974424897e-17,1.00048798268611
"307",2.80669195475298,"EVX1",5.76454072776127e-28,1.93853129838793,"EVX1",4.06579295052245e-08,0.838642151687297
"309",-2.2087710525277,"LRRC4",6.7760234572721e-28,-1.5929672202244,"LRRC4",2.2669062196567e-08,-0.546227883699129
"310",-2.79117353776085,"SLC22A10",5.55098748774224e-28,-1.92623505687789,"SLC22A10",8.10610926903572e-09,-0.786010979702575
"311",-2.45338274100348,"PLGLB2",5.72472910927183e-28,-1.81574694929178,"PLGLB2",2.32550416436904e-09,-0.561808605753789
"315",-2.90009763274139,"SPINT2",8.01783297577159e-28,-2.384895122546,"SPINT2",5.90904774497585e-12,-0.423404929016362
"317",-2.38537873472077,"OLFM1",1.0346852859234e-27,-2.1387599243619,"OLFM1",2.76148692105448e-12,-0.161727824997153
"323",-4.18204584332072,"IGLV1-36",1.64970916810621e-27,-2.51104920705395,"IGLV1-36",1.12181833870094e-06,-1.57565914986968
"329",2.26692681934871,"ROBO1",1.75947882233092e-27,2.24030286905799,"ROBO1",5.69652704625864e-15,-0.0113623163452987
"330",-3.32247639392772,"HAL",1.84164333894233e-27,-1.35050046892981,"HAL",0.00148177091421074,-1.90920363496303
"342",-3.2517423379956,"PDGFRA",4.6379326524674e-27,-2.56022216767585,"PDGFRA",1.90375859392889e-11,-0.594802882225623
"344",-2.31156485951167,"SSC5D",5.59885613595318e-27,-1.81905862468262,"SSC5D",4.09373964358079e-10,-0.416586122692473
"350",-3.19634599019592,"LYVE1",7.27856085305986e-27,-2.83180060092824,"LYVE1",1.27267155639695e-10,-0.26020756382249
"353",-2.30822059913274,"TRIM15",6.84143544964815e-27,-1.62211401336534,"TRIM15",7.15052228769738e-09,-0.615712773155641
"363",2.06365875528167,"EME1",1.0634606819503e-26,2.22082468592864,"EME1",6.07368618887059e-17,-0.194605636128297
"367",-4.29512203644341,"CYP2A7",1.0634606819503e-26,-4.11911618556242,"CYP2A7",2.9254691846511e-14,-0.0355457296488131
"369",-2.58423773693801,"AP003168.2",1.35066146802216e-26,-2.56006304624177,"AP003168.2",2.47130709689352e-13,0.0725381324231939
"370",-2.99308374832733,"PLEKHB1",1.35066146802216e-26,-1.31831471056771,"PLEKHB1",0.000145677335393295,-1.61289988561692
"372",-3.53417738321693,"AL663070.1",1.60965422030912e-26,-3.81808735347336,"AL663070.1",8.81184789704832e-15,0.415923170902136
"376",-4.09878493804036,"IGLV2-18",2.05989161766292e-26,-2.8195054713667,"IGLV2-18",1.0282130946056e-07,-1.17528664466979
"380",-2.51030311015372,"FAM110C",2.10823697984675e-26,-1.32221507165656,"FAM110C",4.52558351859149e-06,-1.12610944155428
"384",2.58800448623642,"DUXAP10",2.46332992301022e-26,2.83675233123481,"DUXAP10",4.96181956296038e-17,-0.303470585698663
"385",2.29039018127024,"CDKN2A",3.1078088951686e-26,1.62601549357753,"CDKN2A",1.06741637480505e-08,0.643625430023396
"387",-2.0060051631029,"TCIM",2.78314833092736e-26,-1.77424389674942,"TCIM",7.66551441576401e-12,-0.157098663158252
"392",-2.37659959624316,"LINC01348",3.20213802572046e-26,-2.41362780973592,"LINC01348",8.00677761138776e-14,0.129632038795466
"396",-2.46490848546183,"LINC01767",5.68519435060093e-26,-1.94282398392145,"LINC01767",7.19619924645821e-10,-0.44269151222592
"400",-2.60065553462897,"AC019257.1",8.59921337095864e-26,-2.66444988788933,"AC019257.1",1.12784508887422e-13,0.163436289035052
"403",2.01778564195625,"IQGAP3",8.5317033846912e-26,1.76113172909642,"IQGAP3",2.24570210697124e-12,0.232113270480119
"404",-4.41622109649653,"C9",9.35140090379102e-26,-2.8042130768922,"C9",7.95330176704206e-07,-1.50844430480858
"405",2.04885855528052,"MKI67",1.05671062275588e-25,2.70269682446822,"MKI67",7.46702704654257e-23,-0.70479938940804
"406",-2.29959240652349,"PROZ",9.19152139078764e-26,-2.22633656688185,"PROZ",1.50313606453288e-12,0.0140925613086844
"409",2.27932806059404,"AC110285.7",1.4721613193125e-25,1.6107946458594,"AC110285.7",1.05455690131155e-07,0.648211256659214
"411",-3.75068119675596,"FGFR2",1.27053766452805e-25,-2.07566088328141,"FGFR2",7.0301609174275e-07,-1.5918998980127
"413",-4.52801079206077,"CXCL6",1.66963441418978e-25,-3.25530930180015,"CXCL6",5.92686040306791e-09,-1.15647993813344
"414",-2.32673690080912,"NAPSB",1.55224645611813e-25,-1.72278993560666,"NAPSB",3.78721238966234e-08,-0.530728168969562
"417",-2.59459340412159,"TSLP",1.91571950512086e-25,-2.65709041201406,"TSLP",5.48484043859525e-13,0.161932435513624
"418",-4.10460040834237,"IGHV3-73",2.14553325455176e-25,-2.67407114691443,"IGHV3-73",6.11600689127326e-07,-1.33061735147714
"420",-2.54048302931043,"ZG16",1.95452135833056e-25,-1.76309968484221,"ZG16",2.08233678342308e-07,-0.703033449767809
"421",-3.86764664286678,"JCHAIN",1.84816055770286e-25,-3.05262566186281,"JCHAIN",1.26891721891444e-10,-0.704486766527628
"423",-3.43855161608436,"IGHV3-62",2.34650563545398e-25,-2.53275452920048,"IGHV3-62",2.73615437300595e-08,-0.80985054542983
"424",-4.55937841463977,"IGF2",1.90734112497873e-25,-1.98745350739085,"IGF2",0.00172413068517984,-2.49127960586208
"427",-2.31238397167566,"CXCR2P1",2.56986301139786e-25,-1.68974678209591,"CXCR2P1",1.08611298078425e-07,-0.550345589893758
"428",-4.20479917100525,"IGLV3-10",3.09248159563305e-25,-2.82726417193031,"IGLV3-10",4.60499678346267e-07,-1.2733244666044
"430",-3.99731261478753,"IGHA1",2.29684164746041e-25,-3.04162229876694,"IGHA1",2.6218699925647e-09,-0.845464857797295
"436",-3.40123129208544,"FAM99A",2.93952114280984e-25,-3.22883750886349,"FAM99A",1.49618931657838e-11,-0.0569150341384716
"440",-2.68974211782222,"ATOH8",3.85990298921955e-25,-2.83860800254494,"ATOH8",1.7270782772489e-13,0.253394727023197
"444",-3.59180665503629,"IGHJ2",4.89628912355083e-25,-2.73831923390045,"IGHJ2",7.34552903468793e-09,-0.751772698860266
"445",-2.81321285359963,"DIO3OS",5.64907646137665e-25,-1.84656768451505,"DIO3OS",1.04298543318892e-06,-0.88995314801755
"448",-2.29013112285811,"AFM",5.06066768210261e-25,-2.10830707790046,"AFM",2.93481897426109e-12,-0.0977875716833853
"449",-2.1747590331473,"AL365361.1",6.14202022017912e-25,-1.56591249134325,"AL365361.1",6.55341650624493e-08,-0.540029753526023
"454",-2.28055961800739,"FABP1",6.1837266793908e-25,-1.25469535564263,"FABP1",5.78417276524702e-05,-0.965780280217525
"463",-2.78253797246418,"BHLHE22",1.11780990248875e-24,-2.11391262795971,"BHLHE22",9.30336761644972e-09,-0.584431578535464
"464",-3.92341792919616,"NPC1L1",9.45099189488754e-25,-1.98429637584229,"NPC1L1",1.68415790364503e-06,-1.85856484161902
"465",-4.13256039756352,"AC104809.1",1.11838908483141e-24,-3.10693639150103,"AC104809.1",4.78919205248203e-08,-0.913565823210548
"468",-3.70716595502366,"IGHV3-72",1.41833320933507e-24,-2.81876799030777,"IGHV3-72",2.44172395490225e-08,-0.784425836556842
"470",-4.20030883943836,"IGHV2-26",1.42034110911483e-24,-2.59058982344883,"IGHV2-26",2.39288066376843e-06,-1.51214960627326
"471",-2.56217295037233,"LPA",9.91360181399306e-25,-2.07794898679312,"LPA",8.85838912070803e-09,-0.401039343540933
"473",-2.00831561077635,"XDH",9.99347818671809e-25,-1.46185525567547,"XDH",5.4337003441608e-08,-0.480563430677866
"474",-5.83893389958792,"SMIM24",1.46313636475355e-24,-4.16944276955607,"SMIM24",2.47014884864213e-08,-1.52761883623323
"480",-4.27563524363556,"IGLV2-8",1.70920529380796e-24,-3.02708844568176,"IGLV2-8",7.05705372994451e-08,-1.13872916213733
"485",-2.42078329817774,"SAA4",1.77659473951156e-24,-1.86925180635408,"SAA4",9.10136197709288e-09,-0.474202950412654
"486",2.40287071744425,"MDK",2.11935029611035e-24,2.47058583819067,"MDK",2.83616647157663e-14,-0.112163166937512
"488",-2.11444792620904,"P2RY13",3.06929003401233e-24,-1.64099084772978,"P2RY13",3.04829065430888e-08,-0.402533578662147
"491",-5.09619935658339,"EPCAM",3.58522733956353e-24,-3.52381860778983,"EPCAM",4.98753306459441e-09,-1.44862477955197
"499",-2.10096780585213,"CDA",3.94635159559037e-24,-1.85079379102655,"CDA",7.0579496860776e-11,-0.173363408486021
"509",-2.21156971971923,"BX842568.4",6.08586846921252e-24,-1.56342895312155,"BX842568.4",3.36879929889246e-07,-0.579393666827517
"510",-2.86867524636432,"DTX1",4.90093435511532e-24,-2.02879676920845,"DTX1",1.29366474371853e-08,-0.758073076761457
"511",2.81072977441371,"ALG1L",6.33495003263555e-24,3.19185149117608,"ALG1L",6.899704279097e-17,-0.445808600709426
"512",-2.04885171877861,"APOA1",6.31170327155393e-24,-1.57910961774354,"APOA1",2.29176624263328e-08,-0.400554999129943
"517",-4.36721989986562,"IGKV1-16",7.86632874954792e-24,-3.15973636528721,"IGKV1-16",5.75387154586213e-08,-1.09394377541883
"521",-2.71549880186656,"MRPS36P4",8.74313559427027e-24,-3.10604202227442,"MRPS36P4",4.65591792706001e-16,0.502576307106122
