"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000005001.9","chr16",2852726,2858170,"ENST00000161006.7","ENSG00000005001.9","PRSS22",5444,-5.26881409642822,-1.42256044947144,-19.6392899537269,3.36743526595687e-58,8.50372709425787e-56,121.642748693272
"ENSG00000173918.14","chr17",79022813,79048247,"ENST00000578229.5","ENSG00000173918.14","C1QTNF1",25434,-2.62310930178066,3.86957344905368,-19.5639194593448,6.78956090670501e-58,1.65220878500618e-55,121.010540628474
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.28581655006966,2.04609511960655,-19.5269055657849,9.58130575865842e-58,2.21096890127387e-55,120.761598662289
"ENSG00000109956.12","chr11",134378503,134387197,"ENST00000531778.1","ENSG00000109956.12","B3GAT1",8694,-3.92205963239656,1.50666398353259,-19.4868374113421,1.39113152139558e-57,3.14228584142199e-55,120.394248366219
"ENSG00000099769.5","chr16",1790412,1793763,"ENST00000215539.3","ENSG00000099769.5","IGFALS",3351,-3.90571055383153,2.92831564129259,-19.484737022277,1.41859303386482e-57,3.14228584142199e-55,120.350893503092
"ENSG00000019991.16","chr7",81699007,81770047,"ENST00000644543.1","ENSG00000019991.16","HGF",71040,-2.94944809086463,3.78045076882491,-19.4837147995999,1.43215358881307e-57,3.14228584142199e-55,120.275122409796
"ENSG00000134690.10","chr1",37692417,37709719,"ENST00000373055.5","ENSG00000134690.10","CDCA8",17302,2.36823438679229,0.926960835191592,19.4172730785448,2.55380390169982e-57,5.5129211968307e-55,119.783369427067
"ENSG00000062524.15","chr15",41503637,41513879,"ENST00000355166.9","ENSG00000062524.15","LTK",10242,-2.73460611512204,0.903978459556595,-19.400946477596,2.97322916241971e-57,6.31646017616276e-55,119.63135704651
"ENSG00000001626.15","chr7",117465783,117504308,"ENST00000546407.1","ENSG00000001626.15","CFTR",38525,-5.70945185202337,0.777925512080476,-19.3905489209228,3.40884817945014e-57,7.12875375527511e-55,119.486481360468
"ENSG00000134057.14","chr5",69167009,69178245,"ENST00000256442.9","ENSG00000134057.14","CCNB1",11236,2.39052941759125,2.33530642571264,19.3796362155386,3.67709932541446e-57,7.45671172293139e-55,119.41253057283
"ENSG00000116774.11","chr1",113979390,113982254,"ENST00000393300.6","ENSG00000116774.11","OLFML3",2864,-2.58817729731506,2.76505965617414,-19.350903724959,4.89201230537791e-57,9.77234219331014e-55,119.109321469956
"ENSG00000123485.11","chr2",233833415,233840738,"ENST00000433484.2","ENSG00000123485.11","HJURP",7323,2.49615059922889,1.3338819243209,19.2599340469027,1.10592766911912e-56,2.17672587110151e-54,118.331713293237
"ENSG00000135451.12","chr12",49323235,49324296,"ENST00000549275.5","ENSG00000135451.12","TROAP",1061,2.66431658330919,1.13201681228253,19.1711499121861,2.5353477602766e-56,4.77930907373832e-54,117.504361546332
"ENSG00000168389.17","chr1",39955111,39969968,"ENST00000420632.6","ENSG00000168389.17","MFSD2A",14857,-3.99553534224157,4.58126347636448,-19.142933039068,3.41961953075304e-56,6.35669274994426e-54,117.102508381458
"ENSG00000198901.13","chr15",90966037,90994495,"ENST00000394249.7","ENSG00000198901.13","PRC1",28458,2.3517434724103,2.30962047245417,19.1182130681521,4.19078754272855e-56,7.68349321532588e-54,116.990542241835
"ENSG00000101447.14","chr20",38926311,38953106,"ENST00000619304.4","ENSG00000101447.14","FAM83D",26795,2.44935538422701,2.08801550107261,19.0944774780155,5.22912232137435e-56,9.45049918851762e-54,116.778310139445
"ENSG00000171345.13","chr17",41523616,41528308,"ENST00000361566.7","ENSG00000171345.13","KRT19",4692,-5.78922881268421,-0.0732562926915057,-19.0807625083923,6.1020453573485e-56,1.06064642938639e-53,116.581509471729
"ENSG00000112984.11","chr5",138178718,138182425,"ENST00000513276.5","ENSG00000112984.11","KIF20A",3707,2.94083877074074,0.997497699900735,19.0708124850212,6.58765738120444e-56,1.13037444089795e-53,116.555672950173
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-2.92518262179941,4.87252989251173,-19.08548793882,5.83927281447966e-56,1.02832667564468e-53,116.526139203354
"ENSG00000129214.14","chr17",7613945,7614109,"ENST00000624152.1","ENSG00000129214.14","SHBG",164,-3.07392437164952,3.87663413571678,-18.9953456915422,1.35223677411002e-55,2.29092873223904e-53,115.72451468334
"ENSG00000165140.10","chr9",94603132,94638413,"ENST00000648117.1","ENSG00000165140.10","FBP1",35281,-2.66236507310476,7.72043551516083,-18.9341488935357,2.39148503969551e-55,4.00095447141059e-53,115.192519471527
"ENSG00000172425.10","chr11",118527471,118531197,"ENST00000302783.8","ENSG00000172425.10","TTC36",3726,-3.72407752305836,3.10371465303487,-18.920182205851,2.72384609453099e-55,4.50073532459293e-53,115.093780660268
"ENSG00000187634.11","chr1",923927,939291,"ENST00000420190.6","ENSG00000187634.11","SAMD11",15364,-3.87817010117318,0.998701472275994,-18.8278406005618,6.43957618220908e-55,1.03840105569502e-52,114.289594114486
"ENSG00000197859.9","chr9",133532163,133575519,"ENST00000354484.8","ENSG00000197859.9","ADAMTSL2",43356,-3.25543505447706,3.8097935761094,-18.8139134044946,7.33194175985171e-55,1.15447892369241e-52,114.054236155125
"ENSG00000074276.10","chr5",176542510,176595974,"ENST00000510636.5","ENSG00000074276.10","CDHR2",53464,-5.08651311120254,3.45281168849242,-18.7171633226865,1.80623371643558e-54,2.81100372799696e-52,113.237849610721
"ENSG00000223764.2","chr1",916864,921016,"ENST00000609207.1","ENSG00000223764.2","LINC02593",4152,-3.59212047189748,-0.344552685346353,-18.7091351733519,1.93004383691435e-54,2.9691616911795e-52,113.170045687822
"ENSG00000146670.9","chr11",65066299,65079389,"ENST00000529290.5","ENSG00000146670.9","CDCA5",13090,2.46452816559217,1.13784175616871,18.6166394327154,4.44645240847396e-54,6.76264989034267e-52,112.367992574485
"ENSG00000179178.10","chr1",43269993,43274002,"ENST00000439858.5","ENSG00000179178.10","TMEM125",4009,-4.31748827527935,-1.78064053318894,-18.5948366547495,5.63075533741553e-54,8.4676437568505e-52,112.03159204792
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-2.06460640279025,3.73572941165051,-18.537962157836,9.52892999865217e-54,1.40148570441715e-51,111.471829397071
"ENSG00000117399.13","chr1",43358954,43363203,"ENST00000310955.10","ENSG00000117399.13","CDC20",4249,2.94633111158783,1.15579604309636,18.5223402260445,1.09713389014556e-53,1.59609130279436e-51,111.470657612395
"ENSG00000175063.16","chr20",45812575,45816953,"ENST00000405520.5","ENSG00000175063.16","UBE2C",4378,2.66412337525644,1.20935004234444,18.470754446176,1.75544781260155e-53,2.52633478751173e-51,111.00265902416
"ENSG00000111206.12","chr12",2857680,2864854,"ENST00000536066.1","ENSG00000111206.12","FOXM1",7174,2.48746056833948,2.15974907113285,18.2836969734825,1.01228574206201e-52,1.44132259274021e-50,109.242920237661
"ENSG00000197261.11","chr6",49550645,49552095,"ENST00000529246.3","ENSG00000197261.11","C6orf141",1450,-3.40677778992626,0.5255899611623,-18.2499429704423,1.39621419693588e-52,1.94655529289477e-50,108.93720362845
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.31505574643898,5.79669672469083,-18.2634272156158,1.23950535569383e-52,1.74626733480066e-50,108.86321492243
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,2.62833744096986,1.70613214682329,18.1876904870875,2.48287887520303e-52,3.42586091399148e-50,108.357866001024
"ENSG00000157456.7","chr15",59105077,59125045,"ENST00000288207.6","ENSG00000157456.7","CCNB2",19968,2.54236557710001,0.915929307971806,18.1733283184592,2.7747400909585e-52,3.75122438155441e-50,108.258795343341
"ENSG00000139800.8","chr13",99962963,99971909,"ENST00000267294.4","ENSG00000139800.8","ZIC5",8946,4.8567144360195,-2.83683646336498,18.1850930852567,2.56874697185358e-52,3.50817443584574e-50,108.138058701502
"ENSG00000174371.16","chr1",241847966,241850460,"ENST00000519225.5","ENSG00000174371.16","EXO1",2494,2.6088418886869,0.067722399565698,18.1599436864277,3.14353046863915e-52,4.16564473190756e-50,108.119335473849
"ENSG00000143196.4","chr1",168695458,168729264,"ENST00000367817.3","ENSG00000143196.4","DPT",33806,-5.34911480559419,1.67609387722402,-18.1280248494735,4.37754086547451e-52,5.74402028857949e-50,107.800561063091
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,2.29787888183843,1.50355477278674,18.1126826678496,4.88399431993207e-52,6.34634757067678e-50,107.690580613691
"ENSG00000170312.15","chr10",60778330,60791969,"ENST00000519078.6","ENSG00000170312.15","CDK1",13639,2.33403036836329,1.87231157295071,18.0975452219142,5.66879689569022e-52,7.22582644303981e-50,107.536448217517
"ENSG00000146233.7","chr6",46549579,46652830,"ENST00000619708.4","ENSG00000146233.7","CYP39A1",103251,-2.86421408024341,3.79070171624814,-18.108906627655,5.23115135516219e-52,6.73208939783565e-50,107.495060712881
"ENSG00000019169.10","chr2",118942165,118994660,"ENST00000327097.4","ENSG00000019169.10","MARCO",52495,-5.54131094246423,2.63182035828086,-18.0823443621012,6.70017232269654e-52,8.45991569499722e-50,107.361334711449
"ENSG00000109805.9","chr4",17810901,17844862,"ENST00000251496.6","ENSG00000109805.9","NCAPG",33961,2.55383098319607,1.68112251345268,18.0497745738886,8.92895763904932e-52,1.10929049822802e-49,107.08955050054
"ENSG00000259881.1","chr16",88881037,88883919,"ENST00000562405.1","ENSG00000259881.1","AC092384.2",2882,-3.7297255311126,-1.37183914680306,-18.050090917167,8.95123832999299e-52,1.10929049822802e-49,107.024719395427
"ENSG00000089685.14","chr17",78214185,78225636,"ENST00000301633.8","ENSG00000089685.14","BIRC5",11451,2.38384455680361,1.80313453237949,17.9658735253095,1.93809825585716e-51,2.33689252760291e-49,106.313901385146
"ENSG00000125968.8","chr20",31605282,31606515,"ENST00000376112.3","ENSG00000125968.8","ID1",1233,-2.66060767898899,4.58819306013179,-17.9499997698022,2.299246192547e-51,2.74759920009366e-49,105.970832357886
"ENSG00000072694.20","chr1",161663146,161678022,"ENST00000236937.13","ENSG00000072694.20","FCGR2B",14876,-2.82368927395035,3.42727213462036,-17.9070288619893,3.43110178106478e-51,4.06388196794434e-49,105.648547244792
"ENSG00000052344.15","chr16",31131432,31135762,"ENST00000317508.10","ENSG00000052344.15","PRSS8",4330,-3.70602609364781,2.08082071742075,-17.8701269470874,4.83858063748915e-51,5.68066344317147e-49,105.391952981445
"ENSG00000115963.13","chr2",150468194,150487667,"ENST00000375734.6","ENSG00000115963.13","RND3",19473,-2.24068615503889,5.71383799158454,-17.8328451046127,6.84745147626429e-51,7.96924265724532e-49,104.85035319225
"ENSG00000164107.8","chr4",173524968,173528912,"ENST00000503024.1","ENSG00000164107.8","HAND2",3944,-3.84826127153669,0.553812058421352,-17.7931149885413,9.9135995046451e-51,1.14382427388078e-48,104.705310368196
"ENSG00000237649.7","chr6",33391535,33409924,"ENST00000428849.6","ENSG00000237649.7","KIFC1",18389,2.29367855823682,1.47149478734565,17.7445668213376,1.50940742254979e-50,1.72665888405183e-48,104.280705216923
"ENSG00000155666.11","chr16",27203494,27221768,"ENST00000286096.8","ENSG00000155666.11","KDM8",18274,-2.62170745520309,3.81144195653037,-17.6381068805546,4.19836491239092e-50,4.68257633228667e-48,103.126298557828
"ENSG00000230630.5","chr1",172138396,172144840,"ENST00000417354.3","ENSG00000230630.5","DNM3OS",6444,-2.72801849654348,0.63593798856415,-17.613591414715,5.18165058830989e-50,5.73150508049087e-48,103.061562078151
"ENSG00000064300.8","chr17",49495292,49515017,"ENST00000172229.7","ENSG00000064300.8","NGFR",19725,-2.64438024987042,2.97196777258221,-17.5300263890182,1.14817445388584e-49,1.24936316185431e-47,102.175803267301
"ENSG00000142945.12","chr1",44739817,44757971,"ENST00000452259.5","ENSG00000142945.12","KIF2C",18154,2.43217772087032,0.991348626610575,17.5152646064886,1.27751107428249e-49,1.36785665745575e-47,102.164752105772
"ENSG00000142627.12","chr1",16124336,16156087,"ENST00000358432.7","ENSG00000142627.12","EPHA2",31751,-2.12434373797178,4.41642090922023,-17.5359517926121,1.08656882086279e-49,1.19201943429735e-47,102.112943042647
"ENSG00000248884.1","chr5",68430426,68434481,"ENST00000507733.1","ENSG00000248884.1","AC010280.2",4055,-3.29468997108157,-1.53896262747379,-17.5164149742879,1.2703406040177e-49,1.36785665745575e-47,102.105575332873
"ENSG00000120907.17","chr8",26748149,26865405,"ENST00000380586.5","ENSG00000120907.17","ADRA1A",117256,-2.88980851270722,3.37736709153677,-17.4644618568649,2.11345359408368e-49,2.22728054356031e-47,101.537297612212
"ENSG00000131747.14","chr17",40388515,40417950,"ENST00000423485.5","ENSG00000131747.14","TOP2A",29435,2.79646402656226,3.25956629877222,17.390969175483,4.1874897351511e-49,4.34460175312111e-47,100.890768686424
"ENSG00000240935.6","chr2",106382170,106392864,"ENST00000465668.5","ENSG00000240935.6","PLGLA",10694,-2.89118760638967,1.43032338199448,-17.361284854031,5.5192218858951e-49,5.68225120929385e-47,100.688694065746
"ENSG00000156970.12","chr15",40161022,40176621,"ENST00000560120.5","ENSG00000156970.12","BUB1B",15599,2.5459351307358,1.01512628441664,17.3303592356033,7.20621679203333e-49,7.25172974019354e-47,100.443734853286
"ENSG00000241644.2","chr7",30697984,30755970,"ENST00000484180.1","ENSG00000241644.2","INMT",57986,-2.79655564598905,2.8767746222421,-17.2679902228842,1.31432419803844e-48,1.31275485571243e-46,99.7471294179756
"ENSG00000180745.4","chr10",127877840,127892947,"ENST00000368671.3","ENSG00000180745.4","CLRN3",15107,-4.15448732508924,1.8075873568413,-17.2422681550735,1.66944681801071e-48,1.64293207443054e-46,99.5938509183496
"ENSG00000123454.11","chr9",133635347,133659344,"ENST00000393056.7","ENSG00000123454.11","DBH",23997,-3.49288900125014,1.78485540693408,-17.233564536243,1.81015971947876e-48,1.76840713032874e-46,99.4942202751313
"ENSG00000272141.1","chr1",1169356,1170343,"ENST00000606993.1","ENSG00000272141.1","AL390719.2",987,-3.69830101870901,-1.86391316523964,-17.2272513554464,1.90125568586398e-48,1.84394247098576e-46,99.4213727055108
"ENSG00000274173.1","chr20",24931839,24932983,"ENST00000620459.1","ENSG00000274173.1","AL035661.1",1144,-3.21519879101474,0.98835212199344,-17.2054053992872,2.35186368279947e-48,2.26455708853152e-46,99.2659265110068
"ENSG00000170509.11","chr4",87303788,87322886,"ENST00000302219.10","ENSG00000170509.11","HSD17B13",19098,-4.38627763825277,5.96867090278459,-17.1937341045285,2.62139404267614e-48,2.50605270479839e-46,98.9922035684632
"ENSG00000140505.6","chr15",74748843,74756202,"ENST00000343932.4","ENSG00000140505.6","CYP1A2",7359,-4.62931870115568,3.62525551440236,-17.1775687178409,3.0464395834769e-48,2.8713765764264e-46,98.9364359647027
"ENSG00000278921.2","chr5",112419582,112420613,"ENST00000624967.2","ENSG00000278921.2","EPB41L4A-DT",1031,-2.04749948533218,-2.095034359609,-17.1604166104954,3.47082796866156e-48,3.20369389879767e-46,98.8008866947632
"ENSG00000178999.12","chr17",8204732,8210582,"ENST00000316199.10","ENSG00000178999.12","AURKB",5850,2.14391964309848,0.661804455570811,17.1459870588646,3.96923017179676e-48,3.61388956594066e-46,98.7514958369269
"ENSG00000164611.12","chr5",160421821,160428744,"ENST00000352433.9","ENSG00000164611.12","PTTG1",6923,2.18497651844353,1.69444556281518,17.1107643650885,5.51667444085799e-48,4.98886288624617e-46,98.4046500897427
"ENSG00000116194.12","chr1",178849704,178871052,"ENST00000234816.6","ENSG00000116194.12","ANGPTL1",21348,-2.60441820871263,2.17695893287006,-17.1063410146244,5.90592504154471e-48,5.30502689637815e-46,98.2987920944536
"ENSG00000087586.17","chr20",56369388,56392295,"ENST00000395914.5","ENSG00000087586.17","AURKA",22907,2.1126297582064,2.35834195665822,17.0951103244611,6.43456455260903e-48,5.74134746480796e-46,98.2184010494313
"ENSG00000166856.2","chr12",56994445,56998441,"ENST00000300098.2","ENSG00000166856.2","GPR182",3996,-3.46759168112033,-0.0371189066801034,-17.047886497683,1.01662140631667e-47,8.9516190145673e-46,97.8176811150978
