"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000143486.15","chr1",206571291,206597116,"ENST00000472709.6","ENSG00000143486.15","EIF2D",25825,1.2455825938659,5.18132620036921,5.55788489728025,5.52638802863045e-08,5.68962902886076e-05,7.96598938719102
"ENSG00000125459.15","chr1",155610204,155612316,"ENST00000488901.5","ENSG00000125459.15","MSTO1",2112,2.00918758163334,4.43980621041256,5.4862798007716,8.03294609403182e-08,7.67949646589442e-05,7.61697395604657
"ENSG00000111206.12","chr12",2857680,2864854,"ENST00000536066.1","ENSG00000111206.12","FOXM1",7174,4.21276955953753,2.15974907113285,5.4652974283066,8.96095676286726e-08,7.72693511120859e-05,7.54224045547913
"ENSG00000198700.9","chr1",201829140,201884294,"ENST00000361565.8","ENSG00000198700.9","IPO9",55154,1.37100977543973,5.45075926643631,5.45015275166365,9.68732509049742e-08,7.72693511120859e-05,7.44184259109738
"ENSG00000102316.16","chrX",54807598,54815694,"ENST00000375053.6","ENSG00000102316.16","MAGED2",8096,1.70161760694814,5.9062741385378,5.44762872698369,9.81454698823566e-08,7.72693511120859e-05,7.43812400580577
"ENSG00000159176.13","chr1",201483529,201509456,"ENST00000367306.5","ENSG00000159176.13","CSRP1",25927,-2.74183146008261,6.28650926241854,-5.40456496612057,1.22541271905246e-07,9.111624350999e-05,7.23771243897474
"ENSG00000120509.10","chrX",70286594,70289979,"ENST00000239666.8","ENSG00000120509.10","PDZD11",3385,1.3249268080268,3.94471267658056,5.35035003894673,1.61693208256107e-07,0.000106339569246677,6.96442257860471
"ENSG00000166452.11","chr11",8911138,8920084,"ENST00000299576.9","ENSG00000166452.11","AKIP1",8946,1.36886691352974,2.67777649641572,5.34973110876734,1.62203971847285e-07,0.000106339569246677,7.00663635085534
"ENSG00000116521.10","chr1",155255978,155258915,"ENST00000478737.5","ENSG00000116521.10","SCAMP3",2937,1.55886370201836,5.16582062537437,5.34418560230263,1.66850788566962e-07,0.000106339569246677,6.919695514431
"ENSG00000160688.18","chr1",154983337,154988132,"ENST00000492620.1","ENSG00000160688.18","FLAD1",4795,1.446574899647,4.66343771530546,5.30150037559239,2.07211670198914e-07,0.000126060045179194,6.70902686441223
"ENSG00000138375.12","chr2",216412413,216415141,"ENST00000430374.5","ENSG00000138375.12","SMARCAL1",2728,1.16369912132479,3.23488305411291,5.27596927002216,2.35725009816296e-07,0.000137171457886144,6.64409167351107
"ENSG00000284770.1","chr1",235367359,235452443,"ENST00000642610.1","ENSG00000284770.1","TBCE",85084,1.41678916165217,4.54130208398491,5.23604957199454,2.88088142389918e-07,0.000151212078582145,6.39875860915385
"ENSG00000066027.11","chr1",212285536,212361863,"ENST00000261461.6","ENSG00000066027.11","PPP2R5A",76327,1.58136363025825,6.16702596881928,5.23594616222301,2.8823743516096e-07,0.000151212078582145,6.43306722477682
"ENSG00000165140.10","chr9",94603132,94638413,"ENST00000648117.1","ENSG00000165140.10","FBP1",35281,-3.86218086078191,7.72043551516082,-5.23228614429266,2.93747313444096e-07,0.000151212078582145,6.42171214834872
"ENSG00000087842.10","chrX",15384798,15407653,"ENST00000492432.5","ENSG00000087842.10","PIR",22855,2.40762200804322,3.74326467416185,5.22138876264166,3.10020012267209e-07,0.000153678068303123,6.35722992058023
"ENSG00000102384.13","chrX",101098217,101101295,"ENST00000403304.6","ENSG00000102384.13","CENPI",3078,3.62658310045818,-0.206092393395892,5.20062259150216,3.43876885661711e-07,0.000161167708310632,6.13804289966625
"ENSG00000138115.13","chr10",95036771,95069497,"ENST00000623108.3","ENSG00000138115.13","CYP2C8",32726,-5.59861919459867,8.67043552305937,-5.19765030908474,3.49212757098649e-07,0.000161167708310632,6.27441999991816
"ENSG00000100526.19","chr14",54396848,54417951,"ENST00000555837.5","ENSG00000100526.19","CDKN3",21103,3.83844824206504,0.901747714407635,5.17525213112323,3.90125412070586e-07,0.000165309785427758,6.13673583372309
"ENSG00000261580.1","chr16",33769420,33769679,"ENST00000567922.1","ENSG00000261580.1","ENPP7P13",259,5.00071477296466,-4.93661000189381,5.16774285866423,4.04933723471781e-07,0.000165309785427758,5.649620368823
"ENSG00000159200.17","chr21",34513141,34521583,"ENST00000487434.1","ENSG00000159200.17","RCAN1",8442,-3.02255517449609,5.96689343258421,-5.16622912505894,4.081686628156e-07,0.000165309785427758,6.09147676123825
"ENSG00000152147.10","chr2",38751533,38781965,"ENST00000409011.5","ENSG00000152147.10","GEMIN6",30432,1.19044548098743,3.1388853484653,5.16434731862518,4.11807242784259e-07,0.000165309785427758,6.10269154070019
"ENSG00000186198.3","chr15",65045369,65053396,"ENST00000334287.2","ENSG00000186198.3","SLC51B",8027,4.51474029311422,0.588779453034336,5.16051229493256,4.1994416501373e-07,0.000165309785427758,6.11692061082789
"ENSG00000118640.10","chr2",85561561,85581997,"ENST00000432071.1","ENSG00000118640.10","VAMP8",20436,-2.10029935552508,5.70279292847451,-5.14317806888251,4.57279904998312e-07,0.000173250725149217,5.99811983245795
"ENSG00000046647.13","chrX",14008278,14029892,"ENST00000380523.8","ENSG00000046647.13","GEMIN8",21614,0.939530628554618,3.00362857801347,5.13935017948447,4.66006134591438e-07,0.000173250725149217,5.99425649244385
"ENSG00000082153.17","chr2",200810593,200817167,"ENST00000450637.5","ENSG00000082153.17","BZW1",6574,-1.54299169500863,7.58822225123748,-5.11406825463607,5.27826438241267e-07,0.00019093051484922,5.86243343850172
"ENSG00000253813.1","chr8",26835816,26836300,"ENST00000519826.1","ENSG00000253813.1","COX6B1P4",484,-5.61506910443656,-2.55798659624131,-5.09241305340935,5.87032084463574e-07,0.00020675887943317,5.09249771200827
"ENSG00000089876.11","chr10",125836336,125854859,"ENST00000368721.5","ENSG00000089876.11","DHX32",18523,-3.83086741684972,3.83928797531529,-5.04918581315372,7.25038061743581e-07,0.000243534686970611,5.54748123090229
"ENSG00000147459.17","chr8",25184722,25271221,"ENST00000410074.5","ENSG00000147459.17","DOCK5",86499,-2.67286388912794,5.44360891085467,-5.04840026384959,7.27838275465067e-07,0.000243534686970611,5.57823088782474
"ENSG00000077152.10","chr1",202331656,202341936,"ENST00000646651.1","ENSG00000077152.10","UBE2T",10280,3.03401454829886,1.16154337131058,5.04065912302762,7.5574512416149e-07,0.00024670470101896,5.55101710249711
"ENSG00000122971.8","chr12",120725734,120740008,"ENST00000242592.8","ENSG00000122971.8","ACADS",14274,-2.63776189732929,5.7225894706007,-5.03171427458445,7.89473045732151e-07,0.000249885030207237,5.47065173435452
"ENSG00000165272.15","chr9",33441153,33447633,"ENST00000297991.5","ENSG00000165272.15","AQP3",6480,-3.79909702668307,5.31344740669989,-5.02831488803183,8.02828474216319e-07,0.000249885030207237,5.50937031626107
"ENSG00000171848.14","chr2",10120697,10131418,"ENST00000641198.1","ENSG00000171848.14","RRM2",10721,3.49671421377552,2.87803324531319,5.01699855008068,8.48038127921595e-07,0.000257957779638696,5.45541052024529
"ENSG00000217555.12","chr16",66552562,66566251,"ENST00000534692.1","ENSG00000217555.12","CKLF",13689,1.82028436040448,2.87987262093887,5.00257144028654,9.0896772311604e-07,0.000265257423688447,5.37623196661264
"ENSG00000117650.12","chr1",211658656,211675630,"ENST00000540251.5","ENSG00000117650.12","NEK2",16974,3.70159062376231,0.65865714495351,5.00164339927599,9.13052847588392e-07,0.000265257423688447,5.36022179982281
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,3.5484795629067,1.70613214682328,4.99757602792717,9.31492746066723e-07,0.000265257423688447,5.37726473784514
"ENSG00000108179.13","chr10",79347468,79351609,"ENST00000498681.5","ENSG00000108179.13","PPIF",4141,-1.99484642211054,6.41383654982447,-4.98765723493141,9.76810769812143e-07,0.000269695038117738,5.25081314412356
"ENSG00000074416.14","chr3",127689061,127822882,"ENST00000265052.9","ENSG00000074416.14","MGLL",133821,-2.77773406710188,6.30757678610473,-4.9801077585061,1.01334315478258e-06,0.000269695038117738,5.23022822520566
"ENSG00000259881.1","chr16",88881037,88883919,"ENST00000562405.1","ENSG00000259881.1","AC092384.2",2882,-7.52562273289589,-1.37183914680306,-4.97755108755892,1.0258915052303e-06,0.000269695038117738,4.64496219645861
"ENSG00000138028.15","chr2",27098888,27119097,"ENST00000440612.5","ENSG00000138028.15","CGREF1",20209,3.95796739907351,2.1215851432752,4.97318657825598,1.04782623638382e-06,0.000269695038117738,5.24975474743643
"ENSG00000136872.18","chr9",101420577,101435823,"ENST00000374855.8","ENSG00000136872.18","ALDOB",15246,-4.20916981248383,11.3669612778905,-4.97316042826732,1.04782889884357e-06,0.000269695038117738,5.26576289266722
"ENSG00000100473.16","chr14",30874513,30890100,"ENST00000216361.9","ENSG00000100473.16","COCH",15587,5.56960477412345,0.074655121597646,4.94836182215587,1.18041819819274e-06,0.000291917509946014,5.16162716352573
"ENSG00000107807.12","chr10",101130504,101137789,"ENST00000370196.10","ENSG00000107807.12","TLX1",7285,4.53734834546114,0.395035190063225,4.94734656377463,1.18617232220938e-06,0.000291917509946014,5.15617535472638
"ENSG00000131788.15","chr1",145848521,145851354,"ENST00000472114.5","ENSG00000131788.15","PIAS3",2833,1.54838227163526,3.55685743375218,4.94489305542672,1.19960124380086e-06,0.000291917509946014,5.09174435581994
"ENSG00000134057.14","chr5",69167009,69178245,"ENST00000256442.9","ENSG00000134057.14","CCNB1",11236,3.39052837289014,2.33530642571263,4.93820857138953,1.23878979091076e-06,0.000296070760027673,5.11680940435803
"ENSG00000160803.7","chr1",156035300,156053794,"ENST00000368309.3","ENSG00000160803.7","UBQLN4",18494,1.36086922469165,5.16806330969958,4.92974655006321,1.28971219986698e-06,0.000300654038305647,4.97695329652819
"ENSG00000177628.15","chr1",155234451,155241234,"ENST00000368373.7","ENSG00000177628.15","GBA",6783,1.82537431815161,5.57787809590534,4.92761706151197,1.30289406916673e-06,0.000300654038305647,4.98119727441685
"ENSG00000164283.12","chr5",54977863,54985663,"ENST00000381405.4","ENSG00000164283.12","ESM1",7800,5.10805975178474,0.825032822373374,4.91371445418432,1.39287524332486e-06,0.000309584254548216,4.99434565836326
"ENSG00000160323.18","chr9",133414357,133459386,"ENST00000485925.5","ENSG00000160323.18","ADAMTS13",45029,-3.06605626087683,4.00336760722934,-4.91314124240334,1.39617700600605e-06,0.000309584254548216,4.99732380164757
"ENSG00000213657.3","chr10",52389111,52389488,"ENST00000447680.1","ENSG00000213657.3","RPL31P44",377,3.84537943462866,-5.33959155374652,4.91090124747589,1.41098621693374e-06,0.000309584254548216,4.5383853840366
"ENSG00000117632.22","chr1",25884180,25892607,"ENST00000513116.1","ENSG00000117632.22","STMN1",8427,2.29296602853089,4.85404198096937,4.90118917014976,1.47775151936713e-06,0.000319003650567897,4.86340836493599
"ENSG00000175063.16","chr20",45812575,45816953,"ENST00000405520.5","ENSG00000175063.16","UBE2C",4378,3.97482913930027,1.20935004234443,4.89660308189056,1.51052474469615e-06,0.000320902590206561,4.9153911596952
"ENSG00000043355.11","chr13",99981771,99986773,"ENST00000376335.7","ENSG00000043355.11","ZIC2",5002,6.38930625676161,-1.62436085594772,4.89013518077507,1.55810639239977e-06,0.000325838999310601,4.80009208123839
"ENSG00000160959.7","chr8",144517991,144520811,"ENST00000527730.1","ENSG00000160959.7","LRRC14",2820,1.66594814592092,4.03540514509028,4.8866487391525,1.58334577024862e-06,0.000326023073677038,4.80732358438623
"ENSG00000142945.12","chr1",44739817,44757971,"ENST00000452259.5","ENSG00000142945.12","KIF2C",18154,3.74227848305606,0.991348626610572,4.87710358450635,1.65661285623936e-06,0.00033594100708951,4.81880074186214
"ENSG00000165197.4","chrX",15345590,15384376,"ENST00000297904.3","ENSG00000165197.4","VEGFD",38786,3.61464031933892,-0.0358610425123998,4.86690799020161,1.73848551121982e-06,0.000346144023756683,4.77943312452719
"ENSG00000167034.9","chr8",23678692,23682927,"ENST00000380871.4","ENSG00000167034.9","NKX3-1",4235,-4.20185022034991,0.924019875081624,-4.86446789356962,1.75865164490843e-06,0.000346144023756683,4.56674171488777
"ENSG00000196747.4","chr6",27808198,27808701,"ENST00000358739.4","ENSG00000196747.4","HIST1H2AI",503,4.70289075458219,-3.99713484157835,4.85031679885095,1.88013028141761e-06,0.000360655446622997,4.35375416257004
"ENSG00000130300.8","chr19",17351447,17377350,"ENST00000252590.8","ENSG00000130300.8","PLVAP",25903,3.53831486323096,4.50312993154642,4.84972178516243,1.88627325639643e-06,0.000360655446622997,4.67103322027033
"ENSG00000267751.5","chr19",567209,571745,"ENST00000589457.2","ENSG00000267751.5","AC009005.1",4536,4.23266532426087,-1.45582537313196,4.84043811193829,1.96969078530033e-06,0.000366064883169112,4.5880842806733
"ENSG00000110651.11","chr11",2376176,2395900,"ENST00000475945.6","ENSG00000110651.11","CD81",19724,-2.30472428747704,8.02829526784944,-4.8383123137576,1.98949459590766e-06,0.000366064883169112,4.62289911509593
"ENSG00000157456.7","chr15",59105077,59125045,"ENST00000288207.6","ENSG00000157456.7","CCNB2",19968,3.82053167869053,0.915929307971805,4.83755264750411,1.99661808662173e-06,0.000366064883169112,4.64631845998154
"ENSG00000278828.1","chr6",27810063,27811300,"ENST00000369163.3","ENSG00000278828.1","HIST1H3H",1237,4.00911473841678,-0.475399176832708,4.83280535301863,2.04172072502483e-06,0.00036927554302341,4.60839546074033
"ENSG00000057757.9","chr1",23778404,23788232,"ENST00000246151.8","ENSG00000057757.9","PITHD1",9828,-1.21309553446892,4.74638082049831,-4.822196459075,2.14600483295299e-06,0.000382961715789904,4.54864964383262
"ENSG00000134285.10","chr12",48921517,48926474,"ENST00000553027.1","ENSG00000134285.10","FKBP11",4957,1.8172321198884,4.90074816785922,4.81025540538337,2.26956365636237e-06,0.000399682104957289,4.44691628906691
"ENSG00000119185.12","chr2",9403474,9423229,"ENST00000360635.7","ENSG00000119185.12","ITGB1BP1",19755,1.16716984115739,4.28610595183226,4.80166242090299,2.36269461052196e-06,0.000410679281392545,4.42027086499023
"ENSG00000213398.7","chr16",67939749,67944131,"ENST00000264005.9","ENSG00000213398.7","LCAT",4382,-3.65274335129294,5.40440493541778,-4.79420881893245,2.44752409100624e-06,0.000415701908470518,4.45234178221739
"ENSG00000138744.14","chr4",75913656,75941051,"ENST00000286733.8","ENSG00000138744.14","NAAA",27395,-2.90984017526139,4.03352645881862,-4.7927126799267,2.46360640106129e-06,0.000415701908470518,4.48085805488615
"ENSG00000196976.7","chrX",154477768,154479257,"ENST00000357360.4","ENSG00000196976.7","LAGE3",1489,1.70604071974282,2.78731008237056,4.79088067538698,2.48476932737907e-06,0.000415701908470518,4.44262893538821
"ENSG00000103343.12","chr16",3401234,3405043,"ENST00000575752.5","ENSG00000103343.12","ZNF174",3809,1.27787489274694,2.15500595876682,4.78695163728816,2.5307494201836e-06,0.000418167286910338,4.4561622497123
"ENSG00000143390.17","chr1",151340639,151347251,"ENST00000290524.8","ENSG00000143390.17","RFX5",6612,1.94945088865001,4.57985715916626,4.76503355022179,2.80268900959507e-06,0.000457453532980737,4.25243586123873
"ENSG00000234678.2","chr1",201995695,202010463,"ENST00000419190.2","ENSG00000234678.2","ELF3-AS1",14768,2.08617169480698,1.7628505432484,4.75941081953124,2.87686629455066e-06,0.000463903355256218,4.34023703310814
"ENSG00000146670.9","chr11",65066299,65079389,"ENST00000529290.5","ENSG00000146670.9","CDCA5",13090,3.51973800895742,1.13784175616871,4.74927248512519,3.0154230698537e-06,0.000480457409130023,4.27914146386621
"ENSG00000163468.14","chr1",156308967,156338465,"ENST00000295688.7","ENSG00000163468.14","CCT3",29498,1.58121302290785,7.17758924585306,4.74238642112218,3.11317566016201e-06,0.000488194455047502,4.22345485206846
"ENSG00000233392.5","chr2",240954616,240967451,"ENST00000418218.5","ENSG00000233392.5","AC104809.2",12835,-6.9208126032204,0.565004170522084,-4.73987102321414,3.15077552442603e-06,0.000488194455047502,3.9341263390339
"ENSG00000173898.12","chr11",66685247,66728490,"ENST00000647510.1","ENSG00000173898.12","SPTBN2",43243,-7.98120111024325,4.52806716533025,-4.73833695874076,3.17340986171045e-06,0.000488194455047502,4.07212177114081
"ENSG00000158796.16","chr1",161120973,161131097,"ENST00000472996.1","ENSG00000158796.16","DEDD",10124,0.929856049410449,4.68423472941076,4.73310233731169,3.24981388027614e-06,0.000494267147427453,4.09947119540852
"ENSG00000178397.12","chr7",6329408,6348959,"ENST00000313324.8","ENSG00000178397.12","FAM220A",19551,1.13528949193096,2.77737855030427,4.70361243583097,3.72322206523558e-06,0.000554054751035379,4.07002240317387
"ENSG00000140044.12","chr14",75427715,75469798,"ENST00000419727.6","ENSG00000140044.12","JDP2",42083,-2.72417452033494,3.48845013919232,-4.7017879650913,3.75459529639844e-06,0.000554054751035379,4.09373504863042
"ENSG00000143179.15","chr1",165827530,165908109,"ENST00000367879.8","ENSG00000143179.15","UCK2",80579,1.87102953035719,3.72470969724013,4.69947896544343,3.79466544062286e-06,0.000554054751035379,3.99715476757034
"ENSG00000158473.6","chr1",158179946,158184896,"ENST00000368171.3","ENSG00000158473.6","CD1D",4950,-3.94892596799275,2.8095736318874,-4.69869290934715,3.80850546139083e-06,0.000554054751035379,4.04851442736536
"ENSG00000135535.16","chr6",109366513,109372869,"ENST00000415861.2","ENSG00000135535.16","CD164",6356,-1.21596329409647,7.65514160942309,-4.68241333277115,4.10385364662402e-06,0.000590601905445333,3.9359185789088
"ENSG00000163348.3","chr1",154957025,154961748,"ENST00000368457.2","ENSG00000163348.3","PYGO2",4723,1.34901672823276,4.57154633845122,4.67787541045734,4.19006680973371e-06,0.000596594193419957,3.86786597488465
"ENSG00000142686.7","chr1",35713874,35719472,"ENST00000270815.4","ENSG00000142686.7","C1orf216",5598,1.58583197507977,2.56423442373277,4.66185505254396,4.50858526911732e-06,0.000635188476230171,3.89157212882888
"ENSG00000185252.18","chr22",20394114,20407678,"ENST00000400451.6","ENSG00000185252.18","ZNF74",13564,1.52884545366097,2.2879201582487,4.6592808836043,4.56189063139444e-06,0.000636003585526908,3.90488047135154
"ENSG00000230124.7","chr1",180269652,180274681,"ENST00000415414.5","ENSG00000230124.7","ACBD6",5029,1.21266857925055,4.21720357032982,4.64676107572601,4.82991324100562e-06,0.000659678397755562,3.74114004065429
"ENSG00000173171.14","chr1",155208698,155213823,"ENST00000368376.7","ENSG00000173171.14","MTX1",5125,1.23301469232202,4.59985735058937,4.64674435370442,4.83028115511395e-06,0.000659678397755562,3.73009563560044
"ENSG00000089289.15","chrX",70133448,70166324,"ENST00000342206.10","ENSG00000089289.15","IGBP1",32876,1.24095754753386,4.37313822558643,4.64069945015781,4.96506114305205e-06,0.000671236144834431,3.70746254918954
"ENSG00000109805.9","chr4",17810901,17844862,"ENST00000251496.6","ENSG00000109805.9","NCAPG",33961,3.80759727497587,1.68112251345267,4.63237234952321,5.15756335656942e-06,0.000685549788261022,3.80150825489492
"ENSG00000089351.14","chr19",34994783,35026471,"ENST00000599564.5","ENSG00000089351.14","GRAMD1A",31688,1.90573367894307,4.43854311013592,4.62968290824749,5.22005023695965e-06,0.000685549788261022,3.67052285428026
"ENSG00000186051.6","chr9",105662456,105663112,"ENST00000334077.5","ENSG00000186051.6","TAL2",656,3.71828597798398,-3.70631021981241,4.62949097752737,5.2246023911106e-06,0.000685549788261022,3.48976558451451
"ENSG00000171604.11","chr5",139647298,139680729,"ENST00000502295.1","ENSG00000171604.11","CXXC5",33431,-1.70348621410618,5.86824281489267,-4.62180069654654,5.41017215084059e-06,0.000703007223950005,3.63408205749437
"ENSG00000100665.11","chr14",94561090,94569902,"ENST00000557004.5","ENSG00000100665.11","SERPINA4",8812,-3.26148003581166,7.3445693689304,-4.61425786959671,5.60046184892561e-06,0.000720736359480965,3.6267032979261
"ENSG00000065308.4","chr6",52497401,52576915,"ENST00000182527.3","ENSG00000065308.4","TRAM2",79514,-2.29990093265529,4.87983457618996,-4.60791585676685,5.76152773371401e-06,0.000731051035496521,3.61189560346466
"ENSG00000163026.11","chr2",24029339,24047353,"ENST00000295148.8","ENSG00000163026.11","WDCP",18014,1.2095332460592,2.66159935929622,4.60682647140897,5.78985428591088e-06,0.000731051035496521,3.66392541449152
"ENSG00000198169.8","chr8",144720906,144755486,"ENST00000524394.2","ENSG00000198169.8","ZNF251",34580,1.54652099053411,3.79975417478619,4.59699455201635,6.05294354391318e-06,0.000754734806962387,3.55234088573364
"ENSG00000175137.10","chr1",248810445,248814173,"ENST00000484202.2","ENSG00000175137.10","SH3BP5L",3728,1.19429294770477,4.35634140630077,4.59563523230946,6.09020914165704e-06,0.000754734806962387,3.5200650494428
"ENSG00000204310.12","chr6",32168211,32173115,"ENST00000395496.5","ENSG00000204310.12","AGPAT1",4904,1.38887680809281,5.26388933632309,4.59311751556427,6.15981534803995e-06,0.00075635751025841,3.50023485096859
"ENSG00000225151.10","chr15",84199310,84230022,"ENST00000559668.5","ENSG00000225151.10","GOLGA2P7",30712,2.18724383950969,3.46292080215767,4.59082191274815,6.22394678572434e-06,0.000757284579819405,3.55177070018823
"ENSG00000143294.14","chr1",156750609,156791792,"ENST00000491853.5","ENSG00000143294.14","PRCC",41183,1.07005669759948,4.92612319945639,4.58747848699109,6.31850001010175e-06,0.000761863100317133,3.47174883478738
"ENSG00000164611.12","chr5",160421821,160428744,"ENST00000352433.9","ENSG00000164611.12","PTTG1",6923,3.23747527970904,1.69444556281518,4.58375669540806,6.42548083778463e-06,0.000767844960115263,3.60506973381364
"ENSG00000138764.14","chr4",77157150,77170059,"ENST00000316355.9","ENSG00000138764.14","CCNG2",12909,1.89980613742019,3.31517204314457,4.57983286772065,6.53993656855609e-06,0.000774606292332343,3.52320496746399
"ENSG00000166831.8","chr15",64739891,64761217,"ENST00000560606.5","ENSG00000166831.8","RBPMS2",21326,-4.08298151957856,2.81217779960234,-4.56176919148015,7.09312024331932e-06,0.000827035013310525,3.43801492759026
"ENSG00000163584.17","chr3",170864874,170870483,"ENST00000295830.12","ENSG00000163584.17","RPL22L1",5609,2.26078375210572,4.22891520452738,4.5613856583174,7.1061735303878e-06,0.000827035013310525,3.38375668990449
"ENSG00000188643.10","chr1",153606885,153609337,"ENST00000368704.5","ENSG00000188643.10","S100A16",2452,-2.13170477010093,5.66218363631804,-4.5570793408223,7.2439333258353e-06,0.000830018416803304,3.43221425737472
"ENSG00000250571.6","chr8",143267432,143273383,"ENST00000519876.1","ENSG00000250571.6","GLI4",5951,1.92148361437199,3.33215112982013,4.55671310046076,7.25583941766188e-06,0.000830018416803304,3.40283401826787
"ENSG00000163463.11","chr1",155169407,155172777,"ENST00000463527.5","ENSG00000163463.11","KRTCAP2",3370,1.4348286331944,5.81784508808315,4.54234469734108,7.73806324109889e-06,0.000877679986600572,3.3059898497632
"ENSG00000168124.2","chr16",3204246,3205188,"ENST00000304646.2","ENSG00000168124.2","OR1F1",942,3.50518860628342,-5.29694025231594,4.53888997526748,7.85851758565773e-06,0.000883852095516328,3.07639657708528
"ENSG00000117724.12","chr1",214603194,214615190,"ENST00000464322.5","ENSG00000117724.12","CENPF",11996,3.45190027470669,2.51698468263135,4.53316626293472,8.06449230045144e-06,0.000899459707910351,3.37575051593268
"ENSG00000171806.11","chr1",169792528,169794689,"ENST00000303469.6","ENSG00000171806.11","METTL18",2161,1.38761934502804,2.17886129700065,4.50863033268934,8.99337126183211e-06,0.000993070300541868,3.28396888845338
"ENSG00000017797.12","chr18",9475008,9538114,"ENST00000019317.8","ENSG00000017797.12","RALBP1",63106,1.07673400360719,5.2359778269778,4.5071636754222,9.05219490930274e-06,0.000993070300541868,3.13416630345952
"ENSG00000169692.12","chr9",136673142,136687398,"ENST00000371694.7","ENSG00000169692.12","AGPAT2",14256,-2.74508686492082,6.05446225742059,-4.50409610777498,9.1791306317211e-06,0.000998808816056546,3.16176866822669
"ENSG00000066279.17","chr1",197084127,197146694,"ENST00000367409.8","ENSG00000066279.17","ASPM",62567,3.5613767081148,2.67224761500521,4.49718307395354,9.46568430472785e-06,0.00101519826232718,3.22126644652833
"ENSG00000151790.8","chr4",155854737,155905156,"ENST00000503634.5","ENSG00000151790.8","TDO2",50419,-4.34089063599524,7.58490122672399,-4.49680783576994,9.4814541834203e-06,0.00101519826232718,3.16432782649958
"ENSG00000104442.9","chr8",65602455,65634207,"ENST00000276569.7","ENSG00000104442.9","ARMC1",31752,1.23381392763697,4.75130999195691,4.49045145116269,9.74909342640665e-06,0.00102721757220756,3.06622789836904
"ENSG00000180061.9","chr19",55312800,55325301,"ENST00000326652.8","ENSG00000180061.9","TMEM150B",12501,3.08066219670569,1.2387928549621,4.48885597322229,9.81895955563121e-06,0.00102721757220756,3.21120977357229
"ENSG00000145824.12","chr5",135570678,135579064,"ENST00000512158.5","ENSG00000145824.12","CXCL14",8386,-8.66514636562239,1.91200134140187,-4.48705601718015,9.90024057526731e-06,0.00102721757220756,2.97724873537558
