"","chr","start","end","TXNAME","GENEID","gene_name","length","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000145708.10","chr5",76952712,76969474,"ENST00000274368.8","ENSG00000145708.10","CRHBP",16762,-5.47528513543724,3.07592742536871,-21.8021900998107,5.35326991566936e-62,2.22428364996062e-59,130.58772599901
"ENSG00000134057.14","chr5",69167009,69178245,"ENST00000256442.9","ENSG00000134057.14","CCNB1",11236,2.66999289806313,2.40312792060728,21.7734933161298,6.38052434414451e-62,2.56558825644391e-59,130.416870198701
"ENSG00000135451.12","chr12",49323235,49324296,"ENST00000549275.5","ENSG00000135451.12","TROAP",1061,2.99741496045493,1.23533838547584,21.7245500868951,9.3354315659302e-62,3.63644232716625e-59,130.023204935738
"ENSG00000163687.13","chr3",58192256,58210969,"ENST00000486455.5","ENSG00000163687.13","DNASE1L3",18713,-3.47561436664093,4.83287506231069,-21.6413938227998,1.95040050665305e-61,7.36719464103946e-59,129.239392815154
"ENSG00000161800.12","chr12",49976922,49992358,"ENST00000548961.5","ENSG00000161800.12","RACGAP1",15436,2.03551280706403,2.72992916926116,21.6099600480159,2.34902968651705e-61,8.61195736542209e-59,129.11065001084
"ENSG00000106290.14","chr7",100107069,100119359,"ENST00000421980.5","ENSG00000106290.14","TAF6",12290,1.06062629054011,4.0604926836541,21.2827883369693,3.29701242885462e-60,1.17420742644779e-57,126.403630937004
"ENSG00000140835.9","chr16",71525232,71538746,"ENST00000338482.5","ENSG00000140835.9","CHST4",13514,-6.45253937239843,-0.613435134363499,-21.2218784979108,5.75683645503006e-60,1.99330462255416e-57,125.629238642303
"ENSG00000066279.17","chr1",197084127,197146694,"ENST00000367409.8","ENSG00000066279.17","ASPM",62567,2.98007644225903,2.79242703797338,21.2050383581537,6.53756210835548e-60,2.16668129203363e-57,125.796764859768
"ENSG00000177628.15","chr1",155234451,155241234,"ENST00000368373.7","ENSG00000177628.15","GBA",6783,1.42753951414952,5.60139175793564,21.1969367935928,6.60520570375276e-60,2.16668129203363e-57,125.692845248584
"ENSG00000225697.12","chr3",48625722,48635483,"ENST00000420764.6","ENSG00000225697.12","SLC26A6",9761,1.77642632311548,3.97413073285549,21.1922065239302,6.863122380917e-60,2.19355949943924e-57,125.689045935599
"ENSG00000116521.10","chr1",155255978,155258915,"ENST00000478737.5","ENSG00000116521.10","SCAMP3",2937,1.12577030063165,5.17231579060118,21.0535124110498,2.11192077594123e-59,6.58127311802686e-57,124.520121741692
"ENSG00000072571.19","chr5",163460202,163471463,"ENST00000520345.5","ENSG00000072571.19","HMMR",11261,2.59073939654346,1.58559782416399,21.0324322737166,2.50575864549309e-59,7.61811744294422e-57,124.470565163687
"ENSG00000146670.9","chr11",65066299,65079389,"ENST00000529290.5","ENSG00000146670.9","CDCA5",13090,2.75655035774696,1.20919145672908,21.0279216330847,2.59915214213156e-59,7.71391225039758e-57,124.423213414716
"ENSG00000175063.16","chr20",45812575,45816953,"ENST00000405520.5","ENSG00000175063.16","UBE2C",4378,3.13568883105295,1.31806164059468,20.9323457286713,5.80343993411863e-59,1.68232276229741e-56,123.630991293516
"ENSG00000197580.11","chr11",112175466,112218929,"ENST00000357685.9","ENSG00000197580.11","BCO2",43463,-3.38545551005147,4.32333953309336,-20.863182300026,1.05381776808072e-58,2.98541783616503e-56,122.989569660012
"ENSG00000165140.10","chr9",94603132,94638413,"ENST00000648117.1","ENSG00000165140.10","FBP1",35281,-2.89731070291441,7.71605972700739,-20.8503474299013,1.16959760342194e-58,3.23978536147876e-56,122.885208379029
"ENSG00000249173.5","chr4",184893870,184898764,"ENST00000506479.5","ENSG00000249173.5","LINC01093",4894,-5.19696946013553,1.83396900567656,-20.7624756350127,2.38861388633356e-58,6.47262436807561e-56,122.19526363549
"ENSG00000117399.13","chr1",43358954,43363203,"ENST00000310955.10","ENSG00000117399.13","CDC20",4249,3.28106891045947,1.23936622267059,20.7477365180199,2.64366606154913e-58,7.01133988451275e-56,122.121942815254
"ENSG00000160767.20","chr1",155247204,155254960,"ENST00000350210.6","ENSG00000160767.20","FAM189B",7756,1.53854535653993,3.27274611357659,20.6453027926589,5.83155278695934e-58,1.5143813643635e-55,121.293501245196
"ENSG00000106031.8","chr7",27193502,27195600,"ENST00000518136.3","ENSG00000106031.8","HOXA13",2098,6.70787090716792,-1.45102828450897,20.6416907733566,6.38097300834638e-58,1.62324139895995e-55,121.094150618753
"ENSG00000160932.10","chr8",143017981,143022410,"ENST00000517503.1","ENSG00000160932.10","LY6E",4429,-3.10379384241653,6.13067467707729,-20.5448304575615,1.4044113203558e-57,3.50119742164702e-55,120.347410356569
"ENSG00000160688.18","chr1",154983337,154988132,"ENST00000492620.1","ENSG00000160688.18","FLAD1",4795,1.01859387688147,4.68517183173215,20.4657978611231,2.52044954449788e-57,6.12938199555491e-55,119.747518498003
"ENSG00000267444.1","chr18",49650349,49651160,"ENST00000590640.1","ENSG00000267444.1","SMUG1P1",811,-5.10670449858428,-2.38153838397789,-20.4676386102604,2.55698246104176e-57,6.12938199555491e-55,119.425388116645
"ENSG00000174371.16","chr1",241847966,241850460,"ENST00000519225.5","ENSG00000174371.16","EXO1",2494,3.01124717731051,0.152124641144421,20.4486541553217,2.89902385875173e-57,6.81817592440383e-55,119.690789402127
"ENSG00000135845.9","chr1",172370188,172415326,"ENST00000489002.5","ENSG00000135845.9","PIGC",45138,0.99951196936661,3.9841547240669,20.3947148881053,4.50332692268722e-57,1.03951796465363e-54,119.201984191743
"ENSG00000089685.14","chr17",78214185,78225636,"ENST00000301633.8","ENSG00000089685.14","BIRC5",11451,2.67146660034193,1.87196420617451,20.3902983193643,4.71370641908607e-57,1.06829728207105e-54,119.258355722135
"ENSG00000138315.12","chr10",72893580,72933033,"ENST00000334011.9","ENSG00000138315.12","OIT3",39453,-4.30186378097014,3.45951050613024,-20.3454978249874,7.13900952996614e-57,1.58906703198264e-54,118.838029088672
"ENSG00000074276.10","chr5",176542510,176595974,"ENST00000510636.5","ENSG00000074276.10","CDHR2",53464,-5.7632520231456,3.29470928503166,-20.1766128941407,2.83809372670495e-56,6.20646286024162e-54,117.47199484958
"ENSG00000237649.7","chr6",33391535,33409924,"ENST00000428849.6","ENSG00000237649.7","KIFC1",18389,2.68106106912922,1.52173459111698,20.1647570786054,2.95488240206612e-56,6.35044985202658e-54,117.432183427281
"ENSG00000131747.14","chr17",40388515,40417950,"ENST00000423485.5","ENSG00000131747.14","TOP2A",29435,3.18149641087286,3.36654826049171,20.1589756611227,3.2785382023495e-56,6.92660655801466e-54,117.287511815234
"ENSG00000111206.12","chr12",2857680,2864854,"ENST00000536066.1","ENSG00000111206.12","FOXM1",7174,2.779336907815,2.27690653227904,20.1339153258812,3.9188762357268e-56,8.14146537972242e-54,117.146416600787
"ENSG00000170312.15","chr10",60778330,60791969,"ENST00000519078.6","ENSG00000170312.15","CDK1",13639,2.59522548781447,1.94225564135885,20.0621311615734,6.91002787709202e-56,1.41202454898282e-53,116.58271000412
"ENSG00000157456.7","chr15",59105077,59125045,"ENST00000288207.6","ENSG00000157456.7","CCNB2",19968,2.86814690633514,1.01408473583832,20.0361683994235,8.46496335902934e-56,1.70186723016614e-53,116.377003904286
"ENSG00000109805.9","chr4",17810901,17844862,"ENST00000251496.6","ENSG00000109805.9","NCAPG",33961,2.82091581284422,1.80463851499107,19.8379466889537,4.39895134831039e-55,8.7036394534427e-53,114.744469966722
"ENSG00000156970.12","chr15",40161022,40176621,"ENST00000560120.5","ENSG00000156970.12","BUB1B",15599,2.92581233365661,1.12559316801755,19.7757519619037,7.25396416438937e-55,1.4128228642049e-52,114.24579472509
"ENSG00000243766.8","chr7",27198574,27201236,"ENST00000421733.1","ENSG00000243766.8","HOTTIP",2662,5.53072201308087,-2.81705540648224,19.7625710163751,8.44505298958461e-55,1.61950131561803e-52,113.839778509562
"ENSG00000142945.12","chr1",44739817,44757971,"ENST00000452259.5","ENSG00000142945.12","KIF2C",18154,2.82378491290715,1.06974442112546,19.7175437921401,1.1581484127902e-54,2.18732120688331e-52,113.778691781506
"ENSG00000137804.12","chr15",41332693,41380747,"ENST00000558123.5","ENSG00000137804.12","NUSAP1",48054,2.12085261815965,3.26119379834626,19.711067071696,1.23223624811746e-54,2.29251116907225e-52,113.660101031817
"ENSG00000040275.16","chr5",169583633,169604778,"ENST00000265295.8","ENSG00000040275.16","SPDL1",21145,1.31179967950264,2.22784873466295,19.6735219926819,1.66213907708492e-54,3.04684758762699e-52,113.41045194673
"ENSG00000164611.12","chr5",160421821,160428744,"ENST00000352433.9","ENSG00000164611.12","PTTG1",6923,2.56568206828547,1.74957670473909,19.6614606034068,1.84843601326243e-54,3.33923984135018e-52,113.313709340466
"ENSG00000172425.10","chr11",118527471,118531197,"ENST00000302783.8","ENSG00000172425.10","TTC36",3726,-4.46581583226475,3.07579477271197,-19.6621181797325,1.92732015801549e-54,3.4320065385233e-52,113.27077539457
"ENSG00000019991.16","chr7",81699007,81770047,"ENST00000644543.1","ENSG00000019991.16","HGF",71040,-3.15945655704142,3.69335668369858,-19.6382555564764,2.34491350917357e-54,4.11680942138712e-52,113.025603083454
"ENSG00000130707.17","chr9",130444928,130501274,"ENST00000352480.9","ENSG00000130707.17","ASS1",56346,-2.44770315152722,9.28400931462964,-19.609314178345,2.86481213061734e-54,4.95970600113128e-52,112.859808753379
"ENSG00000116774.11","chr1",113979390,113982254,"ENST00000393300.6","ENSG00000116774.11","OLFML3",2864,-2.79832798633597,2.71271381910981,-19.5595264133046,4.41717168494662e-54,7.54247192504926e-52,112.44045914322
"ENSG00000087586.17","chr20",56369388,56392295,"ENST00000395914.5","ENSG00000087586.17","AURKA",22907,2.3899090047766,2.43179893715893,19.4988331983441,7.07670697215022e-54,1.19204260010612e-51,111.957757502429
"ENSG00000178999.12","chr17",8204732,8210582,"ENST00000316199.10","ENSG00000178999.12","AURKB",5850,2.53364173083014,0.731064220612306,19.3880009364308,1.74423481484499e-53,2.89891826227237e-51,111.075978546509
"ENSG00000112964.13","chr5",42423776,42721877,"ENST00000230882.8","ENSG00000112964.13","GHR",298101,-2.63822210077388,5.74134938743232,-19.3353899079367,2.83559077005278e-53,4.65074196693525e-51,110.437023313783
"ENSG00000159352.15","chr1",151254702,151267479,"ENST00000368884.7","ENSG00000159352.15","PSMD4",12777,1.07060207435322,6.67706412182528,19.3171108520269,3.12939038333128e-53,5.06595469197719e-51,110.378979723278
"ENSG00000118526.6","chr6",133889137,133895553,"ENST00000367882.4","ENSG00000118526.6","TCF21",6416,-2.8338598096009,0.181834465896858,-19.305079485227,3.45587404671326e-53,5.52275256311292e-51,110.354845308785
"ENSG00000111665.11","chr12",6844792,6851269,"ENST00000422785.7","ENSG00000111665.11","CDCA3",6477,2.04525300934907,1.39502555730147,19.2116002852736,7.47400510735109e-53,1.1792844767485e-50,109.636569441159
"ENSG00000163468.14","chr1",156308967,156338465,"ENST00000295688.7","ENSG00000163468.14","CCT3",29498,1.13051488994313,7.17904672559122,19.1962710421037,8.48225000215854e-53,1.32164057846133e-50,109.410451443348
"ENSG00000233392.5","chr2",240954616,240967451,"ENST00000418218.5","ENSG00000233392.5","AC104809.2",12835,-4.1072769530764,0.61182439675789,-19.1480659946147,1.31897760101149e-52,2.02975997488991e-50,109.022244364623
"ENSG00000204371.11","chr6",31879758,31884806,"ENST00000478491.5","ENSG00000204371.11","EHMT2",5048,1.10341983174585,4.48199643653401,19.1102258774248,1.72629681025659e-52,2.62418167559127e-50,108.638737600299
"ENSG00000159200.17","chr21",34513141,34521583,"ENST00000487434.1","ENSG00000159200.17","RCAN1",8442,-1.95526718900606,5.91772560819553,-19.0814271358349,2.27840352856998e-52,3.42172288959336e-50,108.351531225246
"ENSG00000120057.4","chr10",97766750,97771952,"ENST00000266066.3","ENSG00000120057.4","SFRP5",5202,-6.65075540256751,-0.0610565562981867,-18.984216141645,5.14170670452949e-52,7.62992548475715e-50,107.597000117483
"ENSG00000164039.14","chr4",103079434,103099883,"ENST00000296424.8","ENSG00000164039.14","BDH2",20449,-1.59495882762038,5.41510016134673,-18.9758693903845,5.25626203237496e-52,7.70815367453574e-50,107.501205705579
"ENSG00000125968.8","chr20",31605282,31606515,"ENST00000376112.3","ENSG00000125968.8","ID1",1233,-2.9791944746559,4.47596536458797,-18.9419189381676,7.29299869115581e-52,1.05706079866578e-49,107.246414067932
"ENSG00000203760.8","chr6",126340173,126348608,"ENST00000368326.5","ENSG00000203760.8","CENPW",8435,1.91544052125784,0.9936429186943,18.8412814480858,1.59571250143673e-51,2.28627084257572e-49,106.589614345012
"ENSG00000115963.13","chr2",150468194,150487667,"ENST00000375734.6","ENSG00000115963.13","RND3",19473,-2.3259252188878,5.65010382196,-18.7803624265792,2.77412900396725e-51,3.92949068573316e-49,105.854047277532
"ENSG00000062524.15","chr15",41503637,41513879,"ENST00000355166.9","ENSG00000062524.15","LTK",10242,-2.94719826532372,0.848191277052255,-18.684850803779,5.82858492216223e-51,8.16329337693845e-49,105.29014123839
"ENSG00000163159.12","chr1",151169986,151190188,"ENST00000491094.6","ENSG00000163159.12","VPS72",20202,0.9081329716148,4.08584747155879,18.6500358787595,7.777770959416e-51,1.07722127787912e-48,104.852804807334
"ENSG00000162595.6","chr1",68045895,68051631,"ENST00000370981.2","ENSG00000162595.6","DIRAS3",5736,-3.22278386175206,0.499286598541197,-18.6354255380153,8.85392794967614e-51,1.21279353728256e-48,104.864291671736
"ENSG00000158473.6","chr1",158179946,158184896,"ENST00000368171.3","ENSG00000158473.6","CD1D",4950,-2.17412091560869,2.84280677821733,-18.6253019305843,9.54739133287555e-51,1.29356774961189e-48,104.778599909397
"ENSG00000143748.17","chr1",224227333,224233289,"ENST00000481213.5","ENSG00000143748.17","NVL",5956,0.764196550160874,3.57249664581656,18.5844853505299,1.33916481608537e-50,1.79491284220474e-48,104.350616439907
"ENSG00000117632.22","chr1",25884180,25892607,"ENST00000513116.1","ENSG00000117632.22","STMN1",8427,1.63202194788672,4.89868637112545,18.5828166569401,1.36158981192597e-50,1.80555500060184e-48,104.280427159467
"ENSG00000143224.17","chr1",161166409,161171218,"ENST00000352210.9","ENSG00000143224.17","PPOX",4809,1.03037254125721,3.46329856798755,18.5686075758488,1.5275938707648e-50,2.00436395779823e-48,104.230612365319
"ENSG00000099769.5","chr16",1790412,1793763,"ENST00000215539.3","ENSG00000099769.5","IGFALS",3351,-4.48193406470803,2.96507462359582,-18.549115747263,1.88247158619877e-50,2.44427170020496e-48,104.131978059853
"ENSG00000163156.11","chr1",151156663,151169133,"ENST00000602841.5","ENSG00000163156.11","SCNM1",12470,1.02297678040583,3.65480256363492,18.5097065820033,2.48972796295745e-50,3.19942876889326e-48,103.730317363884
"ENSG00000173918.14","chr17",79022813,79048247,"ENST00000578229.5","ENSG00000173918.14","C1QTNF1",25434,-2.50656927322538,3.80137539142036,-18.5095188105486,2.6136537516567e-50,3.32440755248987e-48,103.705287395746
"ENSG00000109576.13","chr4",170060221,170089967,"ENST00000337664.8","ENSG00000109576.13","AADAT",29746,-2.41898755229369,3.7437077587405,-18.5015298021981,2.77857661999967e-50,3.49848056245413e-48,103.65476225217
"ENSG00000105609.16","chr19",54249430,54257301,"ENST00000316219.9","ENSG00000105609.16","LILRB5",7871,-2.13105980255365,4.15158619851407,-18.4639232302039,3.78919242077335e-50,4.72322835249398e-48,103.289116251773
"ENSG00000146233.7","chr6",46549579,46652830,"ENST00000619708.4","ENSG00000146233.7","CYP39A1",103251,-3.36663869671514,3.82518364343745,-18.3889738143765,7.10116928486015e-50,8.76396783522592e-48,102.74386548652
"ENSG00000163348.3","chr1",154957025,154961748,"ENST00000368457.2","ENSG00000163348.3","PYGO2",4723,0.976389675205661,4.60722276227817,18.3755513598011,7.57912052295488e-50,9.26213110966986e-48,102.557219543296
"ENSG00000197408.9","chr19",40991249,41018398,"ENST00000643956.1","ENSG00000197408.9","CYP2B6",27149,-3.97928036764202,7.54419618891889,-18.3232846170899,1.22462932270394e-49,1.48203927257326e-47,102.15704296811
"ENSG00000123080.10","chr1",50960744,50974633,"ENST00000262662.5","ENSG00000123080.10","CDKN2C",13889,1.72606815607848,2.39017190729083,18.3069485382505,1.33965618483201e-49,1.60565522537798e-47,102.141834044786
"ENSG00000008300.16","chr3",48636468,48662915,"ENST00000164024.4","ENSG00000008300.16","CELSR3",26447,2.70931692132018,1.75821845911623,18.3043301419766,1.41368562270488e-49,1.67824678923966e-47,102.120828045197
"ENSG00000101447.14","chr20",38926311,38953106,"ENST00000619304.4","ENSG00000101447.14","FAM83D",26795,2.36260513911374,2.11909987851687,18.2849245702106,1.63303051350053e-49,1.92035144818718e-47,101.957914165021
"ENSG00000125459.15","chr1",155610204,155612316,"ENST00000488901.5","ENSG00000125459.15","MSTO1",2112,1.30206333479325,4.48502440689935,18.280206960283,1.67280862649389e-49,1.94874388123797e-47,101.78044310431
"ENSG00000163631.16","chr4",73397113,73409457,"ENST00000441319.5","ENSG00000163631.16","ALB",12344,-2.34914130129129,15.622510796106,-18.2344808548599,2.4457162963148e-49,2.82276422533e-47,101.496784788642
"ENSG00000176595.3","chr8",1973877,2006936,"ENST00000320248.3","ENSG00000176595.3","KBTBD11",33059,-3.52308517497641,1.97734547311306,-18.2096274173461,3.14564847603862e-49,3.59729433521297e-47,101.337467506318
"ENSG00000148773.13","chr10",128096658,128126204,"ENST00000368653.7","ENSG00000148773.13","MKI67",29546,2.66003872078719,3.10467124512025,18.2038866100898,3.29921812655211e-49,3.73861399522473e-47,101.210466669342
"ENSG00000136305.11","chr14",24305095,24308263,"ENST00000554411.5","ENSG00000136305.11","CIDEB",3168,-1.83802018675547,6.50248435827928,-18.1988020672057,3.37892692786471e-49,3.79444361764267e-47,101.084850554469
"ENSG00000143486.15","chr1",206571291,206597116,"ENST00000472709.6","ENSG00000143486.15","EIF2D",25825,0.752540338537949,5.20680574915501,18.1761798483753,3.9699857564695e-49,4.41838146914217e-47,100.888011947181
"ENSG00000165795.23","chr14",21016762,21025776,"ENST00000298687.9","ENSG00000165795.23","NDRG2",9014,-1.5526554738618,7.39558605792618,-18.1669306708021,4.28717375162931e-49,4.72916998354508e-47,100.894520939447
"ENSG00000160959.7","chr8",144517991,144520811,"ENST00000527730.1","ENSG00000160959.7","LRRC14",2820,1.15334597655532,4.1079993290193,18.1426821371024,5.2444077304454e-49,5.7343458210528e-47,100.660235483423
"ENSG00000175336.9","chr12",56360568,56362823,"ENST00000398189.3","ENSG00000175336.9","APOF",2255,-3.7539649466747,5.51324105474125,-18.1340225017059,5.89365462510256e-49,6.38820912190464e-47,100.539748477966
"ENSG00000166856.2","chr12",56994445,56998441,"ENST00000300098.2","ENSG00000166856.2","GPR182",3996,-4.03957973072138,-0.0295435333378379,-18.1092634467756,7.19416280604649e-49,7.730624084256e-47,100.482549652
"ENSG00000060971.17","chr3",38103128,38123083,"ENST00000451419.1","ENSG00000060971.17","ACAA1",19955,-1.53694074648429,8.22085306906184,-18.0656903879457,9.94649487964465e-49,1.05968426217753e-46,100.100610782544
"ENSG00000120907.17","chr8",26748149,26865405,"ENST00000380586.5","ENSG00000120907.17","ADRA1A",117256,-3.4991397365166,3.37003346385903,-17.9959647833723,1.85595896504008e-48,1.96055326264616e-46,99.519749957445
"ENSG00000198826.10","chr15",32615143,32638110,"ENST00000565905.5","ENSG00000198826.10","ARHGAP11A",22967,2.08290391644498,1.83593976606448,17.9620223676584,2.35570523548405e-48,2.46755174456376e-46,99.3179073051333
"ENSG00000164344.15","chr4",186208978,186258469,"ENST00000511608.5","ENSG00000164344.15","KLKB1",49491,-2.04197048485722,6.64794602461354,-17.9347453894458,3.06850190676534e-48,3.18740635565249e-46,98.8884007853381
"ENSG00000183856.10","chr1",156525404,156572540,"ENST00000361170.6","ENSG00000183856.10","IQGAP3",47136,2.7711485433856,2.76436845744847,17.9217921967148,3.43840846751941e-48,3.5421290535231e-46,98.8960191775122
"ENSG00000243364.7","chr1",155063730,155069553,"ENST00000368409.7","ENSG00000243364.7","EFNA4",5823,1.46774613049623,1.94990016509857,17.8418464424375,6.40355873976994e-48,6.54265243370757e-46,98.3212691027413
"ENSG00000010610.9","chr12",6786857,6800445,"ENST00000535707.5","ENSG00000010610.9","CD4",13588,-1.98136989233641,5.72735704498365,-17.8052054286277,9.06685516963244e-48,9.18848371459092e-46,97.7724872163622
"ENSG00000165125.19","chr7",142871202,142885762,"ENST00000359396.7","ENSG00000165125.19","TRPV6",14560,-3.70328443591777,0.441092812441747,-17.7993833633169,9.439579014561e-48,9.48906067875024e-46,97.9390811135591
"ENSG00000138640.14","chr4",88725954,88823361,"ENST00000395002.6","ENSG00000138640.14","FAM13A",97407,-1.88541212282804,4.73000669995869,-17.7643750695408,1.26545181505168e-47,1.2615154308475e-45,97.4468002559713
"ENSG00000116882.14","chr1",119368778,119386694,"ENST00000457318.5","ENSG00000116882.14","HAO2",17916,-3.76667762013115,5.02205111412963,-17.7642118830819,1.27517805284223e-47,1.2615154308475e-45,97.4858054062649
"ENSG00000102384.13","chrX",101098217,101101295,"ENST00000403304.6","ENSG00000102384.13","CENPI",3078,2.13841181797731,-0.132467620016958,17.722659224047,1.72730270524816e-47,1.69534080479672e-45,97.3419068028524
